H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
C1QTNF12,0,0,0,0,0,10,1
UBE2J2,15,33,45,72,3,661,77
SCNN1D,0,0,1,4,0,17,0
ACAP3,2,6,8,14,2,111,22
MIR6726,0,0,0,0,0,0,0
SNORD167,0,0,0,0,0,0,0
PUSL1,8,10,18,38,3,313,27
INTS11,4,17,31,29,0,266,32
MIR6727,0,0,0,0,0,0,0
CPTP,3,15,17,21,0,157,26
TAS1R3,0,0,0,0,0,0,0
DVL1,2,7,11,12,3,118,25
MIR6808,0,0,0,0,0,0,0
MXRA8,6,10,4,47,11,345,83
AURKAIP1,61,143,158,350,7,3306,324
CCNL2,8,26,30,45,0,474,62
MRPL20-AS1,3,8,5,18,0,199,13
MRPL20,26,85,94,190,3,2227,196
ANKRD65,0,0,0,0,0,1,0
TMEM88B,0,0,0,0,0,0,0
LINC01770,0,0,0,0,0,0,0
VWA1,0,4,1,0,0,24,10
ATAD3C,0,0,0,0,0,0,0
ATAD3B,0,7,8,6,0,74,14
ATAD3A,3,13,11,25,0,232,11
TMEM240,2,1,5,2,0,43,7
SSU72,44,88,129,230,8,3131,283
FNDC10,1,9,13,11,1,225,25
LOC105378586,0,0,0,0,0,0,0
MIB2,3,11,14,19,1,344,42
MMP23B,0,1,0,0,0,27,0
MMP23A,0,1,0,0,0,4,0
CDK11B,3,6,7,14,1,74,3
SLC35E2B,1,1,2,3,0,34,3
CDK11A,0,6,3,12,0,70,6
SLC35E2A,0,2,2,10,2,98,17
NADK,1,11,10,13,2,167,32
GNB1,30,84,91,142,5,1052,221
CALML6,0,0,0,0,0,2,0
TMEM52,0,0,1,1,0,5,4
CFAP74,0,0,0,0,0,0,0
GABRD,0,0,0,0,0,0,0
LOC105378591,0,0,0,0,0,0,0
PRKCZ,0,0,0,12,0,8,3
PRKCZ-AS1,0,0,0,2,0,4,1
FAAP20,39,56,51,120,4,1112,200
SKI,3,3,5,16,0,100,20
MORN1,0,2,1,1,0,16,0
LOC100129534,0,0,0,0,0,3,0
RER1,40,95,95,243,2,3079,293
PEX10,4,6,7,23,0,242,19
PLCH2,1,1,0,5,0,0,2
PANK4,0,1,2,1,0,35,5
HES5,1,0,0,1,0,0,0
TNFRSF14-AS1,0,0,0,0,0,0,0
TNFRSF14,0,0,0,0,0,0,0
LOC100996583,0,0,0,0,0,0,0
PRXL2B,3,4,3,9,0,54,9
MMEL1,0,0,0,0,0,0,0
TTC34,0,0,0,0,0,0,0
ACTRT2,0,0,0,0,0,0,0
PRDM16-DT,1,0,0,6,0,0,0
PRDM16,0,0,0,5,0,0,0
MIR4251,0,0,0,0,0,0,0
ARHGEF16,0,0,0,1,0,1,0
MEGF6,3,0,1,27,0,7,14
MIR551A,0,0,0,0,0,0,0
TPRG1L,9,18,12,46,0,243,38
WRAP73,1,4,6,15,1,122,22
TP73,0,0,0,0,0,0,0
TP73-AS1,0,3,3,7,0,63,11
CCDC27,0,0,0,0,0,0,0
SMIM1,0,1,4,10,0,85,10
LRRC47,3,11,18,27,1,187,31
CEP104,4,6,8,25,0,115,19
DFFB,0,2,0,7,0,30,4
C1orf174,3,8,10,26,2,254,30
LINC01134,0,0,0,0,0,1,0
LINC01346,0,0,0,0,0,0,0
LINC01345,0,0,0,0,0,0,0
LINC01777,0,0,0,0,0,0,0
LINC01646,0,0,0,0,0,0,0
AJAP1,0,0,0,0,0,0,0
MIR4689,0,0,0,0,0,0,0
NPHP4,0,2,2,1,1,19,7
KCNAB2,0,0,1,4,0,13,4
CHD5,0,0,0,7,0,2,2
RPL22,268,671,667,1208,14,12582,1152
LOC102724450,0,0,1,0,0,8,2
RNF207,0,2,1,2,0,18,7
ICMT,2,9,5,27,5,212,35
LINC00337,0,0,0,0,0,0,0
HES3,0,0,0,0,0,0,0
GPR153,0,1,0,1,0,18,4
ACOT7,14,33,21,77,1,216,58
HES2,0,0,0,0,0,0,0
ESPN,0,0,0,0,0,0,0
MIR4252,0,0,0,0,0,0,0
TNFRSF25,3,1,8,1,0,41,10
PLEKHG5,2,4,6,8,1,35,17
NOL9,5,5,14,16,1,107,9
TAS1R1,0,0,0,0,0,0,0
ZBTB48,1,5,2,7,0,48,6
KLHL21,1,5,3,18,0,90,32
PHF13,1,6,5,11,0,51,18
THAP3,3,11,11,16,1,236,21
DNAJC11,3,8,6,11,1,94,14
LINC01672,0,0,0,0,0,0,0
CAMTA1-DT,0,0,0,0,0,0,0
CAMTA1,28,62,72,106,4,1510,206
CAMTA1-AS2,0,0,0,0,0,0,0
VAMP3,6,16,21,71,1,701,78
PER3,1,0,1,2,0,5,3
UTS2,0,0,0,0,0,0,0
TNFRSF9,0,0,0,0,0,4,0
PARK7,99,327,255,623,19,6834,598
ERRFI1,20,44,75,42,0,332,223
LINC01714,0,1,0,0,0,0,0
SLC45A1,1,1,1,1,0,20,8
RERE,6,3,13,81,1,315,48
RERE-AS1,0,0,0,0,0,1,0
SNORD128,0,0,0,0,0,0,0
ENO1,116,210,471,327,7,3152,1072
MIR6728,0,0,0,0,0,0,0
ENO1-AS1,0,0,0,1,0,8,0
CA6,0,0,0,0,0,0,0
SLC2A7,0,0,0,0,0,0,0
SLC2A5,0,0,0,0,0,42,1
GPR157,0,0,0,4,1,9,2
MIR34AHG,0,2,2,3,0,42,2
MIR34A,0,0,0,0,0,0,0
LNCTAM34A,2,6,4,1,0,103,10
H6PD,1,1,5,12,0,95,6
SPSB1,4,11,6,24,2,339,10
LINC02606,0,1,0,0,0,3,1
SLC25A33,3,10,5,19,2,326,17
TMEM201,2,1,0,0,1,15,3
PIK3CD,0,1,1,3,0,11,8
PIK3CD-AS1,0,0,0,0,0,0,0
PIK3CD-AS2,2,3,0,1,1,56,4
CLSTN1,3,22,35,25,2,352,110
CTNNBIP1,12,28,18,65,0,534,49
LZIC,11,17,15,47,0,439,38
NMNAT1,2,9,6,11,0,67,13
TMEM274P,0,0,0,0,0,0,0
MIR5697,0,0,0,0,0,0,0
RBP7,0,1,1,6,0,4,0
UBE4B,2,8,6,15,1,126,21
KIF1B,9,11,12,45,2,164,43
RNU6-1,0,0,0,0,0,0,0
RNU6-2,0,0,0,0,0,0,0
RNU6-7,0,0,0,0,0,0,0
RNU6-8,0,0,0,0,0,0,0
RNU6-9,0,0,0,0,0,0,0
PGD,2,25,64,69,4,823,58
CENPS,2,4,5,10,1,133,7
CENPS-CORT,0,0,0,0,0,4,0
CORT,0,0,1,0,0,1,0
DFFA,6,20,24,34,2,352,36
PEX14,2,9,7,10,2,95,10
CASZ1,0,1,0,1,0,2,0
C1orf127,0,0,1,0,0,0,0
TARDBP,5,7,15,19,1,154,31
MASP2,0,0,0,0,0,0,0
SRM,52,181,109,273,8,4596,267
EXOSC10,7,9,9,10,0,74,19
EXOSC10-AS1,0,2,1,3,0,20,1
MTOR,4,4,5,23,1,76,12
MTOR-AS1,0,0,0,0,0,0,0
ANGPTL7,0,0,0,1,0,0,0
UBIAD1,2,2,5,9,1,87,15
DISP3,0,0,0,0,0,0,0
LINC01647,0,0,0,0,0,0,0
FBXO2,0,4,8,15,1,348,198
FBXO44,2,5,3,8,0,133,28
FBXO6,2,0,1,8,0,89,12
MAD2L2,6,5,26,30,0,168,26
DRAXIN,0,0,4,4,0,1,0
AGTRAP,9,20,30,37,1,431,48
C1orf167,0,0,0,0,0,4,0
C1orf167-AS1,0,0,0,0,0,0,0
MTHFR,0,2,2,12,0,53,10
CLCN6,1,0,3,3,0,30,3
NPPA-AS1,0,0,0,0,0,0,0
NPPA,0,0,0,1,0,0,0
NPPB,0,0,0,193,0,64,1
RNU5E-1,0,0,0,0,0,0,0
KIAA2013,5,8,22,15,0,317,51
PLOD1,6,34,36,40,3,943,208
MFN2,2,7,13,8,1,125,32
MIIP,3,2,8,12,0,194,18
MIR6729,0,0,0,0,0,0,0
TNFRSF8,0,0,0,0,0,2,0
MIR7846,0,0,0,0,0,0,0
TNFRSF1B,0,0,0,0,1,2,0
MIR4632,0,0,0,0,0,0,0
VPS13D,1,6,1,6,0,78,10
SNORA59A,0,0,0,0,0,0,0
SNORA59B,0,0,0,0,0,0,0
DHRS3,0,1,8,4,0,1317,64
MIR6730,0,0,0,0,0,0,0
AADACL4,0,0,0,0,0,0,0
AADACL3,0,0,0,0,0,0,0
C1orf158,0,0,0,0,0,1,0
PRAMEF12,0,0,0,0,0,0,0
PRAMEF1,0,0,0,0,0,0,0
LINC01784,0,0,0,0,0,0,0
PRAMEF11,0,0,0,0,0,0,0
HNRNPCL1,0,0,0,0,0,0,0
PRAMEF2,0,0,0,0,0,0,0
PRAMEF4,0,0,0,0,0,0,0
PRAMEF10,0,0,0,0,0,0,0
PRAMEF7,0,0,0,0,0,0,0
PRAMEF6,0,0,0,0,0,0,0
PRAMEF27,0,0,0,0,0,0,0
HNRNPCL3,0,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0,0
PRAMEF25,0,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0,0
PRAMEF34P,0,0,0,0,0,0,0
PRAMEF36P,0,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0,0
PRAMEF9,0,0,0,0,0,0,0
PRAMEF13,0,0,0,0,0,0,0
PRAMEF18,0,0,0,0,0,0,0
PRAMEF22,0,0,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0,0
PRAMEF33,0,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0,0
PRAMEF19,0,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0,0
PRAMEF20,0,0,0,0,0,0,0
LRRC38,0,0,0,0,0,1,0
PDPN,2,0,7,2,0,3100,0
PRDM2,5,6,6,20,0,131,14
KAZN-AS1,0,0,0,0,0,0,0
KAZN,3,5,3,29,2,44,15
TMEM51-AS1,0,0,0,0,0,1,0
TMEM51,1,3,0,0,0,94,9
C1orf195,0,0,0,0,0,0,0
FHAD1,0,0,0,0,0,1,0
FHAD1-AS1,0,0,0,0,0,0,0
EFHD2,4,7,7,13,1,236,26
CTRC,0,0,0,0,0,0,0
CELA2A,0,0,0,0,0,55,0
CELA2B,0,0,0,0,0,6,0
CASP9,2,2,2,3,0,52,2
DNAJC16,2,2,3,15,0,123,25
SCARNA21B,0,0,0,0,0,0,0
AGMAT,0,0,0,2,1,5,3
DDI2,0,2,3,1,0,40,7
RSC1A1,0,0,0,0,0,0,0
PLEKHM2,5,7,14,34,2,198,31
SLC25A34,0,1,0,1,0,3,0
SLC25A34-AS1,0,0,0,1,0,0,0
TMEM82,0,0,0,0,0,0,0
FBLIM1,25,34,42,174,0,324,120
UQCRHL,1,1,5,7,1,30,3
FLJ37453,2,2,2,12,0,68,6
SPEN,6,8,12,30,4,191,29
ZBTB17,2,1,4,8,0,94,9
SRARP,0,0,0,0,0,0,0
HSPB7,0,0,1,14,0,60,0
CLCNKA,0,0,0,0,0,0,0
CLCNKB,0,0,0,0,0,1,0
FAM131C,0,0,1,2,0,3,2
EPHA2,4,3,14,27,0,162,49
ARHGEF19,1,2,0,5,0,117,2
CPLANE2,0,1,0,1,0,10,1
FBXO42,3,3,6,15,0,71,17
SZRD1,12,16,33,37,0,368,57
SPATA21,0,0,0,0,0,0,1
NECAP2,7,17,26,53,0,309,61
LINC01772,0,2,0,0,0,4,1
CROCCP3,1,2,0,1,0,7,0
RNU1-1,0,0,0,0,0,0,0
RNU1-2,0,0,0,0,0,0,0
RNU1-3,0,0,0,0,0,0,0
RNU1-4,0,0,0,0,0,0,0
RNVU1-18,0,0,0,0,0,0,0
LINC01783,0,0,0,0,0,0,0
MIR3675,0,0,0,0,0,0,0
NBPF1,3,3,4,8,1,147,8
CROCCP2,1,6,1,9,0,37,12
MST1P2,1,0,0,0,0,4,2
ESPNP,0,0,0,0,0,0,0
MST1L,0,0,0,0,0,1,0
LOC112267871,0,0,0,0,0,0,0
LOC105376805,3,2,0,4,1,178,12
CROCC,2,1,2,6,0,55,15
MFAP2,14,35,68,36,3,706,278
ATP13A2,1,8,6,15,0,119,38
SDHB,7,25,38,56,2,561,67
PADI2,0,1,0,0,0,0,0
LINC02783,0,0,0,3,0,10,0
PADI1,0,0,0,0,0,3,1
PADI3,0,0,0,0,0,0,0
MIR3972,0,0,0,0,0,0,0
PADI4,0,0,0,0,0,0,0
PADI6,0,0,0,0,0,0,0
RCC2,7,14,10,23,1,253,79
ARHGEF10L,1,2,3,17,0,35,11
ACTL8,0,0,0,0,0,0,1
LINC01654,0,0,0,0,0,0,0
IGSF21,0,0,0,0,0,0,0
KLHDC7A,0,0,0,0,0,0,0
PAX7,0,0,0,0,0,0,0
TAS1R2,0,0,0,0,0,0,0
ALDH4A1,2,4,1,8,0,31,6
MIR4695,0,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0,0
IFFO2,2,1,5,3,0,9,12
UBR4,8,19,21,48,2,289,73
EMC1-AS1,0,2,2,3,0,42,3
EMC1,1,11,19,8,1,365,37
MRTO4,9,17,24,41,1,358,36
AKR7L,0,0,1,0,0,5,1
AKR7A3,0,0,0,0,0,4,0
LOC100506730,0,0,0,3,0,10,1
AKR7A2,27,43,55,92,4,1170,107
SLC66A1,4,2,6,15,2,119,26
CAPZB,36,145,143,214,7,2509,286
LOC105378614,0,0,0,0,0,0,0
MICOS10,69,188,137,303,10,3236,396
MICOS10-NBL1,0,0,0,0,0,0,0
RPS14P3,5,3,7,8,0,228,15
NBL1,0,0,0,0,0,2,0
HTR6,0,0,0,0,0,1,0
TMCO4,0,2,0,11,0,21,4
RNF186,0,0,0,0,0,0,0
OTUD3,2,1,3,17,0,65,7
PLA2G2E,0,0,0,0,0,0,0
PLA2G2A,0,0,0,0,0,6,0
PLA2G5,0,0,0,0,0,0,0
PLA2G2D,0,0,0,0,0,0,0
PLA2G2F,0,0,0,0,0,0,0
PLA2G2C,0,0,0,0,0,0,0
UBXN10-AS1,0,0,0,0,0,4,0
UBXN10,0,0,0,0,0,1,0
LINC01757,0,0,0,0,0,0,0
VWA5B1,0,0,0,0,0,0,0
LINC01141,0,0,0,0,0,0,0
CAMK2N1,9,12,40,47,6,621,16
MUL1,2,9,12,12,1,116,20
FAM43B,0,0,0,0,0,2,0
CDA,0,1,0,1,0,6,0
PINK1,8,19,23,35,1,267,58
MIR6084,0,0,0,0,0,0,0
PINK1-AS,0,1,1,0,0,6,0
DDOST,28,71,77,155,3,4627,182
KIF17,0,0,0,1,0,3,1
SH2D5,0,0,0,3,0,3,1
HP1BP3,18,32,46,87,2,545,71
EIF4G3,7,15,31,44,3,395,53
MIR1256,0,0,0,0,0,0,0
ECE1,4,13,12,30,1,325,68
ECE1-AS1,0,0,0,0,0,1,0
NBPF3,0,0,0,2,1,19,0
ALPL,0,0,25,0,0,10,5
RAP1GAP,0,0,0,5,0,3,0
USP48,8,24,44,61,1,356,53
LDLRAD2,0,1,0,0,0,5,0
HSPG2,6,39,39,94,3,343,113
CELA3B,0,0,0,0,0,0,0
CELA3A,0,0,0,0,0,0,0
LINC01635,0,0,0,0,0,2,0
LINC00339,1,1,0,3,0,40,7
CDC42,62,105,174,276,12,2888,385
WNT4,0,0,1,1,0,8,0
MIR4418,0,0,0,0,0,0,0
ZBTB40,2,3,1,5,0,36,9
EPHA8,0,0,0,0,0,0,0
MIR6127,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,1,0
C1QC,0,0,0,0,0,0,0
C1QB,0,0,0,0,0,0,0
EPHB2,1,5,17,4,0,96,33
MIR4684,0,0,0,0,0,0,0
MIR4253,0,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,0,0
TEX46,0,0,0,0,0,0,0
KDM1A,5,15,23,44,4,286,39
MIR3115,0,0,0,0,0,0,0
LUZP1,27,27,35,99,2,463,124
HTR1D,0,1,0,0,0,0,2
LINC01355,0,1,4,2,0,20,3
HNRNPR,32,61,75,102,5,902,81
ZNF436,1,3,1,1,0,25,8
ZNF436-AS1,0,0,4,3,0,75,15
TCEA3,4,3,6,4,0,26,15
ASAP3,0,0,1,3,0,21,4
E2F2,0,0,0,0,0,0,0
LOC101928163,0,0,0,0,0,0,0
ID3,358,369,193,921,94,5266,600
MDS2,0,0,0,0,0,0,1
RPL11,668,1735,1944,3080,56,47253,3245
ELOA,5,10,15,37,0,269,33
ELOA-AS1,1,0,2,5,0,29,4
PITHD1,1,13,18,76,9,496,65
LYPLA2,6,10,20,44,1,353,49
GALE,6,9,12,22,1,181,22
HMGCL,2,8,16,15,0,217,40
FUCA1,4,6,7,39,1,409,31
CNR2,0,0,0,0,0,1,0
MIR378F,0,0,0,0,0,0,0
PNRC2,5,11,13,33,2,292,45
SRSF10,17,39,40,93,1,849,118
MYOM3,0,0,0,0,0,0,0
IL22RA1,0,0,0,0,0,0,0
IFNLR1,0,0,1,0,0,0,0
LINC02800,0,0,0,0,0,0,0
GRHL3,0,0,0,0,0,0,0
STPG1,2,2,1,2,0,20,3
NIPAL3,2,18,11,32,1,195,53
RCAN3AS,0,0,0,0,0,1,0
RCAN3,4,5,7,17,0,7,18
NCMAP-DT,0,0,0,0,0,0,0
NCMAP,0,0,0,1,0,0,0
SRRM1,18,50,36,118,2,684,103
CLIC4,16,46,66,60,2,695,224
RUNX3,0,0,7,0,0,0,1
MIR6731,0,0,0,0,0,0,0
MIR4425,0,0,0,0,0,0,0
SYF2,10,36,50,113,2,973,119
RSRP1,13,12,35,51,5,636,65
RHD,0,0,0,0,0,1,0
TMEM50A,59,106,104,251,8,1914,362
RHCE,1,0,0,1,0,48,1
MACO1,6,25,12,60,4,325,40
LDLRAP1,0,0,0,5,0,113,9
MAN1C1,0,0,3,2,0,32,0
SELENON,6,12,11,14,1,147,37
MTFR1L,4,17,15,33,1,369,57
LOC646471,0,0,0,1,0,1,0
AUNIP,0,1,0,0,0,3,0
PAQR7,0,1,1,3,0,89,17
STMN1,46,85,100,588,3,1433,169
MIR3917,0,0,0,0,0,0,0
PAFAH2,0,1,3,4,0,32,2
EXTL1,0,0,0,0,1,2,3
SLC30A2,0,0,0,0,0,0,0
TRIM63,0,0,0,0,0,0,0
PDIK1L,0,1,0,5,0,19,3
FAM110D,0,3,5,0,0,4,3
C1orf232,0,0,0,0,0,0,0
ZNF593,18,43,47,67,2,871,112
CNKSR1,0,0,0,0,0,2,0
CATSPER4,0,0,0,0,0,0,0
ZPLD2P,0,0,0,0,0,0,0
CEP85,0,1,1,2,0,8,2
SH3BGRL3,334,755,732,1431,42,14031,2645
UBXN11,0,3,2,2,0,46,1
CD52,0,0,0,0,0,2,0
CRYBG2,0,0,0,0,0,1,1
ZNF683,0,0,0,0,0,0,0
LIN28A,0,0,0,0,0,0,0
DHDDS,3,9,9,23,1,140,21
DHDDS-AS1,0,0,0,0,0,0,0
HMGN2,24,69,109,261,1,3239,218
RPS6KA1,0,2,2,4,0,4,4
MIR1976,0,0,0,0,0,0,0
LOC101928728,0,0,0,1,0,2,0
ARID1A,14,12,28,40,2,310,51
PIGV,1,7,4,18,1,139,16
ZDHHC18,4,2,4,6,0,57,7
SFN,0,0,0,0,0,1,0
GPN2,3,7,4,9,0,128,16
GPATCH3,1,3,1,2,0,56,8
NR0B2,0,0,0,0,0,0,0
NUDC,28,60,79,192,8,901,109
KDF1,0,0,0,0,0,0,0
TRNP1,4,10,16,21,1,125,25
TENT5B,0,4,0,2,0,10,0
SLC9A1,1,5,9,9,0,73,13
WDTC1,0,4,2,8,0,71,19
TMEM222,5,10,14,34,0,317,40
ACTG1P20,1,1,1,2,0,14,4
SYTL1,0,4,2,3,0,7,3
MAP3K6,1,1,1,3,1,24,6
FCN3,0,0,0,0,0,0,0
CD164L2,0,0,0,0,0,0,0
GPR3,0,0,0,0,0,0,0
WASF2,33,75,80,131,5,645,178
AHDC1,1,7,9,15,0,113,20
FGR,0,0,0,0,0,0,0
LINC02574,0,0,0,0,0,0,0
IFI6,2,6,14,56,10,216,13
FAM76A,3,0,3,5,0,48,6
STX12,6,21,8,27,0,290,50
PPP1R8,5,14,12,28,0,172,20
SCARNA1,0,0,0,0,0,0,0
THEMIS2,0,0,2,2,0,0,3
RPA2,5,12,7,25,2,277,31
SMPDL3B,0,0,0,1,0,10,0
XKR8,0,8,7,5,0,100,14
EYA3,1,2,8,8,1,130,13
PTAFR,0,0,0,0,0,1,0
DNAJC8,24,52,64,138,3,963,117
ATP5IF1,79,213,146,390,14,3614,561
SESN2,2,14,14,47,1,432,46
MED18,1,1,1,6,0,37,2
PHACTR4,3,10,11,22,1,119,26
RCC1,1,2,2,6,0,54,11
SNHG3,4,17,48,14,1,258,21
SNORA73A,0,0,0,0,0,1,0
SNORA73B,0,0,0,0,0,0,0
TRNAU1AP,6,13,12,27,0,181,28
SNHG12,3,9,4,12,0,222,11
SNORD99,0,0,0,0,0,0,0
SNORA61,0,0,0,0,0,0,0
SNORA44,0,0,0,0,0,0,0
SNORA16A,0,0,0,0,0,0,0
RAB42,0,0,0,3,0,15,1
TAF12,9,17,35,47,4,1226,69
LINC01715,0,0,0,0,0,10,1
RNU11,0,0,0,0,0,0,0
GMEB1,1,6,8,13,0,95,15
YTHDF2,11,48,50,115,7,724,93
OPRD1,0,0,0,0,0,0,0
EPB41,3,2,1,12,0,98,19
TMEM200B,0,1,0,1,0,12,0
SRSF4,12,22,35,65,2,365,59
MECR,1,6,12,22,1,194,29
PTPRU,0,3,4,5,0,72,15
LINC01756,0,0,0,0,0,0,0
LINC01648,0,0,0,0,0,0,0
MATN1,0,0,0,0,0,0,2
MATN1-AS1,0,0,0,2,0,13,0
LAPTM5,0,0,0,0,0,1,0
MIR4420,0,0,0,0,0,0,0
LINC01778,0,2,3,0,0,5,0
SDC3,1,9,19,12,0,130,27
PUM1,13,20,33,68,3,460,77
SNORD103A,0,0,0,0,0,0,0
SNORD103B,0,0,0,0,0,0,0
SNORD103C,0,0,0,0,0,0,0
NKAIN1,0,0,0,0,0,2,0
SNRNP40,6,22,21,32,0,507,35
ZCCHC17,12,42,31,81,3,707,70
FABP3,1,1,1,38,0,12,2
SERINC2,4,6,22,35,1,120,30
LDC1P,0,0,0,0,0,0,0
LINC01226,0,0,0,0,0,0,0
TINAGL1,0,0,0,5,0,6,35
HCRTR1,0,0,0,0,0,0,0
PEF1,10,16,21,42,3,401,57
COL16A1,0,3,14,0,0,107,12
ADGRB2,0,1,1,3,0,69,12
MIR4254,0,0,0,0,0,0,0
SPOCD1,6,6,6,4,0,107,47
PTP4A2,38,120,106,223,12,2686,334
KHDRBS1,21,44,70,134,4,1091,137
TMEM39B,1,3,11,11,0,89,15
MIR5585,0,0,0,0,0,0,0
KPNA6,5,19,26,47,1,304,51
TXLNA,3,16,10,40,2,355,41
CCDC28B,8,35,21,42,0,491,64
IQCC,0,1,0,0,0,3,1
DCDC2B,0,0,0,0,0,1,0
TMEM234,1,8,9,17,0,233,19
EIF3I,34,100,121,185,4,2292,175
MTMR9LP,0,1,3,2,0,26,1
FAM167B,0,0,2,1,0,6,2
LCK,0,0,0,0,0,0,0
HDAC1,7,27,29,35,3,273,44
MARCKSL1,66,110,116,566,6,5826,431
FAM229A,0,0,0,2,0,62,17
TSSK3,0,0,0,0,0,1,0
BSDC1,11,23,14,44,4,417,61
ZBTB8B,0,0,1,0,0,7,0
ZBTB8A,1,10,4,16,0,164,20
ZBTB8OS,9,31,35,83,6,684,50
RBBP4,2,10,19,38,0,430,36
SYNC,7,37,16,34,1,212,52
KIAA1522,2,3,2,0,0,35,28
YARS1,12,44,49,51,4,584,68
S100PBP,1,7,8,8,1,123,16
FNDC5,0,0,0,0,1,29,0
HPCA,0,0,0,0,0,1,0
TMEM54,2,13,15,17,1,106,29
RNF19B,3,1,3,6,1,29,8
AK2,7,20,35,30,0,507,64
AZIN2,1,2,1,4,0,50,8
TRIM62,2,4,3,2,0,26,12
ZNF362,4,9,5,10,1,70,12
A3GALT2,0,0,0,0,0,0,0
PHC2,9,9,42,51,0,437,69
MIR3605,0,0,0,0,0,0,0
PHC2-AS1,0,0,0,0,0,0,0
ZSCAN20,0,1,1,1,0,1,0
CSMD2,1,0,1,0,1,24,8
HMGB4,0,0,0,0,0,0,0
CSMD2-AS1,0,0,0,0,0,0,0
C1orf94,0,0,0,0,0,0,0
MIR552,0,0,0,0,0,0,0
GJB5,0,0,0,0,0,0,0
GJB4,0,0,0,0,0,0,0
GJB3,0,0,0,0,0,0,0
GJA4,0,0,0,0,0,0,0
SMIM12,16,17,25,40,1,439,50
DLGAP3,0,0,0,0,0,2,0
LOC653160,1,0,2,1,0,4,3
TMEM35B,7,18,38,41,2,613,67
ZMYM6,1,3,3,5,0,60,10
ZMYM1,0,3,7,14,1,78,11
SFPQ,23,34,59,86,2,798,69
ZMYM4,6,17,12,32,1,244,29
ZMYM4-AS1,0,0,0,0,0,0,0
KIAA0319L,4,5,16,21,1,288,46
NCDN,0,4,5,17,0,90,14
TFAP2E,0,0,0,0,0,2,0
PSMB2,40,111,111,263,12,2322,283
C1orf216,2,10,1,15,3,93,14
CLSPN,0,0,1,1,0,3,1
AGO4,0,2,3,6,0,17,7
AGO1,1,6,10,11,0,125,22
AGO3,4,4,11,16,1,147,23
TEKT2,0,0,0,0,0,0,0
ADPRHL2,6,12,10,40,2,276,55
COL8A2,0,0,6,0,0,3,6
TRAPPC3,17,45,66,111,6,1047,123
MAP7D1,19,31,43,51,3,383,112
THRAP3,20,71,67,175,4,1048,122
SH3D21,0,0,0,0,0,2,2
EVA1B,39,132,118,232,3,1601,352
STK40,3,3,4,22,1,78,16
LSM10,12,43,35,103,5,923,94
