H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
TNFRSF25,3,1,2,0,3,4,13
PLEKHG5,20,13,7,15,15,17,13
NOL9,42,57,15,12,31,28,40
TAS1R1,0,0,0,0,0,0,0
ZBTB48,12,6,1,3,2,5,7
KLHL21,23,36,20,9,23,31,47
PHF13,6,7,6,2,2,9,22
THAP3,31,34,8,14,16,38,35
DNAJC11,35,54,18,18,33,51,62
LINC01672,0,0,0,0,0,0,0
CAMTA1-DT,0,0,0,0,0,0,0
CAMTA1,482,559,139,420,458,645,607
CAMTA1-AS2,0,0,0,0,0,0,0
VAMP3,414,245,44,221,248,557,439
PER3,3,3,0,6,1,0,2
UTS2,0,0,0,0,0,0,0
TNFRSF9,0,0,1,1,0,0,0
PARK7,2815,2957,630,1801,2429,3083,2316
ERRFI1,92,164,22,29,160,79,136
LINC01714,0,0,0,0,0,0,0
SLC45A1,8,1,2,1,2,4,2
RERE,48,52,10,39,29,76,86
RERE-AS1,0,0,0,0,0,0,0
SNORD128,0,0,0,0,0,0,0
ENO1,1423,1494,1028,1481,1695,1871,3441
MIR6728,0,0,0,0,0,0,0
ENO1-AS1,0,0,0,0,0,0,3
CA6,0,0,0,0,0,0,0
SLC2A7,0,0,0,0,0,0,0
SLC2A5,0,0,0,0,1,7,9
GPR157,1,5,3,1,2,1,7
MIR34AHG,2,1,0,0,2,2,6
MIR34A,0,0,0,0,0,0,0
LNCTAM34A,16,17,3,6,16,18,20
H6PD,12,20,12,2,15,16,22
SPSB1,115,49,6,10,37,121,85
LINC02606,4,5,1,0,2,2,1
SLC25A33,71,51,13,33,47,79,71
TMEM201,3,1,3,2,5,6,6
PIK3CD,3,6,7,2,3,5,11
PIK3CD-AS1,0,0,0,0,0,0,0
PIK3CD-AS2,27,41,7,6,34,20,18
CLSTN1,67,67,25,27,77,75,196
CTNNBIP1,210,185,54,159,295,247,244
LZIC,116,143,28,59,105,98,132
NMNAT1,17,32,9,12,17,21,36
TMEM274P,0,0,0,0,0,0,0
MIR5697,0,0,0,0,0,0,0
RBP7,4,0,2,7,0,0,1
UBE4B,24,32,13,6,26,35,46
KIF1B,54,50,15,16,41,27,53
RNU6-1,0,0,0,0,0,0,0
RNU6-2,0,0,0,0,0,0,0
RNU6-7,0,0,0,0,0,0,0
RNU6-8,0,0,0,0,0,0,0
RNU6-9,0,0,0,0,0,0,0
PGD,70,91,69,77,177,373,239
CENPS,38,51,19,18,47,45,37
CENPS-CORT,3,0,0,1,1,1,1
CORT,1,3,0,0,0,1,0
DFFA,82,94,31,67,48,109,109
PEX14,51,24,1,3,20,30,17
CASZ1,2,1,0,2,2,0,2
C1orf127,0,0,0,0,0,0,0
TARDBP,105,69,19,29,79,93,72
MASP2,0,0,0,0,0,0,0
SRM,1421,1437,391,1062,1654,2281,1444
EXOSC10,18,34,15,9,22,27,31
EXOSC10-AS1,14,6,2,11,7,4,12
MTOR,49,43,5,15,16,27,46
MTOR-AS1,0,0,0,0,0,0,0
ANGPTL7,0,0,0,0,0,0,0
UBIAD1,8,20,3,1,6,13,14
DISP3,0,0,0,0,0,0,0
LINC01647,0,0,0,0,0,0,0
FBXO2,62,59,17,113,58,110,345
FBXO44,38,15,3,25,20,17,30
FBXO6,39,39,4,18,32,43,36
MAD2L2,70,85,43,69,66,69,65
DRAXIN,0,0,0,0,0,0,0
AGTRAP,57,116,41,55,112,174,215
C1orf167,0,0,0,0,1,1,1
C1orf167-AS1,0,0,0,0,0,0,0
MTHFR,4,7,2,0,4,7,14
CLCN6,3,4,2,2,0,6,7
NPPA-AS1,0,0,0,0,0,0,0
NPPA,0,0,0,0,0,0,0
NPPB,4,0,0,1552,11,140,147
RNU5E-1,0,0,0,0,0,0,0
KIAA2013,76,74,27,36,76,77,96
PLOD1,98,99,41,40,143,151,337
MFN2,137,117,28,28,93,77,87
MIIP,36,40,10,12,26,48,36
MIR6729,0,0,0,0,0,0,0
TNFRSF8,0,0,0,0,0,3,0
MIR7846,0,0,0,0,0,0,0
TNFRSF1B,0,1,0,0,0,0,0
MIR4632,0,0,0,0,0,0,0
VPS13D,10,17,6,3,10,16,19
SNORA59A,0,0,0,0,0,0,0
SNORA59B,0,0,0,0,0,0,0
DHRS3,15,25,4,2,17,257,175
MIR6730,0,0,0,0,0,0,0
AADACL4,0,0,0,0,0,0,0
AADACL3,0,0,0,0,0,0,0
C1orf158,0,0,0,0,0,1,0
PRAMEF12,0,0,0,0,0,0,0
PRAMEF1,0,0,0,0,0,0,0
LINC01784,0,0,0,0,0,0,0
PRAMEF11,0,0,0,0,0,0,0
HNRNPCL1,0,0,0,0,0,0,0
PRAMEF2,0,0,0,0,0,0,0
PRAMEF4,0,0,0,0,0,0,0
PRAMEF10,0,0,0,0,0,0,0
PRAMEF7,0,0,0,0,0,0,0
PRAMEF6,0,0,0,0,0,0,0
PRAMEF27,0,0,0,0,0,0,0
HNRNPCL3,0,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0,0
PRAMEF25,0,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0,0
PRAMEF34P,0,0,0,0,0,0,0
PRAMEF36P,0,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0,0
PRAMEF9,0,0,0,0,0,0,0
PRAMEF13,0,0,0,0,0,0,0
PRAMEF18,0,0,0,0,0,0,0
PRAMEF22,0,0,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0,0
PRAMEF33,0,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0,0
PRAMEF19,0,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0,0
PRAMEF20,0,0,0,0,0,0,0
LRRC38,0,0,0,0,0,10,8
PDPN,9,23,24,7,64,1336,656
PRDM2,23,30,7,10,23,26,41
KAZN-AS1,0,0,0,0,0,0,0
KAZN,76,29,8,36,23,16,27
TMEM51-AS1,0,0,0,0,0,0,0
TMEM51,0,3,1,0,3,13,19
C1orf195,0,0,0,0,0,0,0
FHAD1,0,0,1,0,0,0,0
FHAD1-AS1,0,0,0,0,0,0,0
EFHD2,43,80,40,35,68,99,89
CTRC,0,0,0,0,0,0,0
CELA2A,0,0,0,0,0,4,0
CELA2B,0,0,0,0,0,0,0
CASP9,26,16,1,5,12,22,13
DNAJC16,6,5,5,3,10,12,30
SCARNA21B,0,0,0,0,0,0,0
AGMAT,1,4,0,1,2,6,5
DDI2,11,7,2,3,8,8,11
RSC1A1,0,0,0,0,0,0,0
PLEKHM2,124,104,26,77,122,72,85
SLC25A34,0,0,0,0,1,1,2
SLC25A34-AS1,11,1,0,4,1,0,0
TMEM82,0,0,0,0,0,0,0
FBLIM1,747,323,70,291,178,132,232
UQCRHL,16,14,6,27,28,14,5
FLJ37453,8,2,3,1,5,7,9
SPEN,27,38,7,5,12,10,19
ZBTB17,16,19,9,0,12,23,28
SRARP,0,0,0,0,0,0,0
HSPB7,314,39,1,173,482,38,11
CLCNKA,0,0,0,0,0,1,0
CLCNKB,0,0,0,0,2,0,0
FAM131C,1,0,2,7,7,1,3
EPHA2,41,43,11,9,22,32,82
ARHGEF19,8,8,5,0,8,12,5
CPLANE2,1,3,1,1,4,3,5
FBXO42,16,17,6,3,8,14,20
SZRD1,189,194,50,141,236,242,205
SPATA21,1,0,0,0,0,0,0
NECAP2,183,153,35,122,137,132,184
LINC01772,3,0,0,0,1,1,2
CROCCP3,1,0,0,1,0,2,1
RNU1-1,0,0,0,0,0,0,0
RNU1-2,0,0,0,0,0,0,0
RNU1-3,0,0,0,0,0,0,0
RNU1-4,0,0,0,0,0,0,0
RNVU1-18,0,0,0,0,0,0,0
LINC01783,0,0,0,0,0,0,0
MIR3675,0,0,0,0,0,0,0
NBPF1,17,28,3,9,35,15,20
CROCCP2,14,7,1,4,5,3,13
MST1P2,0,0,0,0,0,0,1
ESPNP,0,0,0,0,0,0,0
MST1L,0,0,0,0,0,0,0
LOC112267871,0,0,0,0,0,0,0
LOC105376805,79,69,2,10,35,114,42
CROCC,15,20,11,7,7,16,21
MFAP2,119,178,99,33,227,160,398
ATP13A2,17,26,17,8,32,35,70
SDHB,141,195,91,151,180,282,273
PADI2,3,10,0,1,0,0,0
LINC02783,0,0,1,4,4,10,9
PADI1,9,5,0,1,1,6,1
PADI3,0,0,0,0,0,0,0
MIR3972,0,0,0,0,0,0,0
PADI4,0,0,0,0,0,0,0
PADI6,0,0,0,0,0,0,0
RCC2,81,113,22,31,50,58,97
ARHGEF10L,15,22,4,4,14,7,10
ACTL8,0,0,0,0,0,0,0
LINC01654,0,0,0,0,0,0,0
IGSF21,0,0,0,0,0,0,0
KLHDC7A,0,0,0,1,0,0,0
PAX7,0,0,0,0,0,0,0
TAS1R2,0,0,0,0,0,0,0
ALDH4A1,18,25,1,19,22,27,16
MIR4695,0,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0,0
IFFO2,9,9,1,3,6,3,9
UBR4,94,105,20,67,89,45,109
EMC1-AS1,10,14,3,2,16,28,17
EMC1,26,37,13,16,49,55,77
MRTO4,63,92,62,66,47,68,109
AKR7L,0,0,0,1,0,0,1
AKR7A3,0,0,0,0,0,0,2
LOC100506730,1,2,1,0,3,3,2
AKR7A2,323,388,109,257,359,433,359
SLC66A1,12,13,3,4,8,20,15
CAPZB,1244,1293,304,889,1309,1691,1190
LOC105378614,0,0,0,0,0,0,0
MICOS10,1641,2103,424,1125,1966,2407,1868
MICOS10-NBL1,0,0,0,0,0,0,0
RPS14P3,27,26,22,20,28,52,69
NBL1,2,2,0,1,4,3,2
HTR6,0,0,0,0,0,1,0
TMCO4,14,18,5,12,16,1,9
RNF186,0,0,0,0,0,0,0
OTUD3,14,5,3,14,9,11,14
PLA2G2E,0,0,0,0,0,0,0
PLA2G2A,0,0,0,0,0,0,0
PLA2G5,0,0,0,0,0,1,0
PLA2G2D,0,0,0,0,0,0,0
PLA2G2F,0,0,0,0,0,0,0
PLA2G2C,0,0,0,0,0,0,0
UBXN10-AS1,0,1,0,0,0,3,0
UBXN10,0,0,0,0,0,1,0
LINC01757,0,0,0,0,0,0,0
VWA5B1,0,0,0,0,0,0,0
LINC01141,0,0,0,0,0,0,0
CAMK2N1,288,240,52,187,754,340,195
MUL1,16,17,4,8,6,14,37
FAM43B,1,0,0,0,1,1,1
CDA,0,3,5,2,79,2,18
PINK1,249,291,75,99,532,251,277
MIR6084,0,0,0,0,0,0,0
PINK1-AS,1,0,0,0,1,3,1
DDOST,293,331,62,179,260,669,432
KIF17,5,0,0,3,9,3,3
SH2D5,0,1,2,0,1,0,3
HP1BP3,189,189,47,103,159,88,153
EIF4G3,108,118,26,51,102,65,106
MIR1256,0,0,0,0,0,0,0
ECE1,35,61,20,36,83,54,128
ECE1-AS1,0,0,0,0,0,0,0
NBPF3,0,5,1,1,9,8,3
ALPL,19,98,57,7,58,7,47
RAP1GAP,2,0,0,6,1,5,1
USP48,64,104,31,56,57,53,76
LDLRAD2,0,0,0,0,0,0,0
HSPG2,151,158,51,57,104,144,285
CELA3B,0,0,0,0,0,0,0
CELA3A,0,0,0,0,0,0,0
LINC01635,0,0,0,0,0,1,2
LINC00339,5,6,3,6,10,11,14
CDC42,1187,1154,314,979,1218,1677,1877
WNT4,4,0,0,0,13,144,67
MIR4418,0,0,0,0,0,0,0
ZBTB40,7,12,0,4,2,5,4
EPHA8,0,0,0,1,1,0,0
MIR6127,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,0,0
C1QC,0,0,0,0,0,0,0
C1QB,0,0,0,0,0,0,0
EPHB2,10,24,20,4,40,42,52
MIR4684,0,0,0,0,0,0,0
MIR4253,0,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,0,0
TEX46,0,1,0,0,0,0,0
KDM1A,65,58,33,45,32,45,85
MIR3115,0,0,0,0,0,0,0
LUZP1,119,123,25,49,70,52,124
HTR1D,0,1,0,0,2,0,3
LINC01355,0,0,0,0,0,0,1
HNRNPR,370,308,83,192,213,138,226
ZNF436,6,3,3,2,3,5,4
ZNF436-AS1,4,7,3,4,3,11,16
TCEA3,94,62,9,5,19,8,10
ASAP3,7,7,6,3,3,4,4
E2F2,0,0,0,0,0,0,0
LOC101928163,0,0,0,0,0,0,0
ID3,804,289,197,112,259,924,880
MDS2,0,0,0,0,0,0,0
RPL11,7085,9885,3583,8133,8637,13591,10385
ELOA,87,85,17,53,99,114,84
ELOA-AS1,6,5,4,0,2,3,7
PITHD1,81,92,43,116,106,178,165
LYPLA2,57,47,26,47,45,93,105
GALE,44,45,22,31,24,75,76
HMGCL,49,67,31,28,35,67,94
FUCA1,39,32,8,35,41,50,76
CNR2,0,0,0,0,0,0,0
MIR378F,0,0,0,0,0,0,0
PNRC2,39,39,15,10,11,37,73
SRSF10,217,194,63,102,129,171,223
MYOM3,0,0,0,0,5,0,0
IL22RA1,0,0,0,0,0,0,0
IFNLR1,0,0,0,0,0,0,0
LINC02800,0,0,0,0,0,0,0
GRHL3,0,0,0,0,0,0,0
STPG1,4,20,3,2,7,6,8
NIPAL3,114,164,18,47,175,137,137
RCAN3AS,0,0,0,0,0,1,0
RCAN3,43,22,12,19,27,10,18
NCMAP-DT,0,0,0,0,0,0,0
NCMAP,0,0,0,0,0,0,0
SRRM1,154,153,57,109,91,87,146
CLIC4,719,799,198,284,956,521,1093
RUNX3,0,1,0,0,2,0,0
MIR6731,0,0,0,0,0,0,0
MIR4425,0,0,0,0,0,0,0
SYF2,318,300,62,184,259,258,292
RSRP1,18,7,7,6,3,19,47
RHD,0,0,0,0,0,0,0
TMEM50A,505,734,145,391,622,570,858
RHCE,1,1,0,1,5,8,3
MACO1,15,24,13,14,9,19,32
LDLRAP1,33,19,4,7,21,68,37
MAN1C1,2,2,4,2,2,11,11
SELENON,116,94,31,30,77,90,147
MTFR1L,110,103,30,76,89,104,130
LOC646471,0,0,0,0,0,0,0
AUNIP,0,0,0,2,0,0,2
PAQR7,14,11,2,2,6,29,43
STMN1,1029,735,367,1489,1028,458,555
MIR3917,0,0,0,0,0,0,0
PAFAH2,14,16,2,1,12,8,16
EXTL1,5,22,2,0,35,1,23
SLC30A2,0,0,0,1,1,0,0
TRIM63,0,2,0,0,0,0,0
PDIK1L,3,4,3,1,0,2,2
FAM110D,0,0,1,0,0,0,1
C1orf232,0,0,0,0,0,0,0
ZNF593,152,197,81,116,182,376,356
CNKSR1,0,0,0,0,1,0,0
CATSPER4,0,0,0,0,0,0,0
ZPLD2P,4,5,0,0,0,0,1
CEP85,2,3,2,0,3,0,4
SH3BGRL3,5229,6271,1987,7496,9592,10675,10290
UBXN11,11,8,5,7,5,18,11
CD52,0,0,0,0,2,0,0
CRYBG2,0,0,0,2,1,0,1
ZNF683,0,0,0,0,0,0,0
LIN28A,0,1,0,6,2,0,0
DHDDS,27,38,11,23,35,56,44
DHDDS-AS1,0,0,0,0,0,0,0
HMGN2,1156,924,316,565,565,1068,867
RPS6KA1,5,9,1,0,2,0,3
MIR1976,0,0,0,0,0,0,0
LOC101928728,1,1,0,0,0,0,0
ARID1A,28,49,9,7,23,35,60
PIGV,35,24,4,4,19,16,23
ZDHHC18,22,17,7,1,23,23,20
SFN,0,0,0,0,0,1,0
GPN2,27,20,15,5,19,32,32
GPATCH3,11,14,1,1,3,14,19
NR0B2,0,0,0,0,0,0,0
NUDC,382,459,161,357,458,439,424
KDF1,0,0,0,0,0,0,0
TRNP1,339,564,55,158,270,257,171
TENT5B,3,5,1,1,0,10,8
SLC9A1,14,20,9,1,14,18,41
WDTC1,31,30,11,11,27,44,44
TMEM222,61,62,17,38,42,98,119
ACTG1P20,1,3,1,1,0,0,1
SYTL1,2,1,1,2,4,0,4
MAP3K6,16,22,4,9,26,12,17
FCN3,0,0,0,0,0,0,0
CD164L2,0,0,0,0,0,0,0
GPR3,0,0,0,0,0,1,0
WASF2,230,285,55,102,126,109,162
AHDC1,7,24,8,2,5,16,17
FGR,0,0,0,0,0,0,0
LINC02574,0,1,0,0,0,0,0
IFI6,146,1644,9,372,505,99,46
FAM76A,11,11,7,2,3,9,26
STX12,147,159,27,65,98,185,157
PPP1R8,29,32,8,6,25,40,39
SCARNA1,0,0,0,0,0,0,0
THEMIS2,0,3,1,0,0,0,1
RPA2,75,73,17,55,50,83,85
SMPDL3B,0,1,0,3,0,0,0
XKR8,15,12,5,4,4,13,11
EYA3,7,15,6,2,5,18,29
PTAFR,0,0,0,0,0,0,0
DNAJC8,465,428,131,345,338,361,414
ATP5IF1,1664,1898,362,1250,1459,1841,2068
SESN2,63,67,14,13,12,30,58
MED18,10,10,3,0,5,6,6
PHACTR4,36,33,7,6,12,17,17
RCC1,18,22,15,7,10,24,23
SNHG3,7,8,12,16,5,13,18
SNORA73A,0,0,0,0,0,0,0
SNORA73B,0,0,0,0,0,0,1
TRNAU1AP,73,96,38,60,91,81,80
SNHG12,22,22,9,29,21,18,35
SNORD99,0,0,0,0,0,0,0
SNORA61,0,0,0,0,0,0,0
SNORA44,0,0,0,0,0,0,0
SNORA16A,0,0,0,0,0,0,0
RAB42,3,4,2,2,0,3,4
TAF12,130,152,55,92,126,256,217
LINC01715,2,4,0,0,0,6,3
RNU11,0,0,0,0,0,0,0
GMEB1,17,15,5,2,8,10,15
YTHDF2,121,141,53,69,70,154,179
OPRD1,0,0,0,0,0,0,0
EPB41,17,19,1,4,14,7,15
TMEM200B,1,8,1,0,2,2,2
SRSF4,108,101,28,30,60,44,94
MECR,90,69,31,42,60,97,97
PTPRU,7,20,5,3,20,23,24
LINC01756,0,0,0,0,0,0,0
LINC01648,0,0,0,0,0,0,0
MATN1,0,0,0,1,0,0,0
MATN1-AS1,0,0,0,1,0,1,1
LAPTM5,0,1,0,0,0,0,1
MIR4420,0,0,0,0,0,0,0
LINC01778,3,1,0,0,1,2,1
SDC3,105,92,19,18,93,31,68
PUM1,57,84,24,15,32,47,83
SNORD103A,0,0,0,0,0,0,0
SNORD103B,0,0,0,0,0,0,0
SNORD103C,0,0,0,0,0,0,0
NKAIN1,3,3,0,2,5,3,1
SNRNP40,76,87,36,39,59,111,117
ZCCHC17,151,162,58,169,137,173,212
FABP3,86,42,7,193,105,6,12
SERINC2,231,474,59,141,1939,756,360
LDC1P,0,0,0,0,0,0,0
LINC01226,0,0,0,0,0,0,0
TINAGL1,21,1,0,21,1,13,191
HCRTR1,0,0,0,0,0,0,0
PEF1,235,223,70,177,209,248,250
COL16A1,12,18,47,1,14,159,151
ADGRB2,11,9,2,8,20,32,30
MIR4254,0,0,0,0,0,0,0
SPOCD1,21,26,24,22,50,62,97
PTP4A2,875,708,232,558,755,1314,981
KHDRBS1,190,215,96,172,133,184,230
TMEM39B,8,15,10,3,3,12,7
MIR5585,0,0,0,0,0,0,0
KPNA6,66,88,24,37,40,73,118
TXLNA,85,87,17,14,31,58,98
CCDC28B,155,165,22,60,72,163,127
IQCC,2,3,1,1,2,0,3
DCDC2B,0,0,0,0,0,0,0
TMEM234,42,32,6,22,16,35,45
EIF3I,684,840,287,579,659,958,764
MTMR9LP,3,1,2,0,1,4,4
FAM167B,2,6,5,0,2,0,3
LCK,0,0,0,1,0,0,0
HDAC1,88,90,36,49,48,64,80
MARCKSL1,518,219,150,695,299,1027,967
FAM229A,64,54,4,6,25,20,20
TSSK3,0,0,0,0,0,0,0
BSDC1,88,83,12,47,82,185,142
ZBTB8B,3,0,0,0,2,3,2
ZBTB8A,19,17,7,2,16,19,24
ZBTB8OS,353,347,58,231,314,399,292
RBBP4,79,69,25,56,42,125,162
SYNC,271,207,35,34,164,163,135
KIAA1522,40,49,1,6,37,10,24
YARS1,145,183,65,92,114,165,177
S100PBP,25,18,8,4,12,23,30
FNDC5,5,4,0,3,2,18,6
HPCA,0,1,0,0,0,1,0
TMEM54,220,270,38,87,226,118,112
RNF19B,7,15,3,1,7,16,11
AK2,163,172,53,90,158,242,230
AZIN2,3,4,0,3,3,5,9
TRIM62,12,9,3,1,3,6,7
ZNF362,52,55,8,12,21,28,22
A3GALT2,0,0,0,0,0,0,0
PHC2,93,110,52,25,53,188,198
MIR3605,0,0,0,0,0,0,0
PHC2-AS1,0,0,0,0,0,1,0
ZSCAN20,2,0,0,0,0,0,0
CSMD2,0,1,1,0,3,3,0
HMGB4,0,0,0,0,0,0,0
CSMD2-AS1,0,0,0,0,0,0,0
C1orf94,0,1,0,0,0,0,0
MIR552,0,0,0,0,0,0,0
GJB5,0,0,0,0,0,0,0
GJB4,0,0,0,0,0,0,0
GJB3,0,0,0,0,0,0,0
GJA4,0,0,0,0,0,0,0
SMIM12,89,87,23,37,55,115,115
DLGAP3,0,1,0,1,0,0,0
LOC653160,0,2,0,0,2,2,3
TMEM35B,167,223,33,65,164,132,204
ZMYM6,8,7,5,1,5,11,17
ZMYM1,8,12,6,3,5,5,9
SFPQ,152,147,85,85,153,186,210
ZMYM4,52,57,19,26,30,31,68
ZMYM4-AS1,0,0,0,0,0,0,0
KIAA0319L,42,48,9,9,35,58,75
NCDN,37,38,14,21,17,38,42
TFAP2E,0,2,0,0,0,3,1
PSMB2,679,985,234,623,664,1113,1082
C1orf216,50,48,3,19,24,43,37
CLSPN,7,11,10,1,6,2,5
AGO4,10,6,1,1,5,5,12
AGO1,40,36,10,21,72,32,30
AGO3,24,12,10,8,18,11,30
TEKT2,0,0,0,0,0,0,0
ADPRHL2,45,70,20,17,26,52,108
COL8A2,0,12,8,2,5,6,66
TRAPPC3,227,262,141,172,208,332,352
MAP7D1,141,142,68,73,98,142,192
THRAP3,274,254,67,136,168,161,212
SH3D21,1,0,0,0,0,0,0
EVA1B,964,1076,249,574,903,510,703
