H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
HNRNPCL4,0,0,0,0,0,0,0
PRAMEF25,0,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0,0
PRAMEF34P,0,0,0,0,0,0,0
PRAMEF36P,0,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0,0
PRAMEF9,0,0,0,0,0,0,0
PRAMEF13,0,0,0,0,0,0,0
PRAMEF18,0,0,0,0,0,0,0
PRAMEF22,0,0,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0,0
PRAMEF33,0,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0,0
PRAMEF19,0,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0,0
PRAMEF20,0,0,0,0,0,0,0
LRRC38,1,1,0,5,0,0,0
PDPN,60,88,57,184,7,71,27
PRDM2,19,34,15,39,6,25,9
KAZN-AS1,0,0,0,0,0,0,0
KAZN,14,24,14,22,1,23,25
TMEM51-AS1,0,0,0,0,0,0,0
TMEM51,10,14,12,16,1,20,1
C1orf195,0,0,0,0,0,0,0
FHAD1,0,0,1,0,0,0,0
FHAD1-AS1,0,0,0,0,0,0,0
EFHD2,17,16,20,19,2,13,6
CTRC,0,0,0,0,0,0,0
CELA2A,0,0,0,0,0,0,0
CELA2B,0,0,0,0,0,0,0
CASP9,4,1,4,2,1,11,0
DNAJC16,10,30,15,31,1,21,5
SCARNA21B,0,0,0,0,0,0,0
AGMAT,8,6,6,11,0,10,3
DDI2,28,52,32,62,3,38,17
RSC1A1,0,0,0,0,0,0,0
PLEKHM2,26,67,26,49,4,31,22
SLC25A34,0,0,0,0,0,2,0
SLC25A34-AS1,0,0,0,0,0,0,0
TMEM82,0,2,0,0,0,0,1
FBLIM1,83,86,57,135,25,66,32
UQCRHL,8,18,4,22,0,15,2
FLJ37453,13,49,14,22,8,15,3
SPEN,38,64,49,59,13,46,25
ZBTB17,3,9,5,10,5,6,1
SRARP,0,0,0,0,0,0,0
HSPB7,0,0,0,0,0,1,0
CLCNKA,0,0,1,1,1,0,0
CLCNKB,0,0,0,0,0,1,0
FAM131C,0,2,0,0,0,1,0
EPHA2,13,30,8,40,5,23,30
ARHGEF19,19,34,13,41,2,31,0
CPLANE2,1,1,0,1,0,0,1
FBXO42,15,15,5,15,7,13,5
SZRD1,96,140,75,123,8,91,60
SPATA21,0,0,0,0,1,0,0
NECAP2,14,18,9,17,2,14,7
LINC01772,0,0,0,0,0,0,0
CROCCP3,2,9,1,3,0,3,1
RNU1-1,0,0,0,0,0,0,0
RNU1-2,0,0,0,0,0,0,0
RNU1-3,0,0,0,0,0,0,0
RNU1-4,0,0,0,0,0,0,0
RNVU1-18,0,0,0,0,0,0,0
LINC01783,0,0,0,0,0,0,0
MIR3675,0,0,0,0,0,0,0
NBPF1,18,16,2,21,4,6,6
CROCCP2,21,35,13,21,1,22,3
MST1P2,0,1,0,0,0,2,0
ESPNP,0,0,0,0,0,0,0
MST1L,0,0,0,0,0,0,0
LOC112267871,1,0,0,1,0,0,0
LOC105376805,18,83,9,27,2,47,1
CROCC,10,34,3,15,2,11,3
MFAP2,45,60,55,97,14,80,24
ATP13A2,40,75,24,80,12,40,14
SDHB,43,69,27,47,10,58,24
PADI2,4,3,0,2,0,6,1
LINC02783,0,0,0,0,0,0,0
PADI1,1,0,0,2,0,0,0
PADI3,0,1,0,0,0,0,0
MIR3972,0,0,0,0,0,0,0
PADI4,0,0,0,0,0,1,0
PADI6,0,0,0,0,0,0,0
RCC2,176,341,184,357,28,290,117
ARHGEF10L,7,16,11,20,0,30,3
ACTL8,0,0,0,0,0,1,0
LINC01654,0,0,0,0,0,0,0
IGSF21,25,37,5,32,0,31,3
KLHDC7A,20,34,7,45,1,26,3
PAX7,1,0,3,0,0,0,0
TAS1R2,0,0,0,0,0,0,0
ALDH4A1,14,19,6,18,3,14,7
MIR4695,0,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0,0
IFFO2,5,0,4,11,5,4,12
UBR4,48,109,33,73,15,60,20
EMC1-AS1,0,4,0,1,1,1,0
EMC1,17,30,7,28,3,11,4
MRTO4,79,85,66,61,21,34,32
AKR7L,0,1,1,0,0,1,0
AKR7A3,2,1,0,1,0,0,0
LOC100506730,2,3,0,0,0,1,0
AKR7A2,33,60,29,25,5,24,18
SLC66A1,19,12,11,17,2,12,8
CAPZB,121,191,91,206,15,161,93
LOC105378614,0,0,0,0,0,0,0
MICOS10,217,273,141,189,34,145,90
MICOS10-NBL1,0,0,0,0,0,0,0
RPS14P3,19,34,17,19,2,15,6
NBL1,0,0,0,0,0,0,0
HTR6,1,0,0,1,0,2,0
TMCO4,2,1,0,2,0,5,3
RNF186,0,0,0,0,0,0,0
OTUD3,6,18,8,12,2,6,6
PLA2G2E,0,0,0,0,0,0,0
PLA2G2A,0,1,0,0,0,0,4
PLA2G5,0,0,0,0,0,0,0
PLA2G2D,0,0,0,0,0,0,0
PLA2G2F,0,0,0,0,0,0,0
PLA2G2C,0,0,0,0,0,0,0
UBXN10-AS1,0,0,1,1,0,0,0
UBXN10,0,1,0,0,0,0,0
LINC01757,0,0,0,0,0,0,0
VWA5B1,0,0,0,0,0,0,0
LINC01141,0,0,0,0,0,0,0
CAMK2N1,4,9,11,25,9,29,4
MUL1,10,25,10,16,7,12,4
FAM43B,3,3,0,2,1,2,0
CDA,3,9,3,7,4,9,3
PINK1,5,12,4,13,4,12,5
MIR6084,0,0,0,0,0,0,0
PINK1-AS,0,0,0,0,0,0,0
DDOST,41,91,26,51,8,50,23
KIF17,5,3,0,4,6,2,0
SH2D5,11,5,6,16,2,5,0
HP1BP3,46,105,44,67,8,68,28
EIF4G3,40,93,38,69,3,44,16
MIR1256,0,0,0,0,0,0,0
ECE1,30,37,31,40,6,31,20
ECE1-AS1,0,0,0,0,0,0,0
NBPF3,1,0,2,1,0,8,1
ALPL,69,164,100,121,12,75,50
RAP1GAP,2,9,2,11,0,6,1
USP48,77,118,48,75,11,52,20
LDLRAD2,0,0,0,0,0,0,2
HSPG2,20,39,8,28,0,41,12
CELA3B,0,0,0,0,0,0,0
CELA3A,0,0,0,0,0,0,0
LINC01635,0,3,0,0,0,0,0
LINC00339,7,24,6,11,2,9,7
CDC42,294,515,267,417,31,355,319
WNT4,0,6,0,3,0,0,0
MIR4418,0,0,0,0,0,0,0
ZBTB40,18,19,6,28,6,16,5
EPHA8,5,5,5,9,0,5,0
MIR6127,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,0,0
C1QC,0,0,0,0,0,0,0
C1QB,0,0,0,0,0,0,0
EPHB2,8,13,4,13,0,18,0
MIR4684,0,0,0,0,0,0,0
MIR4253,0,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,0,0
TEX46,0,0,0,0,0,0,0
KDM1A,79,128,62,149,14,104,46
MIR3115,0,0,0,0,0,0,0
LUZP1,104,133,59,110,21,58,65
HTR1D,1,5,1,6,1,6,0
LINC01355,4,6,1,3,0,0,0
HNRNPR,164,245,141,247,26,177,86
ZNF436,1,2,0,0,0,0,0
ZNF436-AS1,0,3,1,1,0,0,0
TCEA3,1,0,0,0,0,0,0
ASAP3,15,17,8,18,2,18,6
E2F2,4,5,0,6,1,7,1
LOC101928163,0,0,0,0,0,0,0
ID3,185,218,195,189,30,244,205
MDS2,0,1,0,0,0,0,0
RPL11,4008,10542,3256,6339,1028,6609,3191
ELOA,43,48,23,56,10,43,18
ELOA-AS1,1,11,1,5,1,8,1
PITHD1,63,86,51,57,12,63,41
LYPLA2,91,114,51,111,9,91,34
GALE,8,12,4,6,8,9,4
HMGCL,1,7,0,5,3,3,2
FUCA1,0,7,3,3,1,3,1
CNR2,0,1,0,0,0,0,0
MIR378F,0,0,0,0,0,0,0
PNRC2,112,223,77,167,14,126,51
SRSF10,137,284,134,192,22,187,87
MYOM3,0,1,0,0,0,0,0
IL22RA1,0,2,0,0,0,0,0
IFNLR1,1,11,3,8,1,10,1
LINC02800,0,0,0,0,0,0,0
GRHL3,0,0,0,0,0,1,4
STPG1,5,7,0,3,3,7,3
NIPAL3,11,16,11,25,1,15,1
RCAN3AS,3,4,0,4,0,1,2
RCAN3,31,44,14,62,2,40,5
NCMAP-DT,0,0,0,0,0,0,0
NCMAP,0,1,0,0,0,0,0
SRRM1,202,290,142,250,33,177,84
CLIC4,83,188,79,175,17,161,89
RUNX3,0,1,0,2,0,1,2
MIR6731,0,0,0,0,0,0,0
MIR4425,0,0,0,0,0,0,0
SYF2,30,101,29,45,23,58,23
RSRP1,30,50,21,27,14,26,18
RHD,1,0,0,0,0,0,0
TMEM50A,78,105,84,100,11,89,43
RHCE,0,0,0,0,0,0,0
MACO1,15,12,7,20,4,12,12
LDLRAP1,17,16,9,22,3,16,14
MAN1C1,11,8,4,8,0,8,24
SELENON,50,93,29,76,7,66,13
MTFR1L,8,31,11,20,0,18,10
LOC646471,0,0,1,0,0,1,1
AUNIP,11,28,13,26,3,9,10
PAQR7,12,30,4,13,1,8,5
STMN1,219,366,173,259,49,221,119
MIR3917,0,0,0,0,0,0,0
PAFAH2,5,13,4,10,1,9,4
EXTL1,0,0,0,0,0,0,0
SLC30A2,0,0,0,0,0,0,0
TRIM63,0,0,0,0,0,0,0
PDIK1L,2,8,1,4,1,3,0
FAM110D,0,2,0,1,0,0,1
C1orf232,0,0,0,0,0,0,0
ZNF593,83,89,61,87,20,78,51
CNKSR1,2,14,2,10,1,8,1
CATSPER4,0,0,0,0,0,0,0
ZPLD2P,5,19,2,5,1,5,0
CEP85,15,19,13,20,2,22,5
SH3BGRL3,210,332,172,232,66,318,186
UBXN11,6,7,2,1,2,5,0
CD52,0,1,0,1,0,3,1
CRYBG2,5,10,2,7,0,2,2
ZNF683,0,0,0,0,0,0,0
LIN28A,360,777,234,766,26,414,148
DHDDS,10,30,10,27,5,10,2
DHDDS-AS1,0,0,0,0,0,0,0
HMGN2,720,894,993,760,40,638,308
RPS6KA1,15,33,11,26,1,27,9
MIR1976,0,0,0,0,0,0,0
LOC101928728,0,0,1,2,0,1,0
ARID1A,102,203,90,250,11,202,60
PIGV,5,22,6,6,1,10,4
ZDHHC18,19,27,14,28,4,20,11
SFN,12,14,3,7,21,5,9
GPN2,16,30,9,12,6,8,7
GPATCH3,12,12,10,18,5,8,4
NR0B2,0,0,0,0,0,0,0
NUDC,81,107,62,100,46,59,44
KDF1,14,21,11,19,0,21,5
TRNP1,31,42,45,39,12,36,28
TENT5B,55,135,42,96,22,61,20
SLC9A1,16,18,14,18,3,14,8
WDTC1,4,12,5,9,2,18,5
TMEM222,24,24,17,22,6,23,19
ACTG1P20,3,8,1,6,1,3,4
SYTL1,5,23,1,7,3,15,9
MAP3K6,4,12,2,7,1,4,0
FCN3,0,0,0,0,0,0,0
CD164L2,3,3,4,1,1,3,0
GPR3,4,5,2,2,1,2,2
WASF2,166,275,122,202,28,161,83
AHDC1,14,17,10,27,0,16,15
FGR,0,0,0,0,0,0,0
LINC02574,0,0,0,0,0,0,0
IFI6,4,3,0,3,2,2,0
FAM76A,21,50,14,27,1,18,11
STX12,10,10,2,11,0,18,2
PPP1R8,23,53,25,43,4,33,16
SCARNA1,0,0,0,0,0,0,0
THEMIS2,3,9,0,4,0,8,2
RPA2,32,63,28,32,7,25,18
SMPDL3B,12,28,13,34,1,25,9
XKR8,22,32,14,23,0,27,5
EYA3,25,31,36,41,2,33,7
PTAFR,2,5,2,10,0,5,2
DNAJC8,89,189,73,141,26,108,46
ATP5IF1,234,335,172,315,98,117,81
SESN2,28,58,18,63,28,40,31
MED18,5,3,1,5,3,2,0
PHACTR4,60,118,39,90,10,89,14
RCC1,49,78,49,76,5,55,26
SNHG3,63,170,68,139,18,154,30
SNORA73A,0,0,0,0,0,0,0
SNORA73B,0,0,0,0,0,0,0
TRNAU1AP,29,28,12,16,7,19,6
SNHG12,26,54,47,35,28,41,20
SNORD99,0,0,0,0,0,0,0
SNORA61,0,0,0,0,0,0,0
SNORA44,0,0,0,0,0,0,0
SNORA16A,0,0,0,0,0,0,0
RAB42,6,15,4,19,1,15,1
TAF12,43,58,36,46,5,38,25
LINC01715,1,1,2,1,0,0,0
RNU11,0,0,0,0,0,0,0
GMEB1,28,52,13,43,6,26,5
YTHDF2,161,257,124,239,27,185,85
OPRD1,2,2,2,0,0,1,0
EPB41,42,78,42,74,4,47,12
TMEM200B,4,8,8,4,1,6,2
SRSF4,66,125,53,97,13,84,34
MECR,22,30,19,36,4,24,10
PTPRU,10,38,4,25,2,21,8
LINC01756,0,0,0,0,0,0,0
LINC01648,0,0,0,0,0,0,0
MATN1,0,2,0,0,0,1,0
MATN1-AS1,0,0,0,0,0,0,0
LAPTM5,0,0,0,2,0,1,0
MIR4420,0,0,0,0,0,0,0
LINC01778,0,0,0,1,0,0,0
SDC3,6,26,7,27,4,18,8
PUM1,80,173,74,171,15,159,55
SNORD103A,0,0,0,0,0,0,0
SNORD103B,0,0,0,0,0,0,0
SNORD103C,0,0,0,0,0,0,0
NKAIN1,47,57,31,58,1,46,10
SNRNP40,14,55,26,29,10,39,21
ZCCHC17,173,169,93,172,8,97,62
FABP3,22,14,13,18,1,12,3
SERINC2,29,43,34,58,7,48,2
LDC1P,0,0,0,0,0,0,0
LINC01226,0,0,0,0,0,0,0
TINAGL1,3,6,1,4,0,2,1
HCRTR1,0,0,0,0,0,0,0
PEF1,18,32,20,28,3,25,13
COL16A1,0,3,2,4,1,1,0
ADGRB2,7,8,6,8,3,15,1
MIR4254,0,0,0,0,0,0,0
SPOCD1,1,2,0,0,1,1,0
PTP4A2,236,401,220,367,25,265,166
KHDRBS1,241,469,155,370,37,337,127
TMEM39B,15,30,15,35,2,13,3
MIR5585,0,0,0,0,0,0,0
KPNA6,113,246,84,188,6,141,41
TXLNA,47,88,28,62,8,43,32
CCDC28B,13,20,12,15,1,12,7
IQCC,5,5,2,3,2,3,2
DCDC2B,0,0,0,0,0,0,0
TMEM234,10,7,9,10,4,4,7
EIF3I,66,151,56,83,27,90,45
MTMR9LP,4,15,6,3,1,8,2
FAM167B,1,3,0,3,0,1,0
LCK,12,47,12,24,3,35,2
HDAC1,40,87,16,44,8,26,21
MARCKSL1,795,943,941,1046,68,863,450
FAM229A,0,6,2,2,1,5,1
TSSK3,0,1,0,0,0,0,0
BSDC1,17,37,25,43,4,34,13
ZBTB8B,8,14,7,6,0,8,0
ZBTB8A,35,46,14,27,5,28,14
ZBTB8OS,42,84,48,61,13,65,32
RBBP4,97,214,68,153,11,143,55
SYNC,11,53,18,22,1,10,5
KIAA1522,21,53,22,38,7,55,37
YARS1,80,94,46,130,12,81,53
S100PBP,19,45,8,32,1,30,8
FNDC5,1,3,0,1,0,1,1
HPCA,2,2,1,1,0,2,0
TMEM54,7,29,18,8,4,14,18
RNF19B,6,14,7,7,6,13,7
AK2,49,54,33,63,7,41,22
AZIN2,0,1,0,2,0,0,0
TRIM62,3,3,5,16,0,9,5
ZNF362,14,19,10,21,2,18,3
A3GALT2,0,0,0,0,0,0,0
PHC2,9,12,13,17,1,9,3
MIR3605,0,0,0,0,0,0,0
PHC2-AS1,0,0,0,0,0,0,0
ZSCAN20,0,1,2,2,0,1,0
CSMD2,3,3,3,6,2,8,1
HMGB4,0,0,0,0,0,0,0
CSMD2-AS1,0,0,0,0,0,0,0
C1orf94,7,10,2,12,1,11,1
MIR552,0,0,0,0,0,0,0
GJB5,1,1,0,0,1,0,0
GJB4,1,0,0,1,0,0,0
GJB3,0,6,0,2,1,1,1
GJA4,1,1,0,4,0,0,1
SMIM12,73,96,49,63,6,69,31
DLGAP3,5,10,6,14,6,10,4
LOC653160,0,0,0,1,0,0,0
TMEM35B,9,20,5,13,3,11,3
ZMYM6,5,13,7,7,3,6,1
ZMYM1,12,24,13,15,7,12,4
SFPQ,217,227,197,331,52,230,132
ZMYM4,54,79,37,90,8,71,24
ZMYM4-AS1,0,0,0,0,0,0,0
KIAA0319L,35,102,27,74,6,66,15
NCDN,28,28,17,38,4,19,11
TFAP2E,0,0,0,0,0,1,0
PSMB2,87,121,72,113,41,85,56
C1orf216,7,14,5,11,0,6,7
CLSPN,84,131,69,114,22,51,31
AGO4,4,12,2,8,2,10,2
AGO1,60,92,53,110,8,83,32
AGO3,10,30,13,26,3,22,13
TEKT2,0,3,0,0,0,0,0
ADPRHL2,19,28,16,22,11,16,14
COL8A2,1,4,1,0,1,2,0
TRAPPC3,64,71,35,64,13,63,23
MAP7D1,23,38,17,64,3,55,17
THRAP3,130,262,118,167,17,127,75
SH3D21,2,2,1,0,0,0,1
EVA1B,18,60,22,27,10,21,21
STK40,25,21,13,38,6,22,17
LSM10,126,213,126,227,11,142,65
OSCP1,2,4,1,3,1,1,1
SNORA63C,0,0,0,0,0,0,0
