H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
LINC01345,0,0,0,0,0,0,0
LINC01777,0,0,0,0,1,0,0
LINC01646,0,0,0,0,0,0,0
AJAP1,20,14,85,18,7,43,76
MIR4689,0,0,0,0,0,0,0
NPHP4,71,35,57,112,43,107,63
KCNAB2,5,9,2,15,6,21,3
CHD5,6,9,7,12,47,15,3
RPL22,20782,23510,18276,26671,22060,22757,13930
LOC102724450,1,3,0,0,0,1,1
RNF207,3,4,8,3,4,14,2
ICMT,619,512,1036,775,415,718,367
LINC00337,16,50,25,34,22,60,7
HES3,0,7,11,1,2,2,0
GPR153,14,33,67,28,17,51,3
ACOT7,1195,888,1125,1131,739,1406,828
HES2,3,4,10,3,20,3,6
ESPN,183,277,158,125,68,234,47
MIR4252,0,0,0,0,0,0,0
TNFRSF25,40,44,33,56,46,42,15
PLEKHG5,26,31,37,41,63,84,19
NOL9,367,262,541,391,282,310,183
TAS1R1,1,0,1,0,1,1,0
ZBTB48,130,96,121,115,134,123,65
KLHL21,118,57,98,121,99,90,66
PHF13,117,147,199,167,103,183,82
THAP3,178,196,186,142,229,234,106
DNAJC11,276,221,459,342,269,347,193
LINC01672,0,0,0,0,0,0,0
CAMTA1-DT,1,7,2,1,1,5,2
CAMTA1,2002,2599,2466,2764,2222,3680,1358
CAMTA1-AS2,0,0,0,0,0,0,0
VAMP3,307,244,273,286,258,470,245
PER3,32,25,38,42,26,33,24
UTS2,0,2,0,1,17,0,0
TNFRSF9,0,1,1,0,8,0,0
PARK7,11611,10226,10867,10491,7935,8729,5943
ERRFI1,121,84,223,212,427,452,128
LINC01714,0,0,0,0,0,0,0
SLC45A1,15,11,11,20,4,23,2
RERE,337,432,524,554,289,535,282
RERE-AS1,0,0,0,2,1,0,0
SNORD128,0,0,0,0,0,0,0
ENO1,13259,12309,15562,12664,11398,16477,13609
MIR6728,0,0,0,0,0,0,0
ENO1-AS1,6,15,12,21,16,22,2
CA6,0,0,0,0,1,0,0
SLC2A7,0,0,0,0,0,1,0
SLC2A5,0,1,0,0,0,0,0
GPR157,9,5,15,18,15,26,7
MIR34AHG,14,81,23,21,46,69,25
MIR34A,0,0,0,0,0,0,0
LNCTAM34A,7,51,10,22,18,40,17
H6PD,12,27,23,33,27,53,6
SPSB1,18,12,38,13,24,24,9
LINC02606,0,1,0,0,0,0,0
SLC25A33,692,481,1155,867,870,1057,384
TMEM201,53,49,175,113,54,118,63
PIK3CD,19,57,22,23,74,75,28
PIK3CD-AS1,0,0,0,0,0,0,0
PIK3CD-AS2,148,214,92,139,108,242,84
CLSTN1,280,353,532,355,212,431,252
CTNNBIP1,704,803,1134,991,678,1370,667
LZIC,333,324,382,363,424,327,219
NMNAT1,19,31,35,15,54,26,30
TMEM274P,0,0,0,0,0,0,0
MIR5697,0,0,0,0,0,0,0
RBP7,86,238,64,71,346,157,74
UBE4B,254,287,304,375,190,488,139
KIF1B,461,514,648,613,398,707,264
RNU6-1,0,0,0,0,0,0,0
RNU6-2,0,0,0,0,0,0,0
RNU6-7,0,0,0,0,0,0,0
RNU6-8,0,0,0,0,0,0,0
RNU6-9,0,0,0,0,0,0,0
PGD,1576,1254,1763,1738,1072,2967,1214
CENPS,255,251,375,329,279,288,227
CENPS-CORT,15,8,24,7,10,12,3
CORT,3,5,7,0,1,2,2
DFFA,1083,1168,1030,1097,743,1071,677
PEX14,96,112,170,109,92,166,75
CASZ1,22,28,21,34,31,34,16
C1orf127,0,0,1,2,0,2,0
TARDBP,658,530,744,804,449,990,384
MASP2,0,0,1,2,0,2,0
SRM,7083,4431,7608,6105,4233,6029,3908
EXOSC10,304,265,317,340,300,347,163
EXOSC10-AS1,69,46,57,69,72,39,33
MTOR,263,269,288,342,208,466,132
MTOR-AS1,0,0,0,0,0,0,1
ANGPTL7,1,0,0,3,0,0,0
UBIAD1,242,154,319,303,202,277,137
DISP3,3,12,23,18,6,18,6
LINC01647,0,0,0,0,2,2,1
FBXO2,523,1017,973,787,1076,889,988
FBXO44,90,86,207,106,107,106,73
FBXO6,4,10,15,9,31,10,10
MAD2L2,1620,1612,3529,1937,2198,2837,1830
DRAXIN,174,144,700,334,254,287,323
AGTRAP,910,1068,1448,998,909,1389,552
C1orf167,5,7,2,17,0,1,12
C1orf167-AS1,0,0,0,0,0,0,0
MTHFR,72,83,72,132,47,122,53
CLCN6,54,42,50,94,52,73,31
NPPA-AS1,0,0,0,0,0,0,1
NPPA,0,0,0,0,4,0,0
NPPB,582,2,60,749,1949,32,1348
RNU5E-1,0,0,0,0,0,0,0
KIAA2013,278,236,344,361,299,421,259
PLOD1,138,82,93,159,51,179,97
MFN2,125,127,236,182,156,219,89
MIIP,742,649,878,657,662,795,576
MIR6729,0,0,0,0,0,0,0
TNFRSF8,22,9,48,77,60,92,81
MIR7846,0,0,0,0,0,0,0
TNFRSF1B,2,7,8,13,2,32,10
MIR4632,0,0,0,0,0,0,0
VPS13D,49,78,66,100,48,135,36
SNORA59A,0,0,0,0,0,0,0
SNORA59B,0,0,0,0,0,0,0
DHRS3,262,248,196,319,99,153,207
MIR6730,0,0,0,0,0,0,0
AADACL4,0,0,0,0,0,0,0
AADACL3,2,4,0,3,1,0,23
C1orf158,0,1,0,0,0,0,6
PRAMEF12,0,0,10,0,0,0,0
PRAMEF1,0,0,0,0,0,0,0
LINC01784,0,0,0,0,0,0,0
PRAMEF11,0,0,0,0,0,0,0
HNRNPCL1,2,0,0,0,2,1,0
PRAMEF2,0,0,0,0,0,0,0
PRAMEF4,0,0,0,0,0,0,0
PRAMEF10,0,0,0,0,0,0,0
PRAMEF7,0,0,0,0,0,0,0
PRAMEF6,0,0,0,0,0,0,0
PRAMEF27,0,0,0,0,0,0,0
HNRNPCL3,0,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0,0
PRAMEF25,0,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0,0
PRAMEF34P,0,0,0,0,0,0,0
PRAMEF36P,0,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0,0
PRAMEF9,0,0,0,0,0,0,0
PRAMEF13,0,0,0,0,1,0,0
PRAMEF18,0,0,0,0,0,0,0
PRAMEF22,0,0,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0,0
PRAMEF33,0,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0,0
PRAMEF19,0,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0,0
PRAMEF20,0,0,0,0,0,0,0
LRRC38,7,1,2,21,4,3,2
PDPN,1083,744,1831,1695,591,1745,614
PRDM2,155,157,177,164,187,281,105
KAZN-AS1,0,0,0,0,0,0,0
KAZN,94,87,136,138,82,182,221
TMEM51-AS1,0,1,1,3,0,1,0
TMEM51,65,33,146,90,40,150,26
C1orf195,0,0,0,0,0,0,0
FHAD1,3,1,11,2,1,7,0
FHAD1-AS1,1,0,0,0,0,0,0
EFHD2,139,124,383,187,125,246,75
CTRC,0,0,0,0,0,0,0
CELA2A,0,0,0,0,0,0,0
CELA2B,0,0,0,0,0,0,0
CASP9,79,97,142,120,76,179,38
DNAJC16,90,77,101,105,89,118,54
SCARNA21B,0,0,0,0,0,0,0
AGMAT,118,102,162,203,83,143,36
DDI2,157,134,222,204,166,231,104
RSC1A1,0,0,0,0,0,0,0
PLEKHM2,212,189,273,258,220,334,155
SLC25A34,2,0,3,5,2,4,2
SLC25A34-AS1,0,0,0,0,1,0,1
TMEM82,6,12,5,7,0,8,0
FBLIM1,596,309,937,963,803,830,403
UQCRHL,122,88,130,278,150,161,60
FLJ37453,107,239,149,132,133,163,79
SPEN,389,261,539,564,391,588,307
ZBTB17,93,79,143,97,96,138,52
SRARP,2,0,0,0,2,2,6
HSPB7,0,0,0,0,1,0,0
CLCNKA,1,0,3,2,4,4,1
CLCNKB,0,1,4,8,2,6,0
FAM131C,5,10,13,5,6,24,2
EPHA2,88,98,78,169,124,206,310
ARHGEF19,155,208,312,294,150,375,107
CPLANE2,18,11,7,10,12,14,7
FBXO42,85,91,104,119,95,136,56
SZRD1,645,452,753,643,502,828,495
SPATA21,1,0,0,1,1,0,0
NECAP2,241,175,336,226,184,230,175
LINC01772,6,6,1,3,5,6,0
CROCCP3,29,27,10,21,19,31,14
RNU1-1,0,0,0,0,0,0,0
RNU1-2,0,0,0,0,0,0,0
RNU1-3,0,0,0,0,0,0,0
RNU1-4,0,0,0,0,0,0,0
RNVU1-18,0,0,0,0,0,0,0
LINC01783,0,2,2,2,5,1,0
MIR3675,0,0,0,0,0,0,0
NBPF1,75,52,60,111,168,48,48
CROCCP2,217,119,86,106,140,221,46
MST1P2,3,8,3,6,13,9,1
ESPNP,0,1,0,0,0,0,0
MST1L,2,7,0,3,2,8,3
LOC112267871,1,3,1,0,3,0,0
LOC105376805,206,553,197,147,153,576,58
CROCC,107,99,108,104,63,151,51
MFAP2,553,651,1005,921,546,1791,637
ATP13A2,288,245,324,458,238,464,201
SDHB,757,701,986,805,763,1304,651
PADI2,13,10,10,22,20,14,1
LINC02783,0,0,0,0,0,0,0
PADI1,3,3,1,3,0,5,0
PADI3,0,2,1,1,2,1,0
MIR3972,0,0,0,0,0,0,0
PADI4,0,1,1,1,1,3,10
PADI6,0,0,0,1,1,0,0
RCC2,1024,972,1969,1722,1300,1935,932
ARHGEF10L,46,87,125,140,63,194,26
ACTL8,6,7,34,9,8,13,1
LINC01654,0,0,0,0,0,0,0
IGSF21,198,181,114,210,40,305,67
KLHDC7A,110,110,80,151,26,171,45
PAX7,1,1,79,1,3,0,1
TAS1R2,0,0,0,0,0,0,0
ALDH4A1,153,112,191,158,101,158,98
MIR4695,0,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0,0
IFFO2,61,11,24,55,142,23,36
UBR4,519,532,362,742,490,693,296
EMC1-AS1,13,11,12,11,21,10,6
EMC1,173,157,244,236,176,275,194
MRTO4,2100,1420,3067,2276,1842,1837,1389
AKR7L,4,7,2,4,2,7,0
AKR7A3,3,7,3,7,4,9,0
LOC100506730,5,13,7,16,4,28,8
AKR7A2,1005,993,1355,799,624,1106,564
SLC66A1,101,96,167,123,125,147,103
CAPZB,3038,2832,3831,3628,2306,4529,2437
LOC105378614,0,0,0,0,0,0,0
MICOS10,4215,4487,4735,6193,4285,5395,3265
MICOS10-NBL1,0,0,0,0,0,0,0
RPS14P3,239,250,192,174,169,272,290
NBL1,0,0,0,0,0,0,0
HTR6,3,3,3,1,1,14,0
TMCO4,10,8,19,16,14,18,7
RNF186,0,0,0,0,0,0,0
OTUD3,71,108,108,97,73,108,58
PLA2G2E,0,0,0,0,0,0,0
PLA2G2A,3,21,13,3,7,23,67
PLA2G5,0,1,0,0,0,0,1
PLA2G2D,0,0,0,0,0,0,0
PLA2G2F,0,0,0,0,0,0,0
PLA2G2C,0,1,0,0,0,0,0
UBXN10-AS1,2,3,6,7,4,6,5
UBXN10,8,1,10,6,2,5,5
LINC01757,0,0,0,0,0,0,0
VWA5B1,0,0,1,0,0,2,1
LINC01141,0,0,0,0,0,0,0
CAMK2N1,40,71,212,153,421,329,54
MUL1,155,115,275,142,207,151,92
FAM43B,11,20,12,10,31,22,1
CDA,47,99,66,172,117,377,184
PINK1,91,97,146,128,130,226,134
MIR6084,0,0,0,0,0,0,0
PINK1-AS,3,0,4,5,2,2,2
DDOST,2087,2396,3127,2242,1758,2307,1412
KIF17,21,19,23,16,88,33,12
SH2D5,43,38,62,51,45,60,15
HP1BP3,321,294,414,424,361,453,278
EIF4G3,312,369,365,326,186,466,132
MIR1256,0,0,0,0,0,0,0
ECE1,156,146,198,206,102,158,105
ECE1-AS1,0,2,0,0,0,2,0
NBPF3,10,3,24,30,27,67,0
ALPL,571,589,1050,653,414,960,679
RAP1GAP,21,26,38,31,24,63,19
USP48,751,761,810,802,484,1041,472
LDLRAD2,1,5,1,2,2,6,2
HSPG2,128,182,92,192,42,318,132
CELA3B,0,1,0,0,0,0,0
CELA3A,0,0,0,0,0,0,0
LINC01635,0,2,1,0,0,0,2
LINC00339,54,131,93,132,49,204,89
CDC42,2620,2472,4134,2711,3003,4313,3143
WNT4,3,17,5,1,6,6,1
MIR4418,0,0,0,0,0,0,0
ZBTB40,75,43,107,96,76,81,41
EPHA8,38,37,96,103,23,108,12
MIR6127,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,0,0
C1QC,0,0,0,0,0,0,0
C1QB,0,0,0,0,0,0,0
EPHB2,37,49,82,75,33,110,17
MIR4684,0,0,0,0,0,0,0
MIR4253,0,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,0,0
TEX46,1,2,0,0,1,0,0
KDM1A,1267,1237,1833,1599,623,1820,697
MIR3115,0,0,0,0,0,0,0
LUZP1,950,585,1097,1279,832,799,715
HTR1D,2,11,13,36,10,35,1
LINC01355,7,33,5,12,8,31,7
HNRNPR,3760,2745,4740,3777,2418,4099,2228
ZNF436,2,2,1,2,6,3,4
ZNF436-AS1,3,23,1,3,9,7,5
TCEA3,2,1,1,1,7,0,2
ASAP3,76,81,141,117,41,151,50
E2F2,23,24,36,33,14,47,13
LOC101928163,0,0,0,0,0,0,0
ID3,5667,3941,8504,5538,2824,8193,7379
MDS2,0,1,0,0,0,0,0
RPL11,59487,69961,60351,71712,69691,72409,50463
ELOA,585,298,735,599,545,547,282
ELOA-AS1,38,41,46,49,39,55,26
PITHD1,1194,1087,1917,1371,1318,1510,876
LYPLA2,848,831,1689,1127,661,1616,630
GALE,160,215,279,274,376,312,345
HMGCL,40,194,95,82,266,125,70
FUCA1,73,77,100,98,82,116,100
CNR2,1,0,1,0,1,0,1
MIR378F,0,0,0,0,0,0,0
PNRC2,920,962,944,1099,694,1368,508
SRSF10,2737,2513,3606,2790,2410,3277,1872
MYOM3,0,0,0,0,1,0,0
IL22RA1,2,3,1,0,1,1,2
IFNLR1,50,36,71,80,39,108,14
LINC02800,0,1,0,0,0,0,0
GRHL3,3,2,3,3,3,8,39
STPG1,42,60,30,51,73,69,17
NIPAL3,89,97,101,154,60,126,13
RCAN3AS,4,13,3,10,9,9,2
RCAN3,239,206,215,561,165,420,96
NCMAP-DT,0,0,0,0,0,0,0
NCMAP,0,2,0,0,0,1,0
SRRM1,2886,2722,2876,3550,2346,2866,1598
CLIC4,822,777,964,1039,1080,1560,828
RUNX3,4,2,5,4,6,6,2
MIR6731,0,0,0,0,0,0,0
MIR4425,0,0,0,0,0,0,0
SYF2,920,1024,1144,1039,1702,1069,653
RSRP1,321,341,404,331,509,403,187
RHD,8,1,1,0,2,0,1
TMEM50A,1441,1923,2281,1951,2108,2705,1571
RHCE,0,5,1,1,1,1,3
MACO1,187,167,387,364,303,200,172
LDLRAP1,95,77,170,105,82,105,120
MAN1C1,35,23,65,69,23,84,160
SELENON,176,257,192,269,132,367,134
MTFR1L,169,197,257,204,177,290,114
LOC646471,8,3,0,4,6,5,4
AUNIP,260,226,401,304,217,326,140
PAQR7,9,41,29,22,26,62,35
STMN1,8581,12317,13040,10723,8877,20160,8180
MIR3917,0,0,0,0,0,0,0
PAFAH2,37,37,45,46,45,64,28
EXTL1,2,0,1,0,3,1,0
SLC30A2,0,0,2,3,9,0,1
TRIM63,0,0,0,0,0,0,0
PDIK1L,23,31,23,21,25,32,15
FAM110D,20,13,60,44,25,32,21
C1orf232,1,1,0,0,0,1,0
ZNF593,1345,1020,1271,1405,1653,1444,992
CNKSR1,47,57,41,57,57,69,39
CATSPER4,0,2,0,0,0,0,0
ZPLD2P,43,73,41,42,34,70,18
CEP85,98,53,91,95,56,105,54
SH3BGRL3,2130,2754,2728,3352,2967,4721,1801
UBXN11,73,33,52,33,44,66,25
CD52,13,23,12,7,3,31,1
CRYBG2,142,106,129,155,186,120,91
ZNF683,0,0,0,0,0,0,0
LIN28A,2069,2018,2229,3694,1660,2954,1271
DHDDS,187,150,225,176,164,201,127
DHDDS-AS1,0,0,0,0,0,0,0
HMGN2,8363,6677,16709,8111,7043,10776,5474
RPS6KA1,189,208,349,214,175,343,160
MIR1976,0,0,0,0,0,0,0
LOC101928728,3,6,3,2,5,5,1
ARID1A,781,701,696,1326,730,1380,596
PIGV,36,94,62,71,33,88,35
ZDHHC18,109,88,182,125,122,145,84
SFN,184,80,54,128,1047,89,359
GPN2,270,186,274,231,297,262,159
GPATCH3,116,87,120,100,185,130,76
NR0B2,1,0,0,0,1,0,0
NUDC,4654,3161,4648,4298,4508,4246,2713
KDF1,100,161,195,198,162,313,99
TRNP1,467,387,594,526,708,497,336
TENT5B,520,422,687,629,762,802,346
SLC9A1,76,49,78,114,74,95,55
WDTC1,27,36,47,39,28,95,38
TMEM222,261,162,459,243,459,265,259
ACTG1P20,42,27,36,51,58,49,34
SYTL1,71,183,64,85,65,136,107
MAP3K6,17,31,25,23,14,41,21
FCN3,1,2,0,1,2,0,0
CD164L2,18,46,18,20,6,37,3
GPR3,19,22,10,24,19,47,14
WASF2,1065,895,1212,1169,1356,1252,636
AHDC1,48,70,59,105,18,161,57
FGR,0,3,0,5,0,0,1
LINC02574,0,0,0,0,0,1,0
IFI6,38,104,26,73,34,103,18
FAM76A,119,152,153,116,130,200,102
STX12,92,66,64,108,118,131,61
PPP1R8,283,239,377,293,287,347,181
SCARNA1,0,0,0,0,0,0,0
THEMIS2,31,42,31,44,29,48,23
RPA2,932,993,1478,915,1299,889,641
SMPDL3B,463,315,524,639,233,806,282
XKR8,227,188,298,207,186,276,143
EYA3,175,131,296,154,109,294,109
PTAFR,8,12,12,33,13,40,11
DNAJC8,2686,2799,3033,3282,2570,3385,1716
ATP5IF1,5827,6418,4310,7257,5407,5432,2492
SESN2,228,229,195,243,1305,335,287
MED18,43,66,53,88,74,36,28
PHACTR4,313,362,311,486,325,575,179
RCC1,591,424,1053,565,337,786,413
SNHG3,771,996,823,1183,885,1941,407
SNORA73A,0,1,0,0,1,0,0
SNORA73B,1,1,1,0,3,0,0
TRNAU1AP,692,525,800,673,680,608,376
SNHG12,271,344,545,350,1030,494,349
SNORD99,0,0,0,0,0,0,0
SNORA61,0,0,0,0,0,0,0
SNORA44,0,0,0,0,0,0,0
SNORA16A,0,0,0,0,0,0,0
RAB42,91,134,72,167,49,234,33
TAF12,625,658,916,726,911,885,633
LINC01715,2,4,6,14,10,8,1
RNU11,0,0,0,0,0,0,0
GMEB1,305,297,325,373,281,552,158
YTHDF2,2032,1648,3372,2623,2391,3113,1583
OPRD1,15,19,21,23,10,26,1
EPB41,458,412,768,516,206,561,185
TMEM200B,9,36,60,38,34,71,57
SRSF4,1362,1438,1795,1454,977,2234,935
MECR,324,366,380,352,276,419,219
PTPRU,71,99,73,101,43,124,84
LINC01756,0,0,0,0,0,0,0
LINC01648,0,0,0,0,0,1,0
MATN1,1,1,1,0,0,2,1
MATN1-AS1,2,0,0,0,0,1,1
LAPTM5,2,4,2,1,0,3,1
MIR4420,0,0,0,0,0,0,0
LINC01778,1,0,0,0,15,0,1
SDC3,49,68,143,111,70,142,67
PUM1,806,789,854,1138,664,1407,507
SNORD103A,0,0,0,0,0,0,0
SNORD103B,0,0,0,0,0,0,0
SNORD103C,0,0,0,0,0,0,0
NKAIN1,451,269,626,403,199,533,141
SNRNP40,1469,1637,2609,1975,1439,3018,1466
ZCCHC17,1499,919,1253,1492,911,1269,610
FABP3,721,230,436,441,193,481,115
SERINC2,273,296,405,458,288,558,96
LDC1P,0,0,0,0,0,0,0
LINC01226,0,0,0,0,1,0,0
TINAGL1,9,40,19,55,41,111,26
HCRTR1,0,0,0,0,0,0,0
PEF1,532,357,794,525,586,471,378
COL16A1,4,6,8,14,13,10,5
ADGRB2,19,37,54,55,33,97,8
MIR4254,0,0,0,0,0,0,0
SPOCD1,1,1,3,4,23,4,0
PTP4A2,1997,1825,2921,2584,2830,3252,1700
KHDRBS1,3385,3286,4219,4080,2419,5692,2371
TMEM39B,259,196,328,258,190,254,153
MIR5585,0,0,0,0,0,0,0
KPNA6,535,509,631,691,381,868,325
TXLNA,346,263,380,317,264,376,199
CCDC28B,343,468,671,462,214,820,146
IQCC,25,31,67,47,47,31,17
DCDC2B,0,0,0,1,0,0,0
TMEM234,120,64,150,96,147,94,69
EIF3I,3599,3219,4865,3788,3828,3887,2215
MTMR9LP,48,107,92,93,27,110,33
FAM167B,4,14,3,11,6,21,3
LCK,134,322,157,286,161,479,43
HDAC1,661,933,931,659,642,1054,589
MARCKSL1,11195,11098,22813,16567,10238,19622,9665
FAM229A,28,45,28,19,36,43,9
TSSK3,0,1,0,0,1,0,1
BSDC1,132,165,285,211,265,289,148
ZBTB8B,55,73,77,65,35,88,14
ZBTB8A,241,241,277,246,308,336,153
ZBTB8OS,1157,1174,1192,1461,1094,1459,1074
RBBP4,771,1098,1277,1122,574,1751,697
SYNC,110,237,187,134,114,84,91
KIAA1522,122,112,137,169,126,215,241
YARS1,1046,635,1364,969,1119,1393,889
S100PBP,150,207,156,217,171,387,97
FNDC5,13,13,38,7,12,16,9
HPCA,13,22,15,10,4,32,1
TMEM54,64,58,161,71,169,154,142
RNF19B,63,82,75,67,98,139,78
AK2,798,627,1166,835,541,1056,460
AZIN2,2,8,4,2,8,12,3
TRIM62,20,23,33,51,13,70,7
ZNF362,48,60,117,87,46,101,28
A3GALT2,0,0,0,0,0,0,0
PHC2,78,99,356,166,145,132,32
MIR3605,0,0,0,0,0,0,0
PHC2-AS1,0,0,0,0,0,0,0
ZSCAN20,11,12,16,7,10,5,2
CSMD2,21,16,18,47,22,38,3
HMGB4,0,0,0,0,0,0,0
CSMD2-AS1,0,0,0,0,0,0,0
C1orf94,59,94,93,138,118,215,38
MIR552,0,0,0,0,0,0,0
GJB5,2,2,0,1,1,4,1
GJB4,4,3,0,5,0,2,3
GJB3,5,11,4,11,17,10,22
GJA4,8,5,11,30,18,19,8
SMIM12,897,672,949,877,733,915,495
DLGAP3,54,56,72,81,135,111,19
LOC653160,3,6,2,5,5,6,2
TMEM35B,379,540,544,608,474,560,239
ZMYM6,43,49,66,47,51,51,21
ZMYM1,202,197,205,226,202,270,131
SFPQ,4240,2245,7111,4802,4081,5074,2832
ZMYM4,416,398,660,600,322,617,228
ZMYM4-AS1,0,0,0,2,0,0,0
KIAA0319L,190,287,295,313,207,459,122
NCDN,205,89,243,221,159,227,130
