H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
GNB1,5700,4595,5436,887,1063,3330,3400
CALML6,4,5,5,0,1,2,12
TMEM52,44,24,24,9,3,8,15
CFAP74,0,0,0,0,0,0,0
GABRD,0,0,0,0,1,0,0
LOC105378591,0,0,0,0,0,0,0
PRKCZ,23,16,16,44,7,55,17
PRKCZ-AS1,55,43,36,6,9,23,43
FAAP20,4148,3378,4523,597,570,2436,4271
SKI,759,655,1060,107,147,439,581
MORN1,22,20,49,1,3,25,30
LOC100129534,6,5,8,1,3,5,5
RER1,6610,5509,8641,1138,1214,6340,6489
PEX10,852,636,1149,98,145,499,603
PLCH2,27,4,3,13,2,3,6
PANK4,237,206,183,17,44,145,169
HES5,10,12,2,9,21,4,0
TNFRSF14-AS1,0,0,0,0,0,0,0
TNFRSF14,15,20,0,0,0,2,1
LOC100996583,0,2,0,0,0,0,0
PRXL2B,196,195,248,62,66,126,179
MMEL1,1,0,0,1,0,1,0
TTC34,0,0,0,0,0,0,0
ACTRT2,0,0,0,0,0,0,0
PRDM16-DT,92,14,26,28,6,0,1
PRDM16,197,52,64,34,28,2,9
MIR4251,0,0,0,0,0,0,0
ARHGEF16,18,33,50,10,5,5,9
MEGF6,622,113,423,183,25,59,208
MIR551A,0,0,0,0,0,0,0
TPRG1L,1334,1029,1277,293,278,944,921
WRAP73,606,469,682,74,114,421,439
TP73,0,0,1,0,0,0,1
TP73-AS1,222,155,293,40,38,128,147
CCDC27,0,0,0,0,0,0,0
SMIM1,81,76,225,23,5,90,89
LRRC47,1059,754,1087,167,203,643,679
CEP104,582,408,510,109,122,279,327
DFFB,92,43,111,14,14,64,46
C1orf174,979,813,1102,138,159,704,774
LINC01134,0,1,6,0,0,2,2
LINC01346,0,0,0,0,0,0,0
LINC01345,0,0,0,0,0,0,0
LINC01777,0,0,0,0,0,0,0
LINC01646,0,0,0,0,0,0,0
AJAP1,0,0,1,0,1,1,0
MIR4689,0,0,0,0,0,0,0
NPHP4,56,47,82,15,20,55,78
KCNAB2,35,38,68,12,9,17,51
CHD5,26,26,3,33,5,14,22
RPL22,31311,24296,52698,4768,3939,20051,28966
LOC102724450,2,12,19,4,5,10,19
RNF207,86,105,36,3,26,68,126
ICMT,1100,978,1127,124,296,692,760
LINC00337,2,3,2,0,1,2,2
HES3,0,0,0,0,0,0,0
GPR153,61,51,117,14,24,39,72
ACOT7,1105,846,852,371,233,499,978
HES2,7,1,1,11,3,2,0
ESPN,0,1,0,0,0,0,0
MIR4252,0,0,0,0,0,0,0
TNFRSF25,124,83,209,23,19,80,84
PLEKHG5,237,171,372,64,29,106,135
NOL9,806,597,755,88,135,362,357
TAS1R1,0,0,1,0,0,0,1
ZBTB48,327,221,363,58,51,175,203
KLHL21,599,442,666,116,173,361,711
PHF13,302,208,387,63,42,163,281
THAP3,949,626,909,172,105,527,488
DNAJC11,474,377,560,70,67,335,405
LINC01672,0,0,0,0,0,0,0
CAMTA1-DT,2,0,2,0,0,0,3
CAMTA1,4050,3347,4865,730,608,3657,4000
CAMTA1-AS2,0,0,0,0,0,0,0
VAMP3,2473,1404,1989,365,283,1828,1784
PER3,59,47,42,23,2,13,37
UTS2,0,0,0,0,0,0,0
TNFRSF9,0,0,0,0,0,1,6
PARK7,22392,18195,24158,2945,3002,14153,15750
ERRFI1,1711,2049,2946,302,562,853,1685
LINC01714,7,9,0,0,1,1,3
SLC45A1,152,97,53,21,13,52,69
RERE,1260,652,1006,484,124,1137,948
RERE-AS1,1,2,3,0,0,3,2
SNORD128,0,0,0,0,0,0,0
ENO1,9307,7427,14842,2190,2158,7915,9859
MIR6728,0,0,0,0,0,0,0
ENO1-AS1,9,16,35,2,2,20,29
CA6,0,0,0,0,0,0,0
SLC2A7,0,0,0,0,0,0,0
SLC2A5,4,1,0,0,0,234,58
GPR157,82,42,49,6,9,36,70
MIR34AHG,202,134,177,14,28,112,145
MIR34A,0,0,0,0,0,0,0
LNCTAM34A,559,317,372,43,67,196,237
H6PD,326,331,1186,29,59,250,516
SPSB1,2662,702,880,99,273,1276,1005
LINC02606,76,52,58,4,7,32,16
SLC25A33,1142,717,1033,214,174,741,547
TMEM201,62,85,134,14,17,73,92
PIK3CD,62,100,191,15,42,74,132
PIK3CD-AS1,0,0,0,0,0,0,0
PIK3CD-AS2,267,316,353,13,17,95,218
CLSTN1,1471,1205,1832,193,334,1200,1946
CTNNBIP1,1457,1097,1888,236,289,1064,994
LZIC,1878,1524,1918,240,295,896,1080
NMNAT1,466,333,714,72,56,213,290
TMEM274P,0,0,0,0,0,0,0
MIR5697,0,0,0,0,0,0,0
RBP7,13,7,13,18,3,2,2
UBE4B,411,345,819,82,92,312,373
KIF1B,1249,893,1272,271,244,510,671
RNU6-1,0,0,0,0,0,0,0
RNU6-2,0,0,0,0,0,0,0
RNU6-7,0,0,0,0,0,0,0
RNU6-8,0,0,0,0,0,0,0
RNU6-9,0,0,0,0,0,0,0
PGD,814,567,3905,179,284,2456,1632
CENPS,384,405,519,63,100,305,244
CENPS-CORT,14,8,25,0,2,15,13
CORT,4,1,2,1,0,4,0
DFFA,1251,809,1802,245,165,756,685
PEX14,519,285,415,87,70,279,302
CASZ1,128,36,2,12,2,7,8
C1orf127,6,3,6,2,0,0,0
TARDBP,926,623,963,130,112,612,748
MASP2,0,0,0,0,0,1,0
SRM,9047,7129,10879,1086,1563,8088,7084
EXOSC10,525,454,560,86,72,226,332
EXOSC10-AS1,86,76,74,19,22,40,95
MTOR,682,454,544,85,111,315,375
MTOR-AS1,1,0,0,0,0,0,1
ANGPTL7,1,0,0,0,0,1,3
UBIAD1,350,280,408,70,75,184,242
DISP3,0,0,3,0,0,2,1
LINC01647,0,0,0,0,0,0,0
FBXO2,400,414,415,160,64,821,1640
FBXO44,486,269,280,68,62,259,322
FBXO6,478,429,345,43,68,230,238
MAD2L2,614,530,1010,162,103,444,477
DRAXIN,6,2,40,13,0,5,0
AGTRAP,1249,1400,2692,236,296,1859,3363
C1orf167,14,6,4,0,2,5,3
C1orf167-AS1,0,0,0,0,0,0,0
MTHFR,202,181,370,49,24,136,247
CLCN6,126,114,185,23,16,96,121
NPPA-AS1,0,1,0,1,1,1,3
NPPA,0,0,0,2,0,0,0
NPPB,20,0,5,2566,10,144,21
RNU5E-1,0,0,0,0,0,0,0
KIAA2013,1064,837,1347,175,229,776,927
PLOD1,1677,1143,2974,194,263,1589,2252
MFN2,578,522,711,96,122,451,522
MIIP,673,410,588,110,96,809,372
MIR6729,0,0,0,0,0,0,0
TNFRSF8,0,0,0,0,0,17,1
MIR7846,0,0,0,0,0,0,0
TNFRSF1B,1,1,7,0,0,2,1
MIR4632,0,0,0,0,0,0,0
VPS13D,265,291,480,31,52,254,247
SNORA59A,0,0,0,0,0,0,0
SNORA59B,0,0,0,0,0,0,0
DHRS3,177,399,637,14,38,4049,701
MIR6730,0,0,0,0,0,0,0
AADACL4,0,0,0,0,0,0,0
AADACL3,0,0,0,0,0,0,0
C1orf158,0,0,0,0,0,0,0
PRAMEF12,0,0,0,0,0,0,0
PRAMEF1,0,0,0,0,0,0,0
LINC01784,0,0,0,0,0,0,0
PRAMEF11,0,0,0,0,0,0,0
HNRNPCL1,0,1,0,0,0,1,0
PRAMEF2,0,0,0,0,0,0,0
PRAMEF4,0,0,0,0,0,0,0
PRAMEF10,0,0,0,0,0,0,0
PRAMEF7,0,0,0,0,0,0,0
PRAMEF6,0,0,0,0,0,0,0
PRAMEF27,0,0,0,0,0,0,0
HNRNPCL3,0,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0,0
PRAMEF25,0,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0,0
PRAMEF34P,0,0,0,0,0,0,0
PRAMEF36P,0,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0,0
PRAMEF9,0,0,0,0,0,0,0
PRAMEF13,0,0,0,0,0,0,0
PRAMEF18,0,0,0,0,0,0,0
PRAMEF22,0,0,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0,0
PRAMEF33,0,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0,0
PRAMEF19,0,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0,0
PRAMEF20,0,0,0,0,0,0,0
LRRC38,0,0,0,0,0,199,0
PDPN,101,211,1922,6,171,14830,739
PRDM2,682,398,803,102,92,407,569
KAZN-AS1,0,0,0,0,0,0,0
KAZN,1578,462,645,197,105,186,264
TMEM51-AS1,0,1,1,0,0,9,3
TMEM51,34,52,166,6,30,387,171
C1orf195,0,0,0,0,0,0,0
FHAD1,0,0,66,0,0,0,7
FHAD1-AS1,0,0,1,0,0,0,0
EFHD2,298,404,978,60,94,499,557
CTRC,0,1,0,0,0,0,0
CELA2A,0,0,0,0,0,6,0
CELA2B,0,0,0,0,0,0,0
CASP9,263,176,169,40,36,144,104
DNAJC16,348,299,718,75,68,291,540
SCARNA21B,0,0,0,0,0,0,0
AGMAT,32,28,24,6,9,28,40
DDI2,164,179,386,34,44,171,287
RSC1A1,0,0,0,0,0,0,0
PLEKHM2,1373,869,1648,230,241,775,906
SLC25A34,21,18,33,1,3,15,34
SLC25A34-AS1,153,5,14,11,1,0,13
TMEM82,0,0,0,0,0,0,0
FBLIM1,9688,2985,3510,1164,441,1056,1962
UQCRHL,126,77,139,31,22,69,51
FLJ37453,224,150,231,70,29,108,134
SPEN,950,708,1138,145,167,469,487
ZBTB17,488,280,448,54,58,241,286
SRARP,0,0,1,0,0,0,0
HSPB7,2143,313,24,174,605,164,16
CLCNKA,2,2,4,0,2,4,5
CLCNKB,7,4,1,2,0,2,2
FAM131C,18,21,30,18,9,9,16
EPHA2,1632,1248,1886,226,277,924,1281
ARHGEF19,183,138,184,18,52,193,107
CPLANE2,55,29,121,4,8,34,58
FBXO42,412,304,467,65,51,195,267
SZRD1,1691,1243,2045,264,303,1034,1307
SPATA21,1,1,2,0,0,0,2
NECAP2,2113,1363,2215,317,266,898,1121
LINC01772,23,20,33,3,3,10,21
CROCCP3,51,34,64,4,5,29,25
RNU1-1,0,0,0,0,0,0,0
RNU1-2,0,0,0,0,0,0,0
RNU1-3,0,0,0,0,0,0,0
RNU1-4,0,0,0,0,0,0,0
RNVU1-18,0,0,0,0,0,0,0
LINC01783,2,0,0,1,0,2,1
MIR3675,0,0,0,0,0,0,0
NBPF1,382,353,306,43,105,236,272
CROCCP2,312,225,188,54,48,84,183
MST1P2,8,13,33,0,2,14,23
ESPNP,0,0,0,0,0,0,0
MST1L,4,5,4,0,2,2,2
LOC112267871,0,1,0,0,0,0,0
LOC105376805,1016,750,28,51,99,671,453
CROCC,345,295,609,48,70,196,231
MFAP2,1832,1515,8953,164,479,2437,6657
ATP13A2,383,308,768,88,95,380,600
SDHB,1743,1621,2465,344,277,1583,1765
PADI2,10,48,7,1,0,0,2
LINC02783,3,3,10,10,4,31,31
PADI1,68,89,6,4,3,5,12
PADI3,0,0,0,0,0,1,1
MIR3972,0,0,0,0,0,0,0
PADI4,0,0,0,0,0,1,0
PADI6,0,0,0,0,0,0,0
RCC2,1310,1472,2032,151,192,611,1229
ARHGEF10L,452,311,311,98,83,93,183
ACTL8,0,0,0,0,0,0,0
LINC01654,0,0,0,0,0,0,0
IGSF21,0,0,0,0,0,0,0
KLHDC7A,1,1,4,0,0,0,1
PAX7,0,0,0,0,1,0,0
TAS1R2,0,0,0,0,0,0,0
ALDH4A1,179,89,176,24,27,111,90
MIR4695,0,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0,0
IFFO2,172,118,94,37,46,35,129
UBR4,1748,1421,1500,337,284,992,1243
EMC1-AS1,195,144,283,25,28,149,184
EMC1,745,589,989,93,133,698,770
MRTO4,1125,1005,1933,282,234,901,897
AKR7L,13,7,14,2,3,5,9
AKR7A3,9,5,8,1,1,5,12
LOC100506730,28,22,57,2,7,15,34
AKR7A2,3234,2734,4830,424,419,2449,2414
SLC66A1,378,308,611,104,81,277,453
CAPZB,9883,8683,11019,1269,1493,7286,6771
LOC105378614,0,0,0,0,0,0,0
MICOS10,12562,13009,13872,1658,2130,10095,13135
MICOS10-NBL1,0,0,0,0,0,0,0
RPS14P3,168,154,598,31,31,256,514
NBL1,12,21,20,0,3,7,12
HTR6,0,5,2,2,2,1,1
TMCO4,306,190,237,48,41,55,117
RNF186,0,0,0,0,0,0,0
OTUD3,233,142,143,132,45,176,182
PLA2G2E,0,0,0,0,0,0,0
PLA2G2A,0,0,0,0,0,10,1
PLA2G5,0,0,1,0,0,6,0
PLA2G2D,0,0,0,0,0,0,0
PLA2G2F,0,0,0,0,0,0,0
PLA2G2C,0,0,0,0,0,0,0
UBXN10-AS1,0,1,0,0,0,16,0
UBXN10,0,0,0,0,0,12,1
LINC01757,0,0,0,0,0,0,0
VWA5B1,0,0,0,0,0,0,0
LINC01141,0,0,0,0,0,0,0
CAMK2N1,2259,1959,2600,402,916,1917,3102
MUL1,837,622,877,108,114,425,600
FAM43B,13,0,1,2,15,2,156
CDA,14,12,13,1,101,15,133
PINK1,1379,1012,1942,229,404,977,1293
MIR6084,0,0,0,0,0,0,0
PINK1-AS,15,9,21,2,1,15,12
DDOST,5273,3684,7336,760,568,6351,4702
KIF17,54,25,18,15,10,7,11
SH2D5,28,29,27,18,22,12,39
HP1BP3,3479,2229,3280,441,413,1379,2243
EIF4G3,1770,1319,2044,247,269,1024,1308
MIR1256,0,0,0,0,0,0,0
ECE1,811,857,1111,252,228,705,1121
ECE1-AS1,4,3,2,0,1,2,2
NBPF3,45,27,67,8,7,57,22
ALPL,238,918,7129,8,67,29,465
RAP1GAP,21,20,5,11,8,20,7
USP48,1703,1122,1739,301,232,865,799
LDLRAD2,14,3,7,0,3,9,8
HSPG2,4483,2714,3828,416,516,2708,3077
CELA3B,0,0,0,0,0,0,0
CELA3A,0,0,0,0,0,0,0
LINC01635,9,10,4,1,1,5,7
LINC00339,166,162,273,24,16,101,243
CDC42,9569,7869,15477,1719,1541,10135,13537
WNT4,27,7,3,3,17,882,96
MIR4418,0,0,0,0,0,0,0
ZBTB40,314,199,314,41,56,159,138
EPHA8,0,0,0,0,1,0,0
MIR6127,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,0,0
C1QC,0,0,0,0,0,0,0
C1QB,0,0,0,0,0,0,0
EPHB2,134,356,943,38,154,604,824
MIR4684,0,0,0,0,0,0,0
MIR4253,0,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,0,0
TEX46,3,1,3,0,0,1,1
KDM1A,1128,716,1258,194,141,557,781
MIR3115,0,0,0,0,0,0,0
LUZP1,3728,2224,2671,799,498,1767,1939
HTR1D,6,16,3,5,4,3,9
LINC01355,54,53,163,7,9,57,98
HNRNPR,5412,3364,5143,733,555,2053,2850
ZNF436,115,83,206,18,22,56,85
ZNF436-AS1,94,92,186,26,19,79,127
TCEA3,1143,618,291,12,104,65,170
ASAP3,77,50,443,8,12,83,77
E2F2,0,0,2,1,0,0,0
LOC101928163,0,0,0,0,0,0,0
ID3,34143,5732,4171,5114,3373,15542,9064
MDS2,1,1,0,0,0,0,0
RPL11,52209,50788,143593,11766,8893,56559,73915
ELOA,1415,792,1106,228,217,793,667
ELOA-AS1,99,97,232,9,7,63,85
PITHD1,1494,1060,2027,480,336,1295,1264
LYPLA2,1054,656,1149,247,154,927,1000
GALE,645,448,669,123,76,534,627
HMGCL,1002,823,1766,169,147,664,1050
FUCA1,987,598,1504,196,129,862,577
CNR2,0,0,0,0,0,0,0
MIR378F,0,0,0,0,0,0,0
PNRC2,1312,765,1523,207,113,731,1204
SRSF10,4002,2614,3683,562,555,2142,2590
MYOM3,1,8,2,0,2,5,20
IL22RA1,0,0,0,0,0,0,0
IFNLR1,3,5,10,1,4,2,1
LINC02800,0,0,0,0,0,0,0
GRHL3,5,1,1,1,0,2,5
STPG1,158,177,129,27,33,70,100
NIPAL3,1153,1463,922,143,274,961,934
RCAN3AS,8,5,11,1,0,2,6
RCAN3,416,364,305,71,53,107,208
NCMAP-DT,0,0,0,0,0,0,0
NCMAP,0,0,0,0,0,0,1
SRRM1,4004,2642,3229,742,504,1747,2621
CLIC4,5061,5014,9583,426,1343,2777,9058
RUNX3,21,22,92,2,17,0,6
MIR6731,0,0,0,0,0,0,0
MIR4425,0,0,0,0,0,0,0
SYF2,3774,2597,4146,673,526,2147,2960
RSRP1,2295,1036,2301,293,212,1179,1395
RHD,1,1,1,0,0,1,1
TMEM50A,7702,7124,13026,1698,1390,6312,8839
RHCE,30,33,27,3,15,46,26
MACO1,1138,677,1020,298,194,635,618
LDLRAP1,262,192,383,42,46,406,239
MAN1C1,33,43,351,2,30,150,139
SELENON,795,615,2328,88,121,499,1582
MTFR1L,1599,1086,1646,228,227,966,999
LOC646471,6,4,11,0,4,1,3
AUNIP,10,13,24,8,6,4,21
PAQR7,174,176,402,15,39,504,885
STMN1,10651,4403,11871,2853,915,3750,4232
MIR3917,0,0,0,0,0,0,0
PAFAH2,263,255,254,18,58,126,192
EXTL1,100,192,31,0,135,4,358
SLC30A2,4,6,0,6,2,2,5
TRIM63,0,2,2,0,0,0,1
PDIK1L,111,81,123,19,16,30,90
FAM110D,5,6,73,2,0,9,4
C1orf232,0,1,1,0,0,0,0
ZNF593,2181,2182,4647,442,529,2447,3647
CNKSR1,8,6,2,0,0,7,6
CATSPER4,0,0,0,0,0,0,0
ZPLD2P,29,29,0,0,3,3,24
CEP85,74,69,119,12,22,33,43
SH3BGRL3,25555,27380,47531,7099,6595,36030,57611
UBXN11,171,134,208,16,28,110,164
CD52,2,0,0,0,3,2,8
CRYBG2,2,4,5,6,0,0,7
ZNF683,0,0,0,0,0,0,0
LIN28A,0,0,6,6,8,0,1
DHDDS,514,431,698,107,113,442,496
DHDDS-AS1,0,0,0,0,0,0,0
HMGN2,9938,6554,12159,1294,1074,6238,6465
RPS6KA1,49,33,37,20,10,17,46
MIR1976,0,0,0,0,0,0,0
LOC101928728,13,3,8,0,0,6,6
ARID1A,1432,1026,1548,248,234,855,1078
PIGV,670,555,802,52,67,259,349
ZDHHC18,160,145,309,40,47,149,143
SFN,1,1,2,0,22,3,0
GPN2,396,293,519,65,69,306,372
GPATCH3,272,156,271,40,46,161,162
NR0B2,0,0,0,0,0,0,1
NUDC,4547,3334,4747,1083,885,2460,2620
KDF1,0,1,0,0,1,0,4
TRNP1,2112,3308,2937,222,268,1158,913
TENT5B,59,40,46,6,12,125,96
SLC9A1,403,387,478,35,92,248,816
WDTC1,324,255,565,45,53,229,300
TMEM222,1179,664,1364,200,151,860,1079
ACTG1P20,83,60,106,15,5,20,30
SYTL1,33,38,25,4,5,2,61
MAP3K6,206,183,299,17,49,137,165
FCN3,0,0,0,0,0,0,0
CD164L2,0,0,0,0,0,0,0
GPR3,4,2,0,0,1,8,6
WASF2,4823,3752,5894,753,650,1700,1974
AHDC1,477,471,1015,63,76,320,399
FGR,1,0,0,0,0,0,0
LINC02574,1,5,1,2,1,0,0
IFI6,1011,14010,1746,508,557,561,538
FAM76A,246,232,489,31,50,197,419
STX12,1731,1321,1462,139,205,844,1179
PPP1R8,749,584,908,130,104,422,602
SCARNA1,0,0,0,0,0,0,0
THEMIS2,9,20,97,1,2,2,42
RPA2,1349,956,1236,211,173,770,884
SMPDL3B,4,1,3,1,1,8,6
XKR8,348,239,215,37,41,210,160
EYA3,335,269,686,59,65,375,242
PTAFR,5,6,3,1,0,4,2
DNAJC8,5306,3572,4733,906,570,2420,3142
ATP5IF1,16021,12712,12125,2167,1990,8561,14611
SESN2,1953,1605,2097,212,231,736,1342
MED18,226,175,190,29,25,63,65
PHACTR4,1074,772,1047,135,100,308,560
RCC1,229,211,526,37,36,166,226
SNHG3,613,477,2282,129,103,410,732
SNORA73A,0,1,0,0,0,0,0
SNORA73B,4,4,2,0,0,4,1
TRNAU1AP,1090,927,1436,160,123,539,732
SNHG12,475,473,674,247,105,345,686
SNORD99,0,0,0,0,0,0,0
SNORA61,0,0,0,0,0,0,0
SNORA44,0,0,1,0,0,1,0
SNORA16A,0,0,0,0,0,0,0
RAB42,37,55,76,1,1,34,19
TAF12,2201,1705,3376,346,388,2016,1805
LINC01715,49,43,80,3,2,39,52
RNU11,0,0,0,0,0,0,0
GMEB1,518,345,478,104,81,234,221
YTHDF2,3457,2371,4172,796,580,1855,2648
OPRD1,0,0,0,1,0,0,0
EPB41,332,200,196,54,54,144,136
TMEM200B,64,62,92,1,14,37,32
SRSF4,2312,1451,2779,390,326,942,1166
MECR,800,561,1047,92,117,555,586
PTPRU,307,211,286,26,86,331,431
LINC01756,0,0,0,0,0,0,0
LINC01648,0,0,0,0,0,0,0
MATN1,8,6,11,0,0,3,2
MATN1-AS1,28,26,60,16,6,21,26
LAPTM5,3,0,0,0,0,1,3
MIR4420,0,0,0,0,0,0,0
LINC01778,24,31,22,3,1,9,8
SDC3,1154,962,1518,83,228,223,910
PUM1,2070,1589,2902,452,374,1315,1932
SNORD103A,0,0,0,0,0,0,0
SNORD103B,0,0,0,0,0,0,0
SNORD103C,0,0,0,0,0,0,0
NKAIN1,5,7,2,3,1,6,0
SNRNP40,1831,1488,2383,311,252,1504,1656
ZCCHC17,2147,1423,1988,484,332,1348,1531
FABP3,647,231,319,185,148,24,79
SERINC2,1435,2739,4656,235,2435,3069,3153
LDC1P,0,0,0,0,0,0,0
LINC01226,0,0,0,0,0,0,0
TINAGL1,432,9,9,47,0,155,895
HCRTR1,0,0,0,0,1,2,0
PEF1,2006,1417,2022,328,283,1230,1130
COL16A1,164,691,3054,5,164,2394,1153
ADGRB2,57,55,149,13,39,415,215
MIR4254,0,0,0,0,0,0,0
SPOCD1,83,55,100,42,69,362,744
PTP4A2,6648,5094,10990,1259,1181,6577,6554
KHDRBS1,3214,2253,5455,686,384,2307,2872
TMEM39B,348,264,581,60,49,158,220
MIR5585,0,0,0,0,0,0,0
KPNA6,1267,1100,1796,256,255,1042,1104
TXLNA,1612,1188,1859,155,217,802,1126
CCDC28B,2116,1608,1778,173,178,1230,1004
IQCC,54,36,50,4,5,14,23
DCDC2B,1,1,1,0,1,0,0
TMEM234,703,488,761,114,74,565,561
EIF3I,5587,4513,7752,946,947,3966,3565
MTMR9LP,59,51,368,2,8,33,106
FAM167B,22,71,232,3,4,6,71
LCK,0,0,0,0,1,0,0
HDAC1,1016,771,1473,122,119,674,800
MARCKSL1,8090,1320,6857,2491,479,9116,3005
FAM229A,470,362,91,31,32,233,222
TSSK3,0,0,9,0,1,0,2
BSDC1,1283,1045,1339,215,237,1444,753
ZBTB8B,72,26,12,3,8,14,23
ZBTB8A,841,490,803,87,109,396,481
ZBTB8OS,2979,2466,2420,459,412,2155,1870
RBBP4,1087,650,1540,201,109,1178,2104
SYNC,3627,2452,1978,196,446,1023,1367
KIAA1522,447,417,318,29,100,106,250
YARS1,2100,1912,3465,316,314,1311,1459
S100PBP,597,404,666,65,70,411,438
FNDC5,41,19,55,8,6,97,23
HPCA,2,7,17,0,0,3,1
TMEM54,1229,1645,1729,156,188,549,809
RNF19B,205,145,236,40,45,163,169
AK2,1752,1495,1831,232,258,1579,1540
AZIN2,45,62,143,18,23,78,143
TRIM62,247,150,272,13,37,58,175
ZNF362,852,430,726,55,94,244,437
A3GALT2,0,0,0,0,0,0,0
PHC2,1709,1159,3574,334,251,1959,2299
MIR3605,0,0,0,0,0,0,0
PHC2-AS1,1,2,3,0,0,0,1
ZSCAN20,67,33,30,11,4,20,16
CSMD2,17,23,19,1,15,26,59
HMGB4,0,0,0,0,0,0,0
CSMD2-AS1,0,0,0,0,0,0,0
C1orf94,2,6,0,0,0,0,0
MIR552,0,0,0,0,0,0,0
GJB5,0,0,0,0,0,0,0
GJB4,0,0,0,0,0,0,0
GJB3,1,1,0,0,0,0,0
GJA4,11,0,0,1,0,0,0
SMIM12,1566,1382,1931,250,263,1185,1315
DLGAP3,4,2,4,1,0,6,2
