H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
EXOSC10,1441,1067,856,1171,906,996,758
EXOSC10-AS1,309,156,172,233,223,140,132
MTOR,1500,1276,922,1395,740,1672,613
MTOR-AS1,1,0,0,0,0,0,1
ANGPTL7,4,0,0,4,1,0,2
UBIAD1,1200,793,948,1181,693,908,665
DISP3,31,70,55,57,11,63,11
LINC01647,2,0,3,0,4,2,1
FBXO2,3947,5471,2996,2725,3179,2621,5265
FBXO44,587,454,668,447,319,406,301
FBXO6,55,33,37,24,89,23,62
MAD2L2,9538,7948,10574,7282,6663,9061,8240
DRAXIN,1062,714,1963,1178,836,848,1488
AGTRAP,4664,4499,4713,3455,2764,4904,2785
C1orf167,32,46,4,79,1,9,106
C1orf167-AS1,0,0,0,0,0,0,0
MTHFR,435,447,240,524,195,425,225
CLCN6,284,223,156,347,139,289,156
NPPA-AS1,3,0,2,0,2,0,4
NPPA,1,0,1,1,8,0,0
NPPB,1655,18,103,1587,2926,95,8731
RNU5E-1,0,0,0,0,0,0,0
KIAA2013,1700,1202,1079,1599,942,1427,1087
PLOD1,779,438,341,687,233,610,473
MFN2,835,572,643,858,522,835,504
MIIP,4592,3357,2863,2547,2121,2826,2800
MIR6729,0,0,0,0,0,0,0
TNFRSF8,122,51,144,318,205,332,337
MIR7846,0,0,0,0,0,0,0
TNFRSF1B,24,42,23,48,7,91,18
MIR4632,0,0,0,0,0,0,0
VPS13D,368,341,222,438,163,471,164
SNORA59A,0,0,0,0,0,0,0
SNORA59B,0,0,0,0,0,0,0
DHRS3,1484,1454,541,1180,322,434,853
MIR6730,0,0,0,0,0,0,0
AADACL4,0,0,0,1,0,0,0
AADACL3,50,46,1,15,3,5,131
C1orf158,0,3,0,2,0,1,46
PRAMEF12,2,5,12,0,0,0,0
PRAMEF1,0,0,0,0,0,0,0
LINC01784,0,0,0,0,0,0,0
PRAMEF11,0,0,0,0,0,0,0
HNRNPCL1,6,1,1,4,2,3,0
PRAMEF2,0,0,0,0,0,0,0
PRAMEF4,0,0,0,0,0,0,0
PRAMEF10,0,0,0,0,0,0,0
PRAMEF7,0,0,0,0,0,0,0
PRAMEF6,0,0,0,0,0,0,0
PRAMEF27,0,0,0,0,0,0,0
HNRNPCL3,0,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0,0
PRAMEF25,0,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0,0
PRAMEF34P,0,0,0,0,0,0,0
PRAMEF36P,0,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0,0
PRAMEF9,0,0,0,0,0,0,0
PRAMEF13,0,0,0,0,1,0,0
PRAMEF18,0,0,0,0,0,0,0
PRAMEF22,0,0,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0,0
PRAMEF33,0,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0,0
PRAMEF19,0,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0,0
PRAMEF20,0,0,0,0,0,0,0
LRRC38,22,8,15,70,6,26,3
PDPN,5036,2917,5177,5928,1662,4922,2717
PRDM2,741,618,533,692,522,904,417
KAZN-AS1,0,0,0,0,0,0,0
KAZN,693,542,511,650,312,769,1362
TMEM51-AS1,3,6,3,6,2,12,1
TMEM51,380,178,439,427,150,616,101
C1orf195,0,0,0,0,0,0,0
FHAD1,10,8,23,12,2,22,1
FHAD1-AS1,1,0,1,0,0,0,0
EFHD2,750,598,1057,711,422,843,310
CTRC,0,0,0,0,0,0,0
CELA2A,0,0,0,0,0,0,0
CELA2B,0,0,0,0,0,0,0
CASP9,367,367,433,339,204,501,153
DNAJC16,420,427,354,507,324,478,271
SCARNA21B,0,0,0,0,0,0,0
AGMAT,535,397,441,637,251,420,159
DDI2,952,708,643,989,597,879,536
RSC1A1,0,0,0,0,0,0,0
PLEKHM2,1071,886,773,1001,591,1106,721
SLC25A34,13,3,10,16,6,13,9
SLC25A34-AS1,0,2,0,0,1,0,3
TMEM82,20,53,26,22,13,29,5
FBLIM1,3152,1574,2815,3574,2545,2850,2168
UQCRHL,830,480,369,1084,354,577,288
FLJ37453,495,1118,398,550,363,659,299
SPEN,1737,1148,1499,1820,1186,1808,1141
ZBTB17,456,304,422,368,265,400,257
SRARP,3,1,1,0,2,4,14
HSPB7,0,0,0,1,1,1,0
CLCNKA,9,15,7,9,7,17,7
CLCNKB,11,17,10,27,9,24,5
FAM131C,34,42,38,28,13,92,12
EPHA2,565,519,238,700,332,690,1311
ARHGEF19,914,804,1046,1207,480,1152,482
CPLANE2,77,71,31,42,37,54,41
FBXO42,433,379,323,449,321,427,256
SZRD1,4003,2555,2414,2807,1703,2893,2424
SPATA21,3,2,2,2,2,1,0
NECAP2,1103,720,1001,795,526,763,785
LINC01772,17,21,3,14,10,21,7
CROCCP3,97,123,28,103,33,129,38
RNU1-1,0,0,0,0,0,0,0
RNU1-2,0,0,0,0,0,0,0
RNU1-3,0,0,0,0,0,0,0
RNU1-4,0,0,0,0,0,0,0
RNVU1-18,0,0,0,0,0,0,0
LINC01783,3,8,3,4,11,1,2
MIR3675,0,0,0,0,0,0,0
NBPF1,384,245,168,396,574,174,205
CROCCP2,1116,656,293,446,456,717,208
MST1P2,17,40,13,26,26,32,3
ESPNP,1,2,0,1,0,1,0
MST1L,10,16,2,10,8,20,4
LOC112267871,3,9,4,2,4,3,0
LOC105376805,1014,2316,567,686,517,2074,209
CROCC,509,444,338,434,238,476,215
MFAP2,2728,2283,3073,3247,1755,5088,2703
ATP13A2,1640,1151,990,1845,793,1481,848
SDHB,3474,3004,2855,2538,1850,3745,2568
PADI2,49,32,25,77,53,47,17
LINC02783,0,0,0,0,0,0,0
PADI1,12,13,6,20,4,9,4
PADI3,3,11,1,5,12,8,2
MIR3972,0,0,0,0,0,0,0
PADI4,4,2,1,6,5,7,50
PADI6,0,0,0,1,1,0,0
RCC2,5729,4832,5629,7321,4566,7366,4834
ARHGEF10L,246,389,377,503,238,692,211
ACTL8,33,12,65,28,15,28,3
LINC01654,0,0,0,0,0,0,0
IGSF21,1127,753,361,877,118,1069,354
KLHDC7A,605,478,222,711,112,670,208
PAX7,3,1,237,5,8,1,2
TAS1R2,0,0,0,0,0,0,0
ALDH4A1,746,573,560,526,302,472,487
MIR4695,0,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0,0
IFFO2,247,47,53,162,261,60,243
UBR4,2562,2347,1226,2701,1629,2347,1449
EMC1-AS1,34,43,23,26,33,26,14
EMC1,836,691,714,777,470,768,787
MRTO4,9277,5050,8781,6738,5349,4582,5733
AKR7L,16,24,6,14,6,23,2
AKR7A3,15,29,9,15,7,20,8
LOC100506730,23,48,22,53,19,67,17
AKR7A2,4740,3924,3952,2604,1781,3057,2496
SLC66A1,531,389,456,458,412,440,379
CAPZB,12810,9861,11230,11161,6204,11982,11004
LOC105378614,0,0,0,0,0,1,0
MICOS10,19747,17586,14669,20697,12262,16670,14426
MICOS10-NBL1,0,0,0,1,0,0,0
RPS14P3,1227,1055,567,581,446,826,1237
NBL1,1,0,0,1,1,1,1
HTR6,6,10,7,10,3,49,0
TMCO4,34,39,64,73,46,61,42
RNF186,0,0,0,0,0,0,0
OTUD3,323,427,318,373,198,384,186
PLA2G2E,1,0,0,0,0,0,0
PLA2G2A,14,80,25,5,20,55,314
PLA2G5,0,1,0,0,0,0,9
PLA2G2D,0,0,0,0,0,0,1
PLA2G2F,0,0,0,0,0,0,1
PLA2G2C,0,1,1,0,1,2,0
UBXN10-AS1,13,15,18,23,12,18,10
UBXN10,27,14,22,24,11,14,17
LINC01757,0,0,0,0,0,0,0
VWA5B1,0,2,1,11,1,4,1
LINC01141,1,0,0,0,0,0,0
CAMK2N1,208,380,633,579,1027,1235,194
MUL1,703,539,787,470,502,450,340
FAM43B,75,96,27,27,49,90,16
CDA,295,453,208,667,313,1152,571
PINK1,607,420,479,461,352,612,566
MIR6084,0,0,0,0,0,0,0
PINK1-AS,15,6,10,10,5,6,5
DDOST,8151,8018,8590,6043,3919,5833,5722
KIF17,140,105,56,67,231,89,55
SH2D5,253,137,174,234,104,208,77
HP1BP3,1820,1744,1373,1742,1195,1795,1282
EIF4G3,1718,1731,1224,1444,655,1711,730
MIR1256,0,0,0,0,0,0,0
ECE1,811,604,609,805,328,585,474
ECE1-AS1,0,2,1,4,0,3,0
NBPF3,36,22,66,93,64,236,12
ALPL,3147,2762,3311,2664,1321,3153,3075
RAP1GAP,114,112,114,125,95,158,67
USP48,3699,2984,2292,2689,1571,2901,2007
LDLRAD2,4,12,7,10,16,11,8
HSPG2,746,777,253,813,131,1062,723
CELA3B,0,1,0,2,0,0,0
CELA3A,1,0,0,0,0,0,0
LINC01635,5,15,1,2,4,1,7
LINC00339,312,611,263,481,168,644,389
CDC42,10753,9734,11655,8421,7668,12267,13799
WNT4,35,55,11,16,9,33,7
MIR4418,0,0,0,0,0,0,0
ZBTB40,446,237,324,393,269,268,186
EPHA8,196,124,263,364,45,314,44
MIR6127,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,0,0
C1QC,0,0,0,0,0,0,0
C1QB,0,0,0,0,0,0,0
EPHB2,249,189,246,317,62,391,66
MIR4684,0,0,0,0,0,0,0
MIR4253,0,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,0,0
TEX46,2,6,0,0,1,2,1
KDM1A,5243,4528,4656,5080,1732,5349,2778
MIR3115,0,0,0,0,0,0,0
LUZP1,4301,2665,3224,4161,2414,2312,3065
HTR1D,21,80,50,156,59,137,3
LINC01355,57,118,28,62,36,84,39
HNRNPR,14478,9425,12434,11251,6149,10579,8306
ZNF436,8,14,4,4,9,19,12
ZNF436-AS1,13,74,6,7,12,21,7
TCEA3,6,19,8,2,17,0,11
ASAP3,384,284,406,474,156,484,252
E2F2,97,84,76,109,31,122,24
LOC101928163,0,0,1,0,0,0,0
ID3,27476,17597,24616,19092,6479,26650,33849
MDS2,0,5,1,0,0,2,2
RPL11,298943,325811,191017,260873,194941,262088,245263
ELOA,2529,1247,1918,1928,1480,1515,1182
ELOA-AS1,225,225,160,188,128,258,103
PITHD1,5363,4250,5285,4348,3747,4590,3866
LYPLA2,4807,3757,5164,4271,2013,5015,3025
GALE,824,868,797,830,984,836,1582
HMGCL,210,711,262,234,695,331,366
FUCA1,376,359,313,351,223,292,420
CNR2,6,3,1,0,1,1,5
MIR378F,0,0,0,0,0,0,0
PNRC2,5235,4983,3067,4592,2179,5103,2433
SRSF10,12670,10030,10531,9336,6964,9724,8195
MYOM3,2,3,0,0,1,1,0
IL22RA1,7,11,3,4,5,3,4
IFNLR1,256,203,216,315,129,342,97
LINC02800,0,1,0,1,0,0,0
GRHL3,18,31,13,11,8,17,238
STPG1,218,245,112,208,208,237,99
NIPAL3,417,392,278,618,170,478,119
RCAN3AS,28,46,11,32,27,32,8
RCAN3,1108,866,610,1972,492,1356,472
NCMAP-DT,1,2,0,1,0,0,0
NCMAP,2,11,1,4,3,9,1
SRRM1,11978,9690,8310,10784,6183,8065,6264
CLIC4,3419,3125,2688,3747,3376,4856,3696
RUNX3,26,27,16,14,12,19,14
MIR6731,0,0,0,0,0,0,0
MIR4425,0,0,0,0,0,0,0
SYF2,3702,4048,3389,3060,4144,3244,2910
RSRP1,1391,1340,1168,996,1078,1245,788
RHD,26,14,5,1,2,1,3
TMEM50A,6178,7146,6785,5500,5577,7522,6712
RHCE,9,13,10,4,2,5,15
MACO1,891,590,1039,994,788,537,766
LDLRAP1,614,366,488,441,333,419,844
MAN1C1,262,145,191,274,116,292,982
SELENON,1147,1321,636,1218,508,1464,750
MTFR1L,960,790,849,770,575,1016,576
LOC646471,35,12,7,17,15,16,13
AUNIP,1208,972,1156,1022,704,898,685
PAQR7,88,163,78,92,78,158,180
STMN1,35990,41481,38166,30724,24056,49579,35767
MIR3917,0,0,0,0,0,0,0
PAFAH2,225,235,172,216,165,241,129
EXTL1,7,2,3,1,4,3,5
SLC30A2,3,5,12,4,16,0,4
TRIM63,1,2,0,0,1,0,0
PDIK1L,79,120,74,73,51,102,66
FAM110D,68,68,156,146,68,108,47
C1orf232,1,4,1,1,1,2,1
ZNF593,7242,4723,4277,5249,5330,5106,4963
CNKSR1,242,258,139,238,188,253,150
CATSPER4,1,2,0,0,0,0,0
ZPLD2P,255,374,124,189,80,251,103
CEP85,464,294,298,438,182,424,227
SH3BGRL3,11286,11652,8885,12647,9539,16708,8407
UBXN11,309,207,210,151,125,209,107
CD52,37,80,30,19,6,98,5
CRYBG2,662,440,406,471,537,305,484
ZNF683,0,0,0,0,2,0,0
LIN28A,11766,11025,6577,15731,5375,10895,5617
DHDDS,895,652,668,610,501,551,528
DHDDS-AS1,0,0,0,0,0,0,0
HMGN2,40629,26664,49189,29099,20992,32908,21843
RPS6KA1,1175,983,969,846,521,1107,716
MIR1976,0,0,0,0,0,0,0
LOC101928728,8,17,9,11,7,10,4
ARID1A,4129,3411,2391,5604,2447,5338,2885
PIGV,220,469,209,234,120,309,148
ZDHHC18,564,414,534,533,332,513,379
SFN,857,389,203,354,1339,301,1780
GPN2,1159,828,828,798,793,658,678
GPATCH3,571,373,410,436,545,372,351
NR0B2,1,0,0,0,1,0,0
NUDC,17478,10688,12498,11004,9706,9776,10164
KDF1,746,825,700,821,582,1059,489
TRNP1,2408,1656,1825,1883,2281,1693,1662
TENT5B,3309,2521,2111,2500,2681,2474,1890
SLC9A1,406,286,296,447,275,342,273
WDTC1,167,202,148,218,89,337,168
TMEM222,1317,722,1410,874,1268,807,1151
ACTG1P20,194,137,107,174,149,147,126
SYTL1,354,885,197,277,223,471,688
MAP3K6,136,173,78,101,37,134,75
FCN3,4,6,1,2,3,1,2
CD164L2,56,167,47,60,11,113,12
GPR3,93,75,49,70,40,144,40
WASF2,6032,4600,4050,4834,4507,4811,3227
AHDC1,401,338,250,518,91,655,263
FGR,2,15,0,20,1,5,2
LINC02574,0,2,0,0,0,1,0
IFI6,187,310,86,214,81,291,53
FAM76A,591,715,453,481,346,648,408
STX12,368,278,244,352,264,460,323
PPP1R8,1401,1084,1017,1048,901,1127,896
SCARNA1,0,0,1,0,0,0,0
THEMIS2,184,219,124,209,87,167,102
RPA2,3867,3295,3985,2500,3076,2221,2262
SMPDL3B,1779,1119,1483,1874,642,1867,1106
XKR8,1264,917,921,764,552,856,620
EYA3,904,531,971,661,315,978,537
PTAFR,46,64,23,129,27,141,94
DNAJC8,11061,10316,8527,9171,6344,8523,7081
ATP5IF1,27187,25235,12747,23956,16106,15162,11194
SESN2,1098,1071,647,945,3390,1040,1362
MED18,177,288,154,199,173,105,100
PHACTR4,1931,1870,1035,1949,1127,2377,878
RCC1,2930,1640,3064,2064,975,2322,1765
SNHG3,3500,3765,2215,4069,2348,5795,1530
SNORA73A,0,4,1,2,1,0,0
SNORA73B,2,2,2,1,5,2,0
TRNAU1AP,3120,1912,2467,2015,1861,1573,1646
SNHG12,1506,1514,1692,1577,2636,1540,1546
SNORD99,1,0,0,0,0,0,0
SNORA61,0,0,0,0,0,0,0
SNORA44,0,0,0,2,1,0,0
SNORA16A,4,1,0,1,0,0,0
RAB42,544,584,250,736,147,935,165
TAF12,3081,2669,2942,2614,2667,2779,3228
LINC01715,15,24,19,31,20,24,6
RNU11,0,0,0,0,0,0,0
GMEB1,1240,1240,965,1306,774,1641,679
YTHDF2,8929,6647,9341,8498,6212,8911,6755
OPRD1,97,81,54,73,31,98,15
EPB41,1941,1536,2136,1739,672,1719,709
TMEM200B,141,183,166,128,114,234,238
SRSF4,6084,5396,5001,4730,2428,6135,3632
MECR,1607,1383,1137,1406,804,1367,1018
PTPRU,495,530,246,464,150,426,362
LINC01756,0,0,0,0,0,0,0
LINC01648,0,0,0,0,0,1,0
MATN1,3,6,2,3,1,8,2
MATN1-AS1,3,3,0,0,1,2,1
LAPTM5,4,12,2,5,1,12,3
MIR4420,0,0,0,0,0,0,0
LINC01778,5,3,1,5,58,1,11
SDC3,295,279,378,558,263,500,302
PUM1,4151,3406,2496,4477,2014,4954,2396
SNORD103A,0,0,0,0,0,0,0
SNORD103B,0,0,0,0,0,0,0
SNORD103C,0,0,0,0,0,0,0
NKAIN1,2026,1067,1730,1672,690,1791,532
SNRNP40,5666,5646,7490,5322,3676,7430,5616
ZCCHC17,7292,4194,3937,5456,2839,3996,2791
FABP3,3101,1012,1543,1372,378,1388,600
SERINC2,1476,1178,1241,1715,842,1823,472
LDC1P,0,0,0,0,0,1,0
LINC01226,0,0,0,0,1,0,0
TINAGL1,118,164,53,179,67,330,134
HCRTR1,0,1,3,2,2,0,0
PEF1,2470,1385,2266,1627,1619,1355,1638
COL16A1,30,29,42,64,42,37,38
ADGRB2,157,190,176,273,77,378,44
MIR4254,0,0,0,0,0,0,0
SPOCD1,11,10,5,15,56,13,0
PTP4A2,9640,7609,8154,9229,8216,9898,6871
KHDRBS1,14314,12576,11334,12690,6794,16172,9725
TMEM39B,1295,833,1111,981,583,817,593
MIR5585,0,0,0,0,0,0,0
KPNA6,3029,2796,1953,2957,1297,3164,1598
TXLNA,1666,1262,1013,1264,913,1213,869
CCDC28B,1611,1785,1890,1487,528,2081,597
IQCC,154,141,153,135,131,88,71
DCDC2B,0,1,0,1,0,0,0
TMEM234,590,286,469,363,487,254,316
EIF3I,13704,11287,13541,10017,9064,9356,8772
MTMR9LP,247,470,267,301,112,364,106
FAM167B,29,75,10,47,17,75,9
LCK,617,1162,532,1019,533,1571,189
HDAC1,3304,3760,2606,1895,1562,2502,2299
MARCKSL1,53476,43670,69047,58585,32365,61619,43186
FAM229A,132,196,69,84,87,143,41
TSSK3,1,5,2,0,3,3,1
BSDC1,835,831,822,906,831,986,703
ZBTB8B,307,355,202,257,99,296,92
ZBTB8A,1131,1087,801,878,804,1019,587
ZBTB8OS,4712,4612,3597,4400,3345,4093,4547
RBBP4,3653,4161,3436,3954,1666,5053,2823
SYNC,437,767,460,438,259,263,287
KIAA1522,761,773,504,724,478,938,1323
YARS1,4509,2340,3716,3310,2902,3661,3744
S100PBP,738,864,549,825,459,1237,430
FNDC5,61,49,80,38,32,40,47
HPCA,35,74,55,49,18,107,8
TMEM54,391,436,521,273,650,571,761
RNF19B,309,353,216,263,308,443,400
AK2,3669,2611,3322,2832,1606,2921,2001
AZIN2,22,31,19,18,31,21,16
