H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
CDK11A,342,373,367,145,54,178,167
SLC35E2A,81,101,137,76,19,114,134
NADK,499,687,803,267,139,444,481
GNB1,5180,5807,5514,2174,1364,2326,3942
CALML6,0,1,0,1,0,3,3
TMEM52,18,38,31,9,10,13,13
CFAP74,0,0,0,0,0,1,0
GABRD,0,0,0,0,0,0,0
LOC105378591,0,0,0,0,0,0,0
PRKCZ,13,12,37,110,6,58,41
PRKCZ-AS1,21,24,19,19,9,11,22
FAAP20,3650,4419,3403,1944,780,2339,4221
SKI,404,490,388,195,92,167,274
MORN1,16,34,30,8,3,21,11
LOC100129534,0,0,0,0,0,1,2
RER1,6466,7974,6557,2976,1811,7342,6186
PEX10,344,595,825,206,137,448,430
PLCH2,118,141,15,35,6,8,25
PANK4,97,78,161,32,40,58,142
HES5,58,12,2,3,17,3,7
TNFRSF14-AS1,0,0,0,0,0,0,0
TNFRSF14,1,16,0,0,0,0,0
LOC100996583,0,0,0,0,0,0,0
PRXL2B,291,321,428,166,95,136,247
MMEL1,0,0,0,1,0,0,0
TTC34,0,0,0,0,0,0,0
ACTRT2,0,0,0,0,0,0,0
PRDM16-DT,56,29,11,97,12,0,0
PRDM16,130,77,17,114,32,0,1
MIR4251,0,0,0,0,0,0,0
ARHGEF16,17,32,28,14,5,6,16
MEGF6,309,92,87,615,13,18,123
MIR551A,0,0,0,0,0,0,0
TPRG1L,731,614,586,564,199,389,556
WRAP73,396,346,394,147,93,283,290
TP73,0,0,0,0,0,0,0
TP73-AS1,90,122,136,41,22,90,121
CCDC27,0,0,0,0,0,0,0
SMIM1,87,190,180,108,22,189,161
LRRC47,586,611,672,276,144,384,510
CEP104,406,425,533,189,116,279,301
DFFB,77,84,98,25,16,67,60
C1orf174,482,630,712,286,147,579,528
LINC01134,1,2,1,0,0,1,0
LINC01346,0,0,0,0,0,0,0
LINC01345,0,0,0,0,0,0,0
LINC01777,0,0,0,0,0,0,0
LINC01646,0,0,0,0,0,0,0
AJAP1,0,0,5,0,0,2,0
MIR4689,0,0,0,0,0,0,0
NPHP4,17,44,51,16,14,25,57
KCNAB2,5,24,32,6,6,6,45
CHD5,7,1,0,55,6,2,3
RPL22,33403,42682,35516,14674,5447,21572,22640
LOC102724450,15,38,17,2,4,14,17
RNF207,41,91,41,14,14,42,107
ICMT,603,750,807,292,216,361,472
LINC00337,1,1,1,1,1,0,0
HES3,0,0,0,0,0,0,0
GPR153,22,33,36,33,8,35,31
ACOT7,2374,1876,1909,1381,420,653,1312
HES2,5,0,4,20,1,1,2
ESPN,0,1,0,0,0,0,1
MIR4252,0,0,0,0,0,0,0
TNFRSF25,141,183,252,58,34,59,141
PLEKHG5,227,402,513,152,83,105,228
NOL9,508,578,680,204,115,282,280
TAS1R1,0,0,2,0,0,0,0
ZBTB48,184,189,196,96,48,117,107
KLHL21,284,278,285,149,93,114,281
PHF13,169,258,197,75,44,110,211
THAP3,853,656,471,336,135,420,436
DNAJC11,387,487,548,164,67,249,300
LINC01672,0,0,0,0,0,0,0
CAMTA1-DT,0,0,2,0,0,0,0
CAMTA1,3732,5009,3838,1892,882,2981,3549
CAMTA1-AS2,0,0,0,0,0,0,0
VAMP3,2203,1515,1469,868,317,1610,1742
PER3,9,32,44,31,3,4,26
UTS2,0,0,0,0,0,0,0
TNFRSF9,0,15,3,20,0,19,10
PARK7,18627,25136,18807,8457,4263,15022,13544
ERRFI1,2556,2051,2045,464,438,544,2349
LINC01714,1,0,0,1,0,0,1
SLC45A1,41,104,21,20,9,25,38
RERE,620,536,472,901,104,565,513
RERE-AS1,3,0,1,0,0,0,0
SNORD128,0,0,0,0,0,0,0
ENO1,20773,21921,47199,6284,4299,11412,38093
MIR6728,0,0,0,0,0,0,0
ENO1-AS1,6,19,18,8,4,7,4
CA6,0,0,0,0,0,0,0
SLC2A7,0,0,0,0,0,0,0
SLC2A5,1,1,0,3,4,56,36
GPR157,39,29,43,15,12,20,51
MIR34AHG,60,71,69,32,18,38,80
MIR34A,0,0,0,0,0,0,0
LNCTAM34A,137,185,150,104,22,75,125
H6PD,107,195,288,64,31,165,193
SPSB1,623,894,357,156,273,662,387
LINC02606,10,23,21,9,3,11,5
SLC25A33,681,748,529,314,201,645,285
TMEM201,73,72,84,29,16,47,47
PIK3CD,96,150,174,54,27,39,105
PIK3CD-AS1,0,0,0,0,0,0,0
PIK3CD-AS2,95,210,74,15,16,77,73
CLSTN1,953,1236,1570,354,296,614,1527
CTNNBIP1,1446,1599,1209,780,427,1178,1370
LZIC,1110,1145,1036,460,313,787,966
NMNAT1,245,310,402,133,39,171,251
TMEM274P,0,0,0,0,0,0,0
MIR5697,0,0,0,0,0,0,0
RBP7,53,38,78,45,1,5,11
UBE4B,249,419,374,134,63,187,270
KIF1B,842,986,1194,505,208,347,632
RNU6-1,0,0,0,0,0,0,0
RNU6-2,0,0,0,0,0,0,0
RNU6-7,0,0,0,0,0,0,0
RNU6-8,0,0,0,0,0,0,0
RNU6-9,0,0,0,0,0,0,0
PGD,954,1478,2561,463,379,1182,1000
CENPS,161,285,461,88,120,276,155
CENPS-CORT,8,13,24,2,2,5,3
CORT,1,7,6,3,1,3,0
DFFA,1325,1607,1787,737,248,963,777
PEX14,278,285,365,97,58,190,178
CASZ1,55,41,8,28,2,6,8
C1orf127,0,1,0,0,0,0,0
TARDBP,530,759,857,256,148,380,522
MASP2,0,0,1,0,0,0,0
SRM,13717,13822,11364,3710,3291,10604,6977
EXOSC10,447,648,567,175,87,185,249
EXOSC10-AS1,103,83,48,43,22,32,31
MTOR,270,378,428,160,81,183,241
MTOR-AS1,0,0,0,0,0,0,0
ANGPTL7,0,0,1,0,0,2,1
UBIAD1,270,345,291,123,62,174,189
DISP3,0,1,0,0,0,0,1
LINC01647,0,0,0,0,0,0,0
FBXO2,226,174,365,205,42,1397,2456
FBXO44,263,199,245,167,54,208,319
FBXO6,217,241,121,101,77,237,271
MAD2L2,645,792,1223,362,126,437,663
DRAXIN,0,2,72,20,1,0,0
AGTRAP,823,1105,1299,429,260,936,861
C1orf167,0,4,1,2,3,6,1
C1orf167-AS1,0,0,0,0,0,0,0
MTHFR,94,154,107,56,21,73,99
CLCN6,68,98,78,40,18,43,59
NPPA-AS1,1,1,0,2,0,0,0
NPPA,4,0,0,4,0,0,0
NPPB,556,29,0,21963,36,4489,384
RNU5E-1,0,0,0,0,0,0,1
KIAA2013,767,891,1283,378,251,601,983
PLOD1,1497,2131,1868,618,435,1433,3240
MFN2,341,393,498,133,81,218,334
MIIP,528,476,469,217,137,423,320
MIR6729,0,0,0,0,0,0,0
TNFRSF8,0,0,0,0,0,4,2
MIR7846,0,0,0,0,0,0,0
TNFRSF1B,1,1,4,0,0,2,2
MIR4632,0,0,0,0,0,0,0
VPS13D,144,209,274,67,30,142,170
SNORA59A,0,0,0,0,0,0,0
SNORA59B,0,0,0,0,0,0,0
DHRS3,11,17,88,11,14,2131,642
MIR6730,0,0,0,0,0,0,0
AADACL4,0,0,0,0,0,0,0
AADACL3,0,0,0,0,0,0,0
C1orf158,0,0,0,0,0,0,0
PRAMEF12,0,0,0,0,0,0,0
PRAMEF1,0,0,0,0,0,0,0
LINC01784,0,0,0,0,0,0,0
PRAMEF11,0,0,0,0,0,0,0
HNRNPCL1,1,2,4,1,0,0,1
PRAMEF2,0,0,0,0,0,0,0
PRAMEF4,0,0,0,0,0,0,0
PRAMEF10,0,0,0,0,0,0,0
PRAMEF7,0,0,0,0,0,0,0
PRAMEF6,0,0,0,0,0,0,0
PRAMEF27,0,0,0,0,0,0,0
HNRNPCL3,0,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0,0
PRAMEF25,0,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0,0
PRAMEF34P,0,0,0,0,0,0,0
PRAMEF36P,0,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0,0
PRAMEF9,0,0,0,0,0,0,0
PRAMEF13,0,0,0,0,0,0,0
PRAMEF18,0,0,0,0,0,0,0
PRAMEF22,0,0,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0,0
PRAMEF33,0,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0,0
PRAMEF19,0,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0,0
PRAMEF20,0,0,0,0,0,0,0
LRRC38,0,0,0,0,0,4,0
PDPN,44,88,354,16,17,4190,5
PRDM2,428,484,398,191,70,290,284
KAZN-AS1,0,0,0,0,0,0,0
KAZN,1247,546,407,505,154,192,348
TMEM51-AS1,1,0,0,0,0,2,0
TMEM51,53,98,56,3,9,161,64
C1orf195,0,0,0,0,0,0,0
FHAD1,0,0,0,0,0,0,1
FHAD1-AS1,0,0,1,0,0,0,0
EFHD2,879,1079,1125,185,172,665,972
CTRC,0,1,2,0,0,0,0
CELA2A,0,0,0,0,0,25,0
CELA2B,0,0,0,0,0,3,0
CASP9,90,116,62,52,30,96,83
DNAJC16,235,272,267,111,66,164,245
SCARNA21B,0,0,0,1,0,0,0
AGMAT,29,63,15,10,14,12,39
DDI2,239,182,248,70,26,82,134
RSC1A1,0,0,0,0,0,0,0
PLEKHM2,745,565,902,349,196,366,461
SLC25A34,13,7,8,6,1,6,9
SLC25A34-AS1,6,6,22,43,1,0,3
TMEM82,1,0,0,0,0,0,0
FBLIM1,4399,4544,4127,3832,1220,1214,2874
UQCRHL,231,170,198,69,36,57,68
FLJ37453,89,128,147,115,25,104,95
SPEN,725,947,1027,258,166,350,482
ZBTB17,283,343,326,121,74,202,211
SRARP,0,0,0,0,0,0,0
HSPB7,21,10,20,109,110,225,1
CLCNKA,1,0,1,1,0,2,1
CLCNKB,1,0,2,0,0,0,0
FAM131C,14,36,120,15,13,5,78
EPHA2,1138,803,974,551,328,366,1000
ARHGEF19,149,196,108,27,59,194,72
CPLANE2,38,43,65,8,13,49,29
FBXO42,231,262,291,112,63,110,286
SZRD1,1615,1770,1980,627,396,945,1046
SPATA21,1,1,2,1,2,0,1
NECAP2,1537,1412,1584,693,298,689,1107
LINC01772,17,24,29,8,3,7,7
CROCCP3,31,51,51,19,7,11,26
RNU1-1,0,0,0,0,0,0,0
RNU1-2,0,0,0,0,0,0,0
RNU1-3,0,0,0,0,0,0,0
RNU1-4,0,0,0,0,0,0,0
RNVU1-18,0,0,0,0,0,0,0
LINC01783,1,6,2,1,1,1,0
MIR3675,0,0,0,0,0,0,0
NBPF1,175,251,139,69,89,192,127
CROCCP2,182,271,97,59,26,57,134
MST1P2,1,0,2,0,1,3,2
ESPNP,0,0,0,0,0,0,0
MST1L,2,0,1,0,0,1,0
LOC112267871,0,2,2,0,0,1,1
LOC105376805,276,278,9,69,38,210,151
CROCC,175,339,232,118,61,129,254
MFAP2,1786,2007,2123,459,630,968,4036
ATP13A2,614,343,480,230,123,267,587
SDHB,2023,2499,2661,730,426,1442,1861
PADI2,21,91,1,2,0,1,14
LINC02783,19,4,12,59,10,21,50
PADI1,70,78,1,13,1,9,18
PADI3,0,0,2,0,0,1,0
MIR3972,0,0,0,0,0,0,0
PADI4,0,0,0,0,0,0,0
PADI6,0,0,0,0,0,0,0
RCC2,887,800,711,301,159,352,905
ARHGEF10L,272,350,272,200,66,76,169
ACTL8,0,1,3,0,0,2,0
LINC01654,0,0,0,0,0,0,0
IGSF21,0,0,0,0,0,0,0
KLHDC7A,0,0,0,0,0,0,0
PAX7,0,0,0,0,0,0,0
TAS1R2,0,0,0,0,0,0,0
ALDH4A1,230,230,239,101,46,152,88
MIR4695,0,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0,0
IFFO2,238,214,361,73,31,36,244
UBR4,1430,1148,1104,641,259,404,882
EMC1-AS1,30,64,36,12,9,47,35
EMC1,521,802,845,193,171,579,665
MRTO4,1836,1953,2129,762,381,1083,928
AKR7L,7,11,4,2,2,2,10
AKR7A3,5,3,4,1,0,4,12
LOC100506730,12,31,32,7,2,13,23
AKR7A2,2441,3377,3301,1123,477,2539,2287
SLC66A1,267,271,320,183,96,239,227
CAPZB,8100,10514,9071,3759,2003,7141,7106
LOC105378614,0,0,0,0,0,0,0
MICOS10,12949,13594,11804,4807,2751,7890,8898
MICOS10-NBL1,0,0,0,0,0,0,0
RPS14P3,339,312,400,102,55,356,429
NBL1,3,1,3,4,3,1,3
HTR6,0,0,0,0,0,0,3
TMCO4,90,127,94,71,14,45,45
RNF186,0,0,0,0,0,0,0
OTUD3,334,164,176,189,46,140,99
PLA2G2E,0,0,0,0,0,0,0
PLA2G2A,0,0,0,0,0,3,0
PLA2G5,0,0,1,0,0,0,0
PLA2G2D,0,1,0,0,0,0,0
PLA2G2F,0,0,0,0,0,0,0
PLA2G2C,0,0,0,0,0,0,0
UBXN10-AS1,0,0,0,0,0,5,0
UBXN10,0,0,0,0,0,5,0
LINC01757,0,0,0,0,0,0,0
VWA5B1,0,0,0,0,0,0,0
LINC01141,0,0,0,0,0,0,0
CAMK2N1,701,370,1612,560,732,1365,328
MUL1,446,523,330,138,76,224,298
FAM43B,10,5,11,3,17,2,11
CDA,38,20,42,6,36,11,47
PINK1,694,1012,1651,448,309,410,1089
MIR6084,0,0,0,0,0,0,0
PINK1-AS,7,12,15,6,0,15,10
DDOST,3643,5784,3986,2094,966,6626,3630
KIF17,79,32,24,29,17,19,18
SH2D5,119,39,44,49,20,14,14
HP1BP3,1642,2251,2178,875,500,1019,1285
EIF4G3,1070,1168,1351,488,204,587,786
MIR1256,0,0,0,0,0,0,0
ECE1,1132,864,1093,521,192,676,1029
ECE1-AS1,1,1,3,0,1,0,1
NBPF3,21,20,30,10,10,25,10
ALPL,12,10,176,4,5,25,98
RAP1GAP,1,5,5,7,2,9,7
USP48,1345,1666,1712,668,294,753,864
LDLRAD2,5,6,1,7,1,7,4
HSPG2,2094,2295,2413,1616,496,778,2450
CELA3B,0,0,0,0,0,0,0
CELA3A,0,0,0,0,0,0,0
LINC01635,2,9,1,1,0,1,7
LINC00339,60,93,102,38,20,56,73
CDC42,9213,9216,10522,4028,2272,8031,9066
WNT4,4,3,0,11,12,22,0
MIR4418,0,0,0,0,0,0,0
ZBTB40,174,135,171,49,32,74,90
EPHA8,0,0,1,2,0,1,0
MIR6127,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,0,0
C1QC,0,0,0,0,0,0,0
C1QB,0,0,0,0,0,0,0
EPHB2,241,564,1099,71,86,238,509
MIR4684,0,0,0,0,0,0,0
MIR4253,0,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,0,0
TEX46,0,0,1,0,0,1,1
KDM1A,968,1362,1561,521,175,608,767
MIR3115,0,0,0,0,0,0,0
LUZP1,4413,3131,2398,1822,755,1186,2579
HTR1D,15,21,2,6,6,0,26
LINC01355,38,74,64,17,11,41,46
HNRNPR,3652,5521,5468,1571,864,2320,2225
ZNF436,34,87,81,18,5,24,59
ZNF436-AS1,35,85,144,18,4,73,124
TCEA3,240,406,192,22,40,33,360
ASAP3,33,36,137,28,9,47,61
E2F2,2,1,2,0,0,0,0
LOC101928163,0,0,0,0,0,0,0
ID3,32382,32899,27765,11127,9649,12426,15715
MDS2,0,0,0,0,0,0,1
RPL11,85828,114464,97568,39265,14880,75630,64901
ELOA,991,1063,894,493,251,544,599
ELOA-AS1,28,74,99,25,14,53,34
PITHD1,1425,1119,1066,776,378,858,1004
LYPLA2,1445,1217,1308,673,274,729,1029
GALE,767,894,1265,409,182,832,937
HMGCL,325,414,687,210,101,416,651
FUCA1,395,410,269,402,64,472,503
CNR2,0,1,1,1,0,0,0
MIR378F,0,0,0,0,0,0,0
PNRC2,1248,1026,777,454,102,578,662
SRSF10,2846,3298,2971,1124,616,1770,1896
MYOM3,1,1,3,0,0,0,6
IL22RA1,0,0,0,0,0,0,0
IFNLR1,2,4,8,4,0,1,2
LINC02800,0,0,0,0,0,0,0
GRHL3,0,0,0,1,1,1,1
STPG1,100,106,124,47,28,53,85
NIPAL3,513,570,608,196,172,550,748
RCAN3AS,4,2,8,0,1,1,4
RCAN3,448,428,560,131,79,74,200
NCMAP-DT,0,0,0,0,0,0,0
NCMAP,0,0,0,0,0,0,0
SRRM1,3919,4370,3354,1758,624,1564,1977
CLIC4,3316,3695,5387,997,804,1765,5082
RUNX3,21,23,147,0,1,0,11
MIR6731,0,0,0,0,0,0,0
MIR4425,0,0,0,0,0,0,0
SYF2,1919,2264,1845,1082,422,1360,1612
RSRP1,1133,974,1148,430,158,965,805
RHD,0,0,0,1,0,2,0
TMEM50A,8556,7869,6540,3549,1656,4638,7040
RHCE,11,27,8,7,9,48,16
MACO1,1010,895,617,433,259,549,557
LDLRAP1,154,150,207,62,39,189,138
MAN1C1,2,3,4,2,1,30,1
SELENON,427,629,767,269,90,270,580
MTFR1L,1055,1090,1122,448,254,638,976
LOC646471,1,6,5,1,3,0,4
AUNIP,42,37,34,16,9,11,18
PAQR7,137,98,122,30,34,172,316
STMN1,9120,13729,19109,10399,2253,5542,4236
MIR3917,0,0,0,0,0,0,0
PAFAH2,81,107,97,46,27,73,65
EXTL1,44,210,36,8,31,3,83
SLC30A2,1,12,0,0,0,1,2
TRIM63,0,0,0,0,0,0,0
PDIK1L,52,83,36,40,16,17,31
FAM110D,44,164,268,11,1,16,19
C1orf232,0,0,0,0,0,1,0
ZNF593,2565,2757,2807,1124,687,2044,2014
CNKSR1,4,2,3,1,0,1,0
CATSPER4,0,0,0,0,0,0,0
ZPLD2P,1,10,0,3,0,2,11
CEP85,66,55,54,26,10,19,49
SH3BGRL3,58262,56456,57418,24519,13818,39495,61931
UBXN11,52,128,127,31,13,72,65
CD52,6,0,1,0,1,1,3
CRYBG2,2,7,7,4,0,5,4
ZNF683,0,0,0,0,0,0,0
LIN28A,1,0,0,21,3,1,0
DHDDS,397,641,643,266,120,390,380
DHDDS-AS1,0,0,0,0,0,0,0
HMGN2,5217,8935,11800,2538,1032,8385,4234
RPS6KA1,50,74,191,39,9,12,75
MIR1976,0,0,0,0,0,0,0
LOC101928728,5,4,7,2,1,3,4
ARID1A,1187,1482,1338,526,246,654,1048
PIGV,140,232,231,88,40,140,212
ZDHHC18,140,172,208,61,50,117,144
SFN,0,2,8,0,0,2,4
GPN2,372,503,489,173,115,336,304
GPATCH3,161,172,130,54,36,102,96
NR0B2,0,0,0,0,0,1,0
NUDC,6099,6390,6898,2469,1343,2567,3466
KDF1,0,0,0,1,0,0,1
TRNP1,1187,1541,1100,551,231,449,669
TENT5B,47,159,89,41,19,81,41
SLC9A1,250,249,345,75,60,103,276
WDTC1,125,236,253,91,32,89,187
TMEM222,727,674,675,341,161,546,728
ACTG1P20,74,98,73,21,9,36,48
SYTL1,21,88,28,9,2,14,46
MAP3K6,107,214,223,41,29,104,126
FCN3,0,0,0,0,0,0,0
CD164L2,1,0,1,0,0,0,0
GPR3,13,8,6,2,2,1,9
WASF2,3536,3732,3777,1489,579,1502,2372
AHDC1,247,551,658,151,78,201,246
FGR,0,0,0,0,0,0,0
LINC02574,0,1,0,1,3,0,0
IFI6,295,359,424,712,1065,318,224
FAM76A,118,165,204,53,42,108,124
STX12,999,1368,847,341,219,640,942
PPP1R8,584,719,643,255,132,316,393
SCARNA1,0,0,0,0,0,1,0
THEMIS2,9,22,26,3,2,4,25
RPA2,786,537,370,352,137,393,395
SMPDL3B,10,11,3,4,1,7,7
XKR8,339,330,276,97,72,189,286
EYA3,378,280,449,119,80,270,214
PTAFR,6,5,3,0,1,0,0
DNAJC8,3843,4565,4681,2161,840,2305,2404
ATP5IF1,12839,14037,10897,5315,2012,6641,9734
SESN2,526,409,310,233,94,569,730
MED18,118,148,159,48,19,65,71
PHACTR4,543,841,721,306,107,214,453
RCC1,244,232,396,78,46,123,188
SNHG3,661,1251,2186,314,152,520,503
SNORA73A,0,1,0,0,0,0,0
SNORA73B,1,1,3,0,0,1,2
TRNAU1AP,565,1170,1304,370,165,462,715
SNHG12,494,518,415,193,77,303,315
SNORD99,0,0,0,0,0,0,0
SNORA61,0,0,0,0,0,0,0
SNORA44,0,0,0,0,0,0,0
SNORA16A,0,0,0,0,0,0,0
RAB42,17,65,34,15,2,33,20
TAF12,1625,1889,1731,600,414,1937,1200
LINC01715,13,10,20,6,4,15,13
RNU11,0,0,0,0,0,0,0
GMEB1,397,530,454,214,90,175,234
YTHDF2,2786,3485,2880,1460,598,1560,2054
OPRD1,0,2,0,0,1,1,0
EPB41,139,199,199,71,30,159,139
TMEM200B,30,60,100,4,7,39,42
SRSF4,1539,1665,2337,625,279,718,1093
MECR,503,787,811,276,131,560,585
PTPRU,55,76,73,32,11,128,120
LINC01756,0,0,0,0,0,0,0
LINC01648,0,0,0,0,0,0,0
MATN1,1,7,2,0,0,2,4
MATN1-AS1,14,17,6,7,3,14,14
LAPTM5,17,8,1,4,0,0,2
MIR4420,0,0,0,0,0,0,0
LINC01778,13,47,47,6,4,49,12
SDC3,454,817,916,160,154,229,544
PUM1,1499,1677,1629,775,346,915,1060
SNORD103A,0,0,0,0,0,0,0
SNORD103B,0,0,0,0,0,0,0
SNORD103C,0,0,0,0,0,0,0
NKAIN1,5,3,3,12,5,8,0
SNRNP40,1322,1630,1431,592,306,1085,949
ZCCHC17,2567,2298,1948,1151,467,1296,1477
FABP3,273,72,23,256,31,27,36
SERINC2,680,206,132,547,154,190,599
LDC1P,0,0,0,0,0,0,0
LINC01226,0,0,0,0,0,0,0
TINAGL1,24,8,10,177,0,46,1018
HCRTR1,0,0,0,0,0,0,0
PEF1,1210,1601,1705,568,292,838,1055
COL16A1,23,127,190,15,4,79,103
ADGRB2,32,76,199,29,25,99,162
MIR4254,0,0,0,0,0,0,0
SPOCD1,1265,1028,1399,326,339,613,1348
PTP4A2,6327,6764,7641,2551,1777,5489,6216
KHDRBS1,2911,4815,5629,1789,786,2503,2911
TMEM39B,318,464,553,114,76,185,298
MIR5585,0,0,0,0,0,0,0
KPNA6,1049,1329,1672,456,277,636,900
TXLNA,781,905,822,293,182,531,669
CCDC28B,1444,2582,1393,728,356,1164,1117
IQCC,17,19,29,12,5,16,17
DCDC2B,0,1,0,0,0,0,0
TMEM234,607,441,439,278,101,541,410
EIF3I,6110,8902,9817,2537,1654,5522,4831
MTMR9LP,16,65,101,3,2,31,20
FAM167B,20,21,143,0,4,7,34
LCK,0,1,0,0,0,0,0
HDAC1,910,1768,1985,345,179,760,1186
MARCKSL1,10317,10667,9950,9062,2440,11295,8408
FAM229A,59,103,24,25,25,113,124
TSSK3,0,4,0,1,0,0,1
BSDC1,591,857,862,366,206,679,623
ZBTB8B,0,5,3,3,0,2,0
ZBTB8A,340,527,427,150,62,292,209
ZBTB8OS,2358,2887,2328,1143,640,1821,1237
RBBP4,693,822,934,419,140,799,629
SYNC,823,2614,1696,513,397,453,1172
KIAA1522,59,252,178,46,40,67,271
YARS1,1360,1949,1906,515,264,1009,1385
S100PBP,275,269,371,106,73,215,253
FNDC5,4,40,13,4,5,49,2
HPCA,1,2,5,1,0,5,5
TMEM54,562,1204,919,321,155,408,682
RNF19B,128,118,118,87,33,88,144
AK2,1723,1713,2242,489,430,1257,1677
AZIN2,27,58,63,40,14,55,59
TRIM62,83,218,271,35,75,46,121
ZNF362,232,338,340,96,67,134,221
A3GALT2,0,0,0,0,0,0,0
PHC2,1504,1343,1908,660,339,847,1313
MIR3605,0,0,0,0,0,0,0
PHC2-AS1,1,1,3,0,1,1,0
ZSCAN20,22,24,30,7,4,12,10
CSMD2,56,86,37,3,24,31,47
HMGB4,0,0,0,0,0,0,0
CSMD2-AS1,0,0,0,0,0,0,0
C1orf94,1,44,24,0,4,0,2
MIR552,0,0,0,0,0,0,0
GJB5,0,0,0,0,0,0,0
GJB4,0,0,0,0,0,0,0
GJB3,0,0,0,1,0,0,0
GJA4,0,0,0,0,0,0,0
SMIM12,1522,1889,1635,745,375,1096,945
DLGAP3,0,4,0,1,0,2,1
LOC653160,14,22,13,14,2,22,28
TMEM35B,1225,1051,1271,427,277,1335,1318
ZMYM6,130,138,134,45,32,82,113
