H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
WRAP73,365,310,115,382,235,142,388
TP73,0,0,0,0,0,0,0
TP73-AS1,92,178,69,175,96,66,293
CCDC27,0,0,0,0,0,0,0
SMIM1,49,188,83,217,26,86,139
LRRC47,699,624,339,951,562,225,971
CEP104,475,498,294,564,366,173,573
DFFB,66,78,42,104,50,33,110
C1orf174,549,636,263,777,399,336,878
LINC01134,1,2,0,1,0,3,2
LINC01346,0,0,0,0,0,0,0
LINC01345,0,0,0,0,0,0,0
LINC01777,0,0,0,0,0,0,0
LINC01646,0,0,0,0,0,0,0
AJAP1,0,0,3,0,0,0,0
MIR4689,0,0,0,0,0,0,0
NPHP4,49,45,33,53,34,16,124
KCNAB2,10,37,18,34,29,13,208
CHD5,23,26,2,296,76,7,41
RPL22,30054,36017,15217,32745,14085,13388,33725
LOC102724450,18,37,15,16,13,16,55
RNF207,35,95,17,31,64,44,277
ICMT,854,1093,482,839,1001,328,1613
LINC00337,1,0,0,2,3,2,2
HES3,0,0,0,0,0,0,0
GPR153,24,56,30,119,33,15,142
ACOT7,2249,2143,804,3140,1054,287,2083
HES2,5,3,1,34,10,0,9
ESPN,0,0,1,1,0,0,1
MIR4252,0,0,0,0,0,0,0
TNFRSF25,151,209,136,153,130,51,424
PLEKHG5,235,373,226,423,353,77,509
NOL9,549,495,276,448,358,141,615
TAS1R1,0,0,0,0,1,0,0
ZBTB48,166,188,65,265,166,57,230
KLHL21,581,743,292,607,555,150,1219
PHF13,281,347,110,310,158,72,621
THAP3,758,655,202,1017,428,200,635
DNAJC11,385,474,332,432,238,149,656
LINC01672,0,0,0,0,0,0,0
CAMTA1-DT,0,2,1,3,3,0,2
CAMTA1,3829,5138,1542,4507,2589,1974,6770
CAMTA1-AS2,0,0,0,0,0,0,0
VAMP3,2638,2249,860,2348,1214,1006,3528
PER3,12,37,12,96,17,3,83
UTS2,0,0,0,0,0,1,0
TNFRSF9,2,1,2,10,1,3,18
PARK7,17654,22128,7099,19891,10950,7431,19994
ERRFI1,4593,2066,476,1323,1201,598,5977
LINC01714,8,3,0,7,2,1,5
SLC45A1,64,100,2,55,35,22,79
RERE,1043,827,278,3321,512,449,1650
RERE-AS1,2,2,0,0,0,0,1
SNORD128,0,0,0,0,0,0,0
ENO1,15444,11679,13773,13341,7361,3677,32532
MIR6728,0,0,0,0,0,0,0
ENO1-AS1,10,12,4,17,9,7,27
CA6,0,0,0,0,0,0,0
SLC2A7,0,0,0,0,0,0,0
SLC2A5,3,65,1,5,17,46,100
GPR157,48,66,18,51,64,20,134
MIR34AHG,73,128,45,77,51,37,179
MIR34A,0,0,0,0,0,0,0
LNCTAM34A,183,250,82,291,117,119,244
H6PD,149,260,191,248,103,105,396
SPSB1,581,523,116,383,934,327,412
LINC02606,14,35,6,26,16,15,24
SLC25A33,813,708,234,945,601,402,533
TMEM201,110,85,56,83,72,30,134
PIK3CD,189,245,156,124,133,36,426
PIK3CD-AS1,0,0,0,0,0,0,0
PIK3CD-AS2,105,218,35,48,52,60,90
CLSTN1,1292,1712,972,1061,1222,502,4042
CTNNBIP1,1577,1532,588,1915,1319,691,2409
LZIC,1035,984,481,1169,765,418,1554
NMNAT1,230,302,216,345,193,103,544
TMEM274P,0,0,0,0,0,0,0
MIR5697,0,0,0,0,0,0,0
RBP7,19,15,14,58,4,1,5
UBE4B,327,525,257,396,288,176,681
KIF1B,1233,1260,662,1782,868,229,1702
RNU6-1,0,0,0,0,0,0,0
RNU6-2,0,0,0,0,0,0,0
RNU6-7,0,0,0,0,0,0,0
RNU6-8,0,0,0,0,0,0,0
RNU6-9,0,0,0,0,0,0,0
PGD,875,1128,839,1263,936,794,1605
CENPS,179,257,130,216,332,160,328
CENPS-CORT,13,6,10,4,3,5,7
CORT,2,0,3,2,2,1,3
DFFA,1293,1537,829,1603,669,453,1411
PEX14,302,260,126,319,191,88,346
CASZ1,93,54,0,98,32,3,26
C1orf127,1,0,0,5,2,0,2
TARDBP,665,835,413,782,416,253,1149
MASP2,0,0,0,1,0,0,0
SRM,13856,11974,5708,9021,8856,6608,10692
EXOSC10,433,469,225,422,231,80,359
EXOSC10-AS1,156,138,24,138,84,22,74
MTOR,407,472,266,487,298,130,632
MTOR-AS1,0,0,0,0,0,0,0
ANGPTL7,0,1,0,0,0,1,3
UBIAD1,323,366,175,319,204,103,406
DISP3,0,0,0,0,0,0,1
LINC01647,1,0,0,0,0,0,0
FBXO2,342,400,383,841,252,748,5632
FBXO44,268,267,111,415,179,113,551
FBXO6,216,318,92,269,234,107,384
MAD2L2,553,675,389,813,391,212,947
DRAXIN,1,1,3,33,1,1,4
AGTRAP,787,996,521,1037,750,500,1509
C1orf167,1,4,0,6,4,4,1
C1orf167-AS1,0,0,0,0,0,0,0
MTHFR,116,191,53,208,77,56,287
CLCN6,90,136,48,101,80,38,195
NPPA-AS1,0,0,0,0,1,0,0
NPPA,7,0,0,10,1,0,0
NPPB,2057,410,3,49210,225,2346,5082
RNU5E-1,0,1,0,0,0,1,0
KIAA2013,973,1137,727,1177,861,479,2215
PLOD1,2228,3605,1595,1993,1822,1307,8689
MFN2,467,633,324,511,389,236,1198
MIIP,547,435,202,560,362,213,455
MIR6729,0,0,0,0,0,0,0
TNFRSF8,0,0,0,2,0,0,4
MIR7846,0,0,0,0,0,0,0
TNFRSF1B,0,0,0,0,0,2,0
MIR4632,0,0,0,0,0,0,0
VPS13D,184,247,140,245,158,106,435
SNORA59A,0,0,0,0,0,0,0
SNORA59B,0,0,0,0,0,0,0
DHRS3,18,49,30,44,35,1253,1588
MIR6730,0,0,0,0,0,0,0
AADACL4,0,0,0,0,0,0,0
AADACL3,0,0,0,0,0,0,0
C1orf158,0,0,0,0,0,0,0
PRAMEF12,0,0,0,0,0,0,0
PRAMEF1,0,0,0,0,0,0,0
LINC01784,0,0,0,0,0,0,0
PRAMEF11,0,0,0,0,0,0,0
HNRNPCL1,0,0,0,0,0,0,0
PRAMEF2,0,0,0,0,0,0,0
PRAMEF4,0,0,0,0,0,0,0
PRAMEF10,0,0,0,0,0,0,0
PRAMEF7,0,0,0,0,0,0,0
PRAMEF6,0,0,0,0,0,0,0
PRAMEF27,0,0,0,0,0,0,0
HNRNPCL3,0,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0,0
PRAMEF25,0,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0,0
PRAMEF34P,0,0,0,0,0,0,0
PRAMEF36P,0,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0,0
PRAMEF9,0,0,0,0,0,0,0
PRAMEF13,0,0,0,0,0,0,0
PRAMEF18,0,0,0,0,0,0,0
PRAMEF22,0,0,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0,0
PRAMEF33,0,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0,0
PRAMEF19,0,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0,0
PRAMEF20,0,0,0,0,0,0,0
LRRC38,0,0,0,0,0,2,0
PDPN,58,81,168,27,36,2522,7
PRDM2,462,482,183,572,266,160,557
KAZN-AS1,0,0,0,0,0,0,0
KAZN,1233,469,176,1402,473,122,572
TMEM51-AS1,0,0,0,0,0,1,1
TMEM51,56,130,34,17,94,69,210
C1orf195,0,0,0,0,0,0,0
FHAD1,0,0,0,0,0,0,11
FHAD1-AS1,0,0,0,0,0,0,0
EFHD2,595,760,464,279,297,277,1147
CTRC,1,0,0,0,0,1,2
CELA2A,0,0,0,0,0,10,1
CELA2B,0,0,0,0,0,0,0
CASP9,108,113,36,184,83,55,133
DNAJC16,350,384,180,455,298,157,607
SCARNA21B,0,0,0,0,0,0,0
AGMAT,21,40,4,18,16,1,34
DDI2,270,222,161,185,156,76,357
RSC1A1,0,0,0,0,0,0,0
PLEKHM2,909,791,547,1233,729,265,1227
SLC25A34,3,12,4,10,7,7,31
SLC25A34-AS1,12,4,7,98,16,0,3
TMEM82,0,0,0,0,0,0,0
FBLIM1,4963,4437,1949,8689,3621,620,5035
UQCRHL,269,181,88,174,76,38,126
FLJ37453,82,156,38,322,114,74,176
SPEN,830,694,383,717,484,259,912
ZBTB17,296,296,170,338,222,88,376
SRARP,0,0,0,0,0,0,0
HSPB7,75,20,23,858,464,160,10
CLCNKA,0,2,0,5,1,0,3
CLCNKB,1,1,2,2,1,0,2
FAM131C,21,32,59,55,46,6,64
EPHA2,1795,1019,500,2029,1494,286,2499
ARHGEF19,118,110,33,44,109,100,58
CPLANE2,33,44,27,39,21,23,31
FBXO42,292,348,172,378,200,76,672
SZRD1,2008,1786,1004,1731,1536,650,2349
SPATA21,1,2,0,4,1,0,0
NECAP2,1680,1606,790,2127,909,408,2509
LINC01772,22,34,10,25,12,5,41
CROCCP3,38,59,22,48,18,8,70
RNU1-1,0,0,0,0,0,0,0
RNU1-2,0,0,0,0,0,0,0
RNU1-3,0,0,0,0,0,0,0
RNU1-4,0,0,0,0,0,0,0
RNVU1-18,0,0,0,0,0,0,0
LINC01783,0,1,0,0,1,1,4
MIR3675,0,0,0,0,0,0,0
NBPF1,171,284,58,190,282,172,261
CROCCP2,185,258,63,182,145,45,302
MST1P2,8,6,2,8,3,6,16
ESPNP,0,0,0,0,0,0,0
MST1L,0,1,1,2,0,1,1
LOC112267871,0,0,0,0,0,1,0
LOC105376805,327,356,8,146,187,175,329
CROCC,119,238,104,185,123,74,343
MFAP2,2071,1964,848,1092,2032,591,7003
ATP13A2,828,547,320,660,553,190,1818
SDHB,1723,2071,1013,1795,964,607,2608
PADI2,75,229,1,5,0,0,54
LINC02783,14,5,17,130,46,33,100
PADI1,140,294,7,39,50,11,58
PADI3,1,0,0,0,0,0,0
MIR3972,0,0,0,0,0,0,0
PADI4,0,0,0,0,0,0,0
PADI6,0,0,0,0,0,0,0
RCC2,1140,858,330,856,718,281,2554
ARHGEF10L,331,387,148,563,236,36,306
ACTL8,0,0,2,0,0,0,0
LINC01654,0,0,0,0,0,0,0
IGSF21,0,0,0,0,0,0,0
KLHDC7A,0,1,0,0,0,0,0
PAX7,0,0,0,0,0,0,0
TAS1R2,0,0,0,0,0,0,0
ALDH4A1,206,312,115,231,127,76,218
MIR4695,0,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0,0
IFFO2,312,250,263,243,174,33,442
UBR4,1646,1401,632,1841,1057,410,2518
EMC1-AS1,32,64,18,51,64,48,131
EMC1,546,843,397,583,442,344,1255
MRTO4,1442,1121,723,1525,704,410,832
AKR7L,11,14,6,12,6,4,25
AKR7A3,5,4,1,2,3,2,10
LOC100506730,18,29,22,23,16,9,79
AKR7A2,2170,2684,1190,2507,1335,1102,2936
SLC66A1,298,332,168,579,297,116,495
CAPZB,8259,10644,4059,9128,5356,2995,10893
LOC105378614,0,0,0,0,0,0,0
MICOS10,13463,14883,5427,12043,8130,4625,16161
MICOS10-NBL1,0,0,0,0,0,0,0
RPS14P3,299,261,169,178,130,183,525
NBL1,3,3,1,3,1,1,8
HTR6,0,0,0,0,0,0,0
TMCO4,70,89,7,241,34,20,40
RNF186,0,0,0,0,0,0,0
OTUD3,745,185,81,1103,146,101,312
PLA2G2E,0,0,0,0,0,0,0
PLA2G2A,0,0,0,0,0,9,0
PLA2G5,0,0,0,0,0,1,0
PLA2G2D,0,0,0,0,0,0,0
PLA2G2F,0,0,0,0,0,1,0
PLA2G2C,0,0,0,0,0,0,0
UBXN10-AS1,0,0,0,4,0,6,0
UBXN10,0,0,0,0,0,3,0
LINC01757,0,0,0,0,0,0,0
VWA5B1,0,0,0,0,0,0,0
LINC01141,0,0,0,0,0,0,0
CAMK2N1,827,853,503,2258,2946,1030,1123
MUL1,593,543,181,460,315,149,672
FAM43B,4,2,14,1,35,1,13
CDA,33,32,76,15,231,7,118
PINK1,913,1463,1113,1484,1280,364,2484
MIR6084,0,0,0,0,0,0,0
PINK1-AS,10,9,11,20,6,5,21
DDOST,2909,3853,992,5192,1545,2458,3727
KIF17,77,30,9,84,40,6,23
SH2D5,112,29,41,111,118,9,57
HP1BP3,1855,2553,938,2655,1642,656,2766
EIF4G3,1299,1506,802,1814,894,503,1898
MIR1256,0,0,0,0,0,0,0
ECE1,1646,1331,809,1808,1045,375,3193
ECE1-AS1,1,0,0,1,1,0,1
NBPF3,28,28,21,35,30,25,28
ALPL,15,35,116,17,26,13,521
RAP1GAP,1,5,6,49,14,9,25
USP48,1344,1744,635,1872,814,437,1658
LDLRAD2,5,12,1,11,3,5,12
HSPG2,2698,3942,2104,4279,2504,765,6698
CELA3B,0,0,0,0,0,0,0
CELA3A,0,0,0,0,0,0,0
LINC01635,5,15,0,5,2,0,5
LINC00339,82,87,35,114,35,39,99
CDC42,9643,8941,4645,10544,6635,4106,15003
WNT4,7,9,0,20,61,49,5
MIR4418,0,0,0,0,0,0,0
ZBTB40,190,158,103,227,111,52,204
EPHA8,0,0,0,3,3,0,0
MIR6127,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,0,0
C1QC,0,0,0,0,0,0,0
C1QB,0,0,0,0,0,0,0
EPHB2,280,364,474,124,380,142,908
MIR4684,0,0,0,0,0,0,0
MIR4253,0,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,0,0
TEX46,1,3,1,0,0,1,1
KDM1A,760,910,492,1226,440,234,1176
MIR3115,0,0,0,0,0,0,0
LUZP1,5749,3547,1260,5460,2704,841,5218
HTR1D,18,39,8,25,47,1,88
LINC01355,55,95,44,49,32,28,115
HNRNPR,3017,3288,1515,3585,1743,821,2509
ZNF436,56,101,53,92,63,21,230
ZNF436-AS1,99,166,56,69,33,94,543
TCEA3,226,330,65,44,136,12,331
ASAP3,27,48,49,115,38,31,125
E2F2,1,2,2,2,0,1,0
LOC101928163,0,0,0,0,0,0,1
ID3,26086,17648,5601,28669,21406,6444,12248
MDS2,1,2,0,0,0,0,2
RPL11,72256,91117,41151,82533,34753,44926,81740
ELOA,1289,1208,444,1414,856,413,1487
ELOA-AS1,28,58,31,48,34,39,67
PITHD1,1589,1244,586,2744,1323,581,1989
LYPLA2,1540,1096,497,1708,712,420,1908
GALE,578,543,315,788,219,205,632
HMGCL,303,415,245,668,342,210,850
FUCA1,497,577,119,1291,283,274,786
CNR2,0,1,3,1,0,0,0
MIR378F,0,0,0,0,0,0,0
PNRC2,1504,1084,409,1358,467,362,1511
SRSF10,2954,2822,1115,3092,1720,941,3260
MYOM3,0,2,8,0,7,0,14
IL22RA1,0,0,0,0,0,0,0
IFNLR1,3,4,4,4,0,0,1
LINC02800,0,0,0,1,0,0,0
GRHL3,1,0,0,1,1,2,1
STPG1,113,116,68,110,117,33,186
NIPAL3,694,1206,603,803,982,631,2482
RCAN3AS,4,5,3,3,4,4,11
RCAN3,476,385,228,384,186,31,389
NCMAP-DT,0,0,0,0,0,0,0
NCMAP,0,0,0,0,0,0,0
SRRM1,3406,3332,1331,4250,1798,724,2935
CLIC4,4440,4823,4042,2508,3325,1306,12170
RUNX3,6,27,42,0,3,0,22
MIR6731,0,0,0,0,0,0,0
MIR4425,0,0,0,0,0,0,0
SYF2,1867,2174,655,3049,1323,769,2393
RSRP1,1137,1144,524,1606,566,820,1724
RHD,1,1,0,3,0,0,0
TMEM50A,8240,8430,2758,9416,5008,2454,13816
RHCE,12,20,5,12,37,37,55
MACO1,1096,955,294,1650,745,295,1148
LDLRAP1,155,226,122,213,141,215,469
MAN1C1,3,5,6,11,8,59,0
SELENON,566,716,408,699,315,258,1433
MTFR1L,1162,1228,628,1341,959,434,1748
LOC646471,4,4,0,7,8,1,4
AUNIP,31,24,23,26,16,4,19
PAQR7,153,131,105,71,118,128,578
STMN1,6448,7805,3073,21936,6538,2013,5157
MIR3917,0,0,0,0,0,0,0
PAFAH2,150,203,89,163,137,69,198
EXTL1,149,862,180,26,279,13,569
SLC30A2,2,30,1,3,3,0,3
TRIM63,1,1,0,2,0,0,0
PDIK1L,68,60,13,95,47,17,69
FAM110D,35,69,80,34,4,4,19
C1orf232,0,0,0,0,0,0,0
ZNF593,2590,2667,1446,2685,1860,1276,3593
CNKSR1,6,0,2,2,2,1,5
CATSPER4,0,0,0,0,0,0,0
ZPLD2P,0,12,0,2,1,1,10
CEP85,66,57,30,54,45,8,67
SH3BGRL3,61240,61984,29961,60371,46859,26114,98541
UBXN11,48,127,52,67,32,25,83
CD52,5,1,0,2,0,1,6
CRYBG2,3,7,3,4,0,0,13
ZNF683,0,0,1,0,0,0,1
LIN28A,0,0,0,97,2,0,0
DHDDS,431,558,292,630,391,219,727
DHDDS-AS1,0,0,0,0,0,0,0
HMGN2,5193,5504,2297,6459,2542,3661,6089
RPS6KA1,53,48,66,51,13,6,106
MIR1976,0,0,0,0,0,0,0
LOC101928728,8,13,1,6,3,5,11
ARID1A,1678,1730,708,1668,894,461,2473
PIGV,182,299,114,345,164,111,539
ZDHHC18,177,188,118,179,147,75,345
SFN,1,1,5,1,0,0,5
GPN2,397,369,209,407,269,120,596
GPATCH3,175,151,54,171,101,49,160
NR0B2,2,0,1,1,0,0,0
NUDC,5144,4222,2056,5647,3082,915,3825
KDF1,0,0,0,0,0,0,0
TRNP1,1155,1234,562,1413,998,278,815
TENT5B,24,131,42,58,52,52,96
SLC9A1,419,437,281,264,316,105,1010
WDTC1,200,293,163,231,180,92,616
TMEM222,793,727,372,1026,601,292,1220
ACTG1P20,69,87,32,62,37,29,84
SYTL1,14,28,6,11,10,3,27
MAP3K6,127,225,104,110,93,56,261
FCN3,0,0,0,0,0,0,0
CD164L2,0,0,0,0,1,0,0
GPR3,14,6,5,6,6,5,9
WASF2,3679,3718,1512,3658,1892,851,4092
AHDC1,362,666,351,468,338,167,696
FGR,0,0,0,0,0,0,0
LINC02574,0,0,1,1,4,0,3
IFI6,274,242,138,1613,3209,164,274
FAM76A,146,171,70,128,126,62,245
STX12,1206,2117,499,1005,819,406,2098
PPP1R8,633,696,305,752,461,199,827
SCARNA1,1,1,0,0,0,0,0
THEMIS2,3,12,10,3,9,1,41
RPA2,746,572,182,922,485,233,843
SMPDL3B,1,17,2,8,1,3,6
XKR8,282,289,116,237,174,103,340
EYA3,432,294,177,321,234,174,418
PTAFR,3,6,0,1,2,0,2
DNAJC8,3837,3847,1661,5385,2029,1070,3602
ATP5IF1,16281,18752,6676,15431,8762,4850,24098
SESN2,692,569,235,749,260,293,1498
MED18,81,111,45,137,59,25,87
PHACTR4,573,1146,454,973,385,169,1101
RCC1,213,194,151,206,111,63,297
SNHG3,726,928,617,847,378,339,902
SNORA73A,0,0,0,0,0,0,0
SNORA73B,1,0,2,2,0,0,1
TRNAU1AP,529,1043,463,970,405,203,1061
SNHG12,574,401,191,488,246,188,397
SNORD99,0,0,0,1,0,0,0
SNORA61,0,0,0,0,0,0,0
SNORA44,0,0,0,0,0,0,0
SNORA16A,0,0,0,0,0,0,0
RAB42,12,89,16,28,8,19,39
TAF12,1950,1962,699,1882,1424,1309,2232
LINC01715,15,23,5,14,29,14,28
RNU11,0,0,0,0,0,0,0
GMEB1,425,474,162,523,252,96,480
YTHDF2,2735,3188,1072,4116,1797,918,3925
OPRD1,0,1,0,1,1,1,0
EPB41,144,176,91,231,117,119,387
TMEM200B,15,55,39,15,8,21,44
SRSF4,1619,1299,807,1838,838,401,1782
MECR,429,570,294,586,299,241,669
PTPRU,107,63,36,69,54,93,281
LINC01756,0,0,0,0,0,0,0
LINC01648,0,0,0,0,0,0,0
MATN1,1,0,2,1,1,2,8
MATN1-AS1,20,18,7,9,5,9,17
LAPTM5,1,8,1,0,0,0,8
MIR4420,0,0,0,0,0,0,0
LINC01778,5,48,13,17,10,23,32
SDC3,633,852,494,458,606,176,1497
PUM1,1816,1980,844,2506,1286,661,2529
SNORD103A,0,0,0,0,0,0,0
SNORD103B,0,0,0,0,0,0,0
SNORD103C,0,0,0,0,0,0,0
NKAIN1,3,2,3,36,7,8,4
SNRNP40,1069,926,387,1297,550,432,887
ZCCHC17,2585,2459,1003,3080,1419,819,3098
FABP3,409,122,26,1121,96,20,67
SERINC2,862,389,97,1737,836,276,1570
LDC1P,0,0,0,0,0,0,0
LINC01226,0,0,0,0,0,0,0
TINAGL1,67,7,3,600,3,42,2599
HCRTR1,0,0,0,0,0,0,4
PEF1,1174,1327,604,1532,897,459,1647
COL16A1,15,62,73,22,7,65,200
ADGRB2,47,66,120,99,90,82,387
MIR4254,0,0,0,0,0,0,0
SPOCD1,2047,946,795,487,807,344,2285
PTP4A2,7233,6407,3588,7069,4989,3517,11388
KHDRBS1,2608,3361,1753,3981,1601,981,3474
TMEM39B,296,310,168,316,174,79,437
MIR5585,0,0,0,0,0,0,0
KPNA6,1423,1865,1049,1643,1120,537,2479
TXLNA,914,1159,491,956,643,504,1834
CCDC28B,1152,1969,486,1459,798,470,1499
IQCC,16,13,11,28,6,6,17
DCDC2B,1,0,0,0,0,0,0
TMEM234,605,535,262,779,317,311,585
EIF3I,4664,5787,3063,5524,2630,2037,4553
MTMR9LP,15,30,31,10,10,18,29
FAM167B,11,19,57,3,1,7,45
LCK,0,0,0,0,0,0,0
HDAC1,576,1278,557,780,306,235,1338
MARCKSL1,8480,7027,2549,21595,6257,5724,13209
FAM229A,98,295,17,112,152,72,304
TSSK3,0,3,1,2,0,0,0
BSDC1,710,1243,466,1244,912,679,2052
ZBTB8B,3,5,0,12,2,2,2
ZBTB8A,339,408,115,408,160,134,283
ZBTB8OS,2338,2894,1020,2890,1456,960,1840
RBBP4,628,723,315,1170,411,451,1153
SYNC,961,3096,871,1407,1446,333,1991
KIAA1522,101,333,161,123,236,75,817
YARS1,1350,1676,687,1328,609,514,2131
S100PBP,288,327,143,339,232,148,514
FNDC5,7,26,4,9,12,44,12
HPCA,2,4,5,3,0,2,5
TMEM54,483,1166,386,575,339,182,761
RNF19B,163,139,59,173,148,55,324
AK2,1791,1813,1079,1189,1011,633,2485
AZIN2,35,75,30,80,76,39,203
TRIM62,114,235,95,110,309,23,362
ZNF362,296,332,108,335,285,100,399
A3GALT2,0,0,0,0,0,0,0
PHC2,1703,1309,768,1901,1097,487,2844
MIR3605,0,0,0,0,0,0,0
PHC2-AS1,0,1,0,1,1,2,0
ZSCAN20,22,35,18,23,16,8,32
CSMD2,82,106,41,6,148,34,127
HMGB4,0,0,0,0,0,0,0
CSMD2-AS1,0,0,0,0,0,0,0
C1orf94,2,32,9,0,11,1,6
MIR552,0,0,0,0,0,0,0
GJB5,0,0,0,0,0,0,0
GJB4,0,0,0,0,0,0,0
GJB3,1,0,0,1,0,0,0
GJA4,1,0,0,0,0,0,0
SMIM12,1530,1818,732,1602,1087,673,1790
