H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
MIR6726,0,0,0,0,0,0,0
SNORD167,0,0,0,0,0,0,0
PUSL1,8,1,9,10,3,8,1
INTS11,7,2,4,0,8,9,1
MIR6727,0,0,0,0,0,0,0
CPTP,4,0,3,2,2,0,2
TAS1R3,0,0,0,0,0,0,0
DVL1,1,4,4,1,2,5,1
MIR6808,0,0,0,0,0,0,0
MXRA8,1,0,1,2,2,0,0
AURKAIP1,75,32,71,66,37,65,27
CCNL2,7,6,9,2,4,7,7
MRPL20-AS1,3,4,6,3,5,3,1
MRPL20,69,16,37,53,33,40,26
ANKRD65,0,0,1,0,0,0,0
TMEM88B,0,0,0,0,0,0,0
LINC01770,0,2,0,0,0,1,0
VWA1,17,4,28,15,12,6,16
ATAD3C,0,0,1,1,0,0,2
ATAD3B,12,0,11,8,6,5,4
ATAD3A,5,2,13,6,4,6,2
TMEM240,0,0,1,0,2,0,0
SSU72,35,13,36,32,19,37,5
FNDC10,3,1,7,5,2,5,2
LOC105378586,0,0,0,0,0,0,0
MIB2,1,1,2,5,9,5,2
MMP23B,0,1,0,0,0,1,0
MMP23A,0,0,0,0,0,0,0
CDK11B,2,3,4,1,1,1,0
SLC35E2B,1,1,0,0,0,0,0
CDK11A,2,1,5,4,2,0,0
SLC35E2A,3,3,2,0,1,4,0
NADK,3,1,8,5,2,5,0
GNB1,22,8,11,13,16,9,4
CALML6,0,0,0,0,0,0,1
TMEM52,3,1,12,4,2,6,1
CFAP74,0,0,0,0,0,0,0
GABRD,0,0,0,0,0,0,0
LOC105378591,1,1,0,0,0,0,0
PRKCZ,4,1,3,2,3,1,1
PRKCZ-AS1,0,0,0,1,0,0,0
FAAP20,31,15,13,17,14,14,9
SKI,3,0,0,3,1,3,4
MORN1,0,0,0,0,0,0,0
LOC100129534,0,0,0,0,0,0,0
RER1,33,30,73,39,20,21,30
PEX10,1,1,2,6,1,1,2
PLCH2,0,0,0,0,0,0,0
PANK4,0,0,2,1,0,1,0
HES5,0,0,0,0,0,0,0
TNFRSF14-AS1,0,0,0,0,0,0,0
TNFRSF14,0,0,0,0,0,0,0
LOC100996583,0,0,0,0,0,0,0
PRXL2B,3,4,1,3,3,2,2
MMEL1,0,0,0,0,0,0,0
TTC34,0,0,0,0,0,0,0
ACTRT2,0,0,0,0,0,0,0
PRDM16-DT,0,0,0,0,0,0,0
PRDM16,0,0,0,0,0,0,0
MIR4251,0,0,0,0,0,0,0
ARHGEF16,2,2,3,4,3,0,5
MEGF6,0,1,1,2,0,1,0
MIR551A,0,0,0,0,0,0,0
TPRG1L,1,0,1,4,2,0,0
WRAP73,6,0,3,2,4,3,3
TP73,0,0,0,0,0,0,0
TP73-AS1,1,3,0,2,0,1,0
CCDC27,0,0,0,0,0,0,0
SMIM1,0,0,0,0,0,1,0
LRRC47,6,0,4,7,7,6,2
CEP104,1,0,0,4,1,0,0
DFFB,0,0,0,3,0,0,1
C1orf174,3,0,5,5,1,4,6
LINC01134,0,0,0,0,0,0,0
LINC01346,0,0,0,0,0,0,0
LINC01345,0,0,0,0,0,0,0
LINC01777,0,0,0,0,0,0,0
LINC01646,0,0,0,0,0,0,0
AJAP1,1,0,3,0,0,1,3
MIR4689,0,0,0,0,0,0,0
NPHP4,1,0,0,5,3,0,0
KCNAB2,0,0,0,0,0,0,0
CHD5,0,1,0,0,0,0,0
RPL22,199,104,149,216,116,172,82
LOC102724450,0,0,0,0,0,0,0
RNF207,0,0,0,0,0,0,0
ICMT,14,9,18,8,12,5,5
LINC00337,0,2,1,0,1,0,0
HES3,0,0,0,1,0,0,0
GPR153,0,0,0,0,2,0,0
ACOT7,13,5,3,9,3,5,7
HES2,0,0,0,0,0,0,1
ESPN,2,1,1,0,0,1,0
MIR4252,0,0,0,0,0,0,0
TNFRSF25,0,0,1,3,0,1,0
PLEKHG5,1,2,0,0,1,0,0
NOL9,3,2,7,7,2,2,0
TAS1R1,0,0,0,0,0,0,0
ZBTB48,0,0,2,0,1,2,1
KLHL21,1,1,1,4,2,0,3
PHF13,2,1,2,2,2,0,2
THAP3,0,1,0,1,2,0,1
DNAJC11,3,4,4,3,2,0,1
LINC01672,0,0,0,0,0,0,0
CAMTA1-DT,0,0,0,0,0,0,0
CAMTA1,18,13,17,26,18,27,7
CAMTA1-AS2,0,0,0,0,0,0,0
VAMP3,2,0,3,5,3,3,1
PER3,0,1,0,0,0,0,0
UTS2,0,0,0,0,0,0,0
TNFRSF9,0,0,0,0,0,0,0
PARK7,118,85,102,103,50,84,44
ERRFI1,2,2,1,5,1,4,0
LINC01714,0,0,0,0,0,0,0
SLC45A1,0,0,0,0,0,2,0
RERE,5,7,17,10,2,5,4
RERE-AS1,0,1,0,0,0,0,0
SNORD128,0,0,0,0,0,0,0
ENO1,171,66,98,123,76,115,105
MIR6728,0,0,0,0,0,0,0
ENO1-AS1,0,0,0,0,0,0,0
CA6,0,0,0,0,0,0,0
SLC2A7,0,0,0,0,0,0,0
SLC2A5,0,0,0,0,0,0,0
GPR157,0,0,0,0,0,0,1
MIR34AHG,0,3,1,0,0,3,0
MIR34A,0,0,0,0,0,0,0
LNCTAM34A,0,1,0,0,0,0,0
H6PD,0,0,0,0,0,0,0
SPSB1,2,0,0,0,0,0,0
LINC02606,0,0,0,0,0,0,0
SLC25A33,6,3,7,6,4,8,3
TMEM201,2,0,10,4,0,1,2
PIK3CD,1,0,0,0,1,1,0
PIK3CD-AS1,0,0,0,0,0,0,0
PIK3CD-AS2,2,0,0,1,0,2,0
CLSTN1,9,8,35,6,4,7,10
CTNNBIP1,8,7,5,8,4,12,2
LZIC,3,4,6,3,3,2,3
NMNAT1,0,0,1,0,1,1,0
TMEM274P,0,0,0,0,0,0,0
MIR5697,0,0,0,0,0,0,0
RBP7,0,1,1,0,0,1,0
UBE4B,2,1,4,4,3,4,1
KIF1B,5,9,11,14,6,8,0
RNU6-1,0,0,0,0,0,0,0
RNU6-2,0,0,0,0,0,0,0
RNU6-7,0,0,0,0,0,0,0
RNU6-8,0,0,0,0,0,0,0
RNU6-9,0,0,0,0,0,0,0
PGD,16,4,18,26,10,15,13
CENPS,5,0,6,3,2,2,1
CENPS-CORT,1,0,0,0,0,0,0
CORT,0,0,0,0,0,0,0
DFFA,14,7,19,13,11,11,6
PEX14,4,2,4,0,0,3,4
CASZ1,1,0,0,0,0,0,1
C1orf127,0,0,0,0,0,0,0
TARDBP,9,3,4,9,2,8,8
MASP2,0,0,0,0,0,0,0
SRM,72,19,60,59,38,37,17
EXOSC10,5,3,4,2,6,2,0
EXOSC10-AS1,0,0,4,0,0,0,0
MTOR,3,3,3,6,3,1,1
MTOR-AS1,0,0,0,0,0,0,0
ANGPTL7,0,0,0,0,0,0,0
UBIAD1,6,3,12,2,0,6,0
DISP3,0,0,0,0,0,0,0
LINC01647,0,0,0,0,0,0,0
FBXO2,4,3,18,6,9,6,2
FBXO44,0,2,4,3,2,5,1
FBXO6,0,0,0,0,0,0,0
MAD2L2,16,5,40,13,16,20,13
DRAXIN,2,4,26,4,5,4,13
AGTRAP,8,17,71,17,10,22,7
C1orf167,0,1,0,0,0,0,0
C1orf167-AS1,0,0,0,0,0,0,0
MTHFR,1,2,2,0,0,1,0
CLCN6,1,1,1,1,1,2,0
NPPA-AS1,0,0,0,0,0,0,0
NPPA,0,0,0,0,0,0,0
NPPB,33,0,2,39,4,0,75
RNU5E-1,0,0,0,0,0,0,0
KIAA2013,7,5,9,6,10,4,2
PLOD1,1,1,5,6,2,2,2
MFN2,2,0,6,0,1,1,0
MIIP,8,5,19,15,5,11,8
MIR6729,0,0,0,0,0,0,0
TNFRSF8,1,0,3,1,1,1,3
MIR7846,0,0,0,0,0,0,0
TNFRSF1B,0,0,1,1,0,0,0
MIR4632,0,0,0,0,0,0,0
VPS13D,0,1,1,0,3,2,3
SNORA59A,0,0,0,0,0,0,0
SNORA59B,0,0,0,0,0,0,0
DHRS3,10,6,5,5,3,1,7
MIR6730,0,0,0,0,0,0,0
AADACL4,0,0,0,0,0,0,0
AADACL3,0,0,0,0,0,0,2
C1orf158,0,0,0,0,0,0,1
PRAMEF12,0,0,0,0,0,0,0
PRAMEF1,0,0,0,0,0,0,0
LINC01784,0,0,0,0,0,0,0
PRAMEF11,0,0,0,0,0,0,0
HNRNPCL1,0,0,0,0,0,0,0
PRAMEF2,0,0,0,0,0,0,0
PRAMEF4,0,0,0,0,0,0,0
PRAMEF10,0,0,0,0,0,0,0
PRAMEF7,0,0,0,0,0,0,0
PRAMEF6,0,0,0,0,0,0,0
PRAMEF27,0,0,0,0,0,0,0
HNRNPCL3,0,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0,0
PRAMEF25,0,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0,0
PRAMEF34P,0,0,0,0,0,0,0
PRAMEF36P,0,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0,0
PRAMEF9,0,0,0,0,0,0,0
PRAMEF13,0,0,0,0,0,0,0
PRAMEF18,0,0,0,0,0,0,0
PRAMEF22,0,0,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0,0
PRAMEF33,0,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0,0
PRAMEF19,0,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0,0
PRAMEF20,0,0,0,0,0,0,0
LRRC38,0,0,2,0,0,0,0
PDPN,21,13,92,40,10,26,17
PRDM2,1,4,2,1,0,1,1
KAZN-AS1,0,0,0,0,0,0,0
KAZN,0,0,0,1,1,1,2
TMEM51-AS1,0,0,0,0,0,0,0
TMEM51,1,0,5,2,0,1,0
C1orf195,0,0,0,0,0,0,0
FHAD1,0,0,0,0,0,1,0
FHAD1-AS1,0,0,0,0,0,0,0
EFHD2,2,0,5,2,0,2,1
CTRC,0,0,0,0,0,0,0
CELA2A,0,0,0,0,0,0,0
CELA2B,0,0,0,0,0,0,0
CASP9,2,0,1,0,0,0,0
DNAJC16,0,1,6,0,1,2,0
SCARNA21B,0,0,0,0,0,0,0
AGMAT,0,1,1,1,1,3,1
DDI2,5,0,6,4,3,5,0
RSC1A1,0,0,0,0,0,0,0
PLEKHM2,0,1,4,2,4,2,5
SLC25A34,0,0,0,0,0,0,0
SLC25A34-AS1,0,0,0,0,0,0,0
TMEM82,0,0,0,0,0,0,0
FBLIM1,10,5,15,12,7,8,10
UQCRHL,1,1,0,2,2,2,0
FLJ37453,1,3,2,2,1,3,0
SPEN,5,4,13,13,10,2,9
ZBTB17,1,2,2,0,2,1,0
SRARP,0,0,0,0,0,0,0
HSPB7,0,0,0,0,0,0,0
CLCNKA,0,0,0,0,0,0,0
CLCNKB,0,0,0,0,0,0,0
FAM131C,0,0,0,0,0,0,0
EPHA2,4,2,1,5,0,2,11
ARHGEF19,3,5,6,3,3,4,0
CPLANE2,0,0,0,0,1,1,0
FBXO42,1,0,3,1,4,3,1
SZRD1,7,2,8,12,7,6,2
SPATA21,0,0,0,0,0,0,0
NECAP2,1,0,6,2,2,3,0
LINC01772,0,0,0,0,0,0,0
CROCCP3,0,1,0,0,0,0,0
RNU1-1,0,0,0,0,0,0,0
RNU1-2,0,0,0,0,0,0,0
RNU1-3,0,0,0,0,0,0,0
RNU1-4,0,0,0,0,0,0,0
RNVU1-18,0,0,0,0,0,0,0
LINC01783,0,0,0,0,0,0,0
MIR3675,0,0,0,0,0,0,0
NBPF1,5,0,0,2,1,1,1
CROCCP2,2,1,4,0,4,4,1
MST1P2,0,1,0,0,0,1,0
ESPNP,0,0,0,0,0,0,0
MST1L,0,0,0,0,0,0,0
LOC112267871,0,0,0,0,0,0,0
LOC105376805,5,3,1,1,1,6,0
CROCC,5,1,2,2,1,4,0
MFAP2,20,17,50,15,15,28,24
ATP13A2,7,6,18,12,4,12,2
SDHB,3,3,6,10,6,7,3
PADI2,0,0,0,2,0,0,0
LINC02783,0,0,0,0,0,0,0
PADI1,0,0,1,0,0,0,0
PADI3,0,0,0,0,0,0,0
MIR3972,0,0,0,0,0,0,0
PADI4,0,0,0,0,0,0,0
PADI6,0,0,0,0,0,0,0
RCC2,21,7,21,24,16,16,8
ARHGEF10L,1,1,1,1,2,1,2
ACTL8,1,0,1,0,0,0,0
LINC01654,0,0,0,0,0,0,0
IGSF21,8,2,2,5,1,4,2
KLHDC7A,3,5,1,3,2,4,0
PAX7,0,0,2,0,0,0,0
TAS1R2,0,0,0,0,0,0,0
ALDH4A1,4,2,4,5,1,4,3
MIR4695,0,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0,0
IFFO2,7,0,0,2,0,0,2
UBR4,15,6,16,5,6,6,7
EMC1-AS1,0,0,0,1,0,0,0
EMC1,6,3,20,5,2,5,3
MRTO4,22,10,31,18,16,18,11
AKR7L,0,0,2,0,0,0,0
AKR7A3,0,0,0,0,0,0,0
LOC100506730,0,0,1,0,0,0,0
AKR7A2,9,5,8,11,10,13,5
SLC66A1,0,0,2,2,1,1,1
CAPZB,37,10,31,35,20,33,12
LOC105378614,0,0,0,0,0,0,0
MICOS10,50,33,61,73,35,43,27
MICOS10-NBL1,0,0,0,0,0,0,0
RPS14P3,3,1,2,1,2,2,3
NBL1,0,0,0,0,0,0,0
HTR6,0,0,0,0,0,0,0
TMCO4,0,0,1,1,1,0,1
RNF186,0,0,0,0,0,0,0
OTUD3,2,0,4,0,0,1,1
PLA2G2E,0,0,0,0,0,0,0
PLA2G2A,0,0,0,0,0,1,2
PLA2G5,0,0,0,0,0,0,0
PLA2G2D,0,0,0,0,0,0,0
PLA2G2F,0,0,0,0,0,0,0
PLA2G2C,0,0,0,0,0,0,0
UBXN10-AS1,0,0,0,0,0,0,0
UBXN10,0,0,0,0,0,0,0
LINC01757,0,0,0,0,0,0,0
VWA5B1,0,0,0,1,0,0,0
LINC01141,0,0,0,0,0,0,0
CAMK2N1,3,0,3,1,2,2,0
MUL1,0,1,4,7,1,3,0
FAM43B,0,1,0,1,0,1,0
CDA,0,0,0,0,1,7,0
PINK1,0,1,3,2,1,4,0
MIR6084,0,0,0,0,0,0,0
PINK1-AS,1,0,0,0,0,0,0
DDOST,52,68,185,58,25,57,52
KIF17,0,0,0,0,0,0,0
SH2D5,0,0,1,0,0,0,0
HP1BP3,5,4,7,8,5,5,4
EIF4G3,3,8,11,8,6,8,4
MIR1256,0,0,0,0,0,0,0
ECE1,4,4,10,7,2,4,2
ECE1-AS1,0,0,0,0,0,0,0
NBPF3,0,0,0,0,0,0,0
ALPL,10,8,42,12,3,13,13
RAP1GAP,0,1,0,0,0,0,0
USP48,10,6,10,10,4,5,5
LDLRAD2,0,0,0,0,0,0,0
HSPG2,2,2,3,3,1,4,7
CELA3B,0,0,0,0,0,0,0
CELA3A,0,0,0,0,0,0,0
LINC01635,0,0,0,0,0,0,0
LINC00339,2,1,1,0,1,5,0
CDC42,36,11,37,39,25,34,27
WNT4,0,1,0,1,0,0,0
MIR4418,0,0,0,0,0,0,0
ZBTB40,3,1,2,0,6,0,2
EPHA8,2,0,2,0,0,2,0
MIR6127,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,0,0
C1QC,0,0,0,0,0,0,0
C1QB,0,0,0,0,0,0,0
EPHB2,1,0,5,2,0,1,0
MIR4684,0,0,0,0,0,0,0
MIR4253,0,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,0,0
TEX46,0,0,0,0,0,0,0
KDM1A,12,10,15,8,5,17,2
MIR3115,0,0,0,0,0,0,0
LUZP1,10,4,18,9,8,6,5
HTR1D,0,1,0,1,0,0,0
LINC01355,1,0,1,0,0,0,0
HNRNPR,45,10,26,23,17,39,10
ZNF436,0,0,0,0,0,0,0
ZNF436-AS1,0,0,0,0,0,0,0
TCEA3,0,1,0,0,0,0,0
ASAP3,1,0,2,0,0,1,2
E2F2,0,0,0,0,1,0,2
LOC101928163,0,0,1,0,0,0,0
ID3,65,19,48,57,6,53,41
MDS2,0,0,0,0,0,0,0
RPL11,628,315,421,674,376,534,268
ELOA,4,2,6,5,3,4,2
ELOA-AS1,0,0,0,0,0,0,0
PITHD1,13,1,15,10,10,10,4
LYPLA2,7,4,16,12,6,15,5
GALE,6,2,2,1,2,2,3
HMGCL,1,0,1,2,0,1,0
FUCA1,3,3,8,5,1,3,5
CNR2,0,0,0,0,0,0,0
MIR378F,0,0,0,0,0,0,0
PNRC2,15,5,10,11,3,19,7
SRSF10,34,14,32,29,20,31,22
MYOM3,0,0,0,0,0,0,0
IL22RA1,0,0,0,0,0,0,0
IFNLR1,0,1,2,1,1,1,0
LINC02800,0,0,0,0,0,0,0
GRHL3,0,0,0,0,0,0,1
STPG1,1,0,1,1,1,1,0
NIPAL3,0,1,2,2,1,2,0
RCAN3AS,0,0,0,0,0,0,0
RCAN3,1,1,2,6,2,4,1
NCMAP-DT,0,0,0,0,0,0,0
NCMAP,0,0,0,0,0,0,0
SRRM1,36,28,44,39,32,20,11
CLIC4,8,3,11,18,14,15,12
RUNX3,0,0,0,0,0,0,0
MIR6731,0,0,0,0,0,0,0
MIR4425,0,0,0,0,0,0,0
SYF2,11,5,12,19,11,9,7
RSRP1,5,10,10,1,4,4,3
RHD,0,0,1,0,0,0,0
TMEM50A,29,43,91,40,31,38,48
RHCE,0,0,0,0,0,0,0
MACO1,3,5,20,5,5,5,4
LDLRAP1,1,0,3,0,2,3,2
MAN1C1,0,1,0,3,0,2,8
SELENON,6,5,10,3,0,3,6
MTFR1L,3,1,2,1,1,2,0
LOC646471,1,0,0,0,0,0,0
AUNIP,1,2,3,1,1,2,1
PAQR7,0,0,1,0,1,1,1
STMN1,91,63,101,81,55,149,50
MIR3917,0,0,0,0,0,0,0
PAFAH2,3,1,1,0,0,1,0
EXTL1,0,0,0,0,0,0,0
SLC30A2,0,0,0,0,0,0,0
TRIM63,0,0,0,0,0,0,0
PDIK1L,0,0,0,0,0,0,0
FAM110D,0,0,0,1,0,0,1
C1orf232,0,0,0,0,0,0,0
ZNF593,24,8,10,15,21,7,6
CNKSR1,0,1,0,1,0,0,1
CATSPER4,0,0,0,0,0,0,0
ZPLD2P,0,0,0,0,0,1,0
CEP85,1,2,1,2,0,1,1
SH3BGRL3,26,11,19,24,12,29,6
UBXN11,0,0,1,1,0,0,0
CD52,0,0,0,0,0,0,0
CRYBG2,1,0,3,0,1,0,0
ZNF683,0,0,0,0,0,0,0
LIN28A,21,9,22,33,11,15,12
DHDDS,3,0,2,4,1,1,1
DHDDS-AS1,0,0,0,0,0,0,0
HMGN2,71,30,103,73,38,62,30
RPS6KA1,3,1,1,3,1,3,0
MIR1976,0,0,0,0,0,0,0
LOC101928728,0,0,0,0,0,0,0
ARID1A,9,6,10,11,5,12,4
PIGV,0,2,0,3,1,3,0
ZDHHC18,1,1,5,2,3,2,2
SFN,5,1,0,2,1,1,2
GPN2,4,0,3,3,0,0,1
GPATCH3,3,0,0,3,1,0,0
NR0B2,0,0,0,0,0,0,0
NUDC,65,19,39,38,35,49,24
KDF1,4,0,3,0,1,2,0
TRNP1,6,0,5,3,1,3,1
TENT5B,9,1,6,8,5,5,3
SLC9A1,1,3,7,1,2,3,2
WDTC1,2,1,1,0,0,1,1
TMEM222,8,2,10,5,4,2,7
ACTG1P20,1,1,1,1,2,1,0
SYTL1,1,2,1,0,1,1,1
MAP3K6,0,0,0,0,1,0,0
FCN3,0,0,0,0,0,0,0
CD164L2,0,0,1,0,0,4,0
GPR3,0,1,2,1,0,0,0
WASF2,12,5,6,13,15,9,3
AHDC1,1,0,1,1,1,2,4
FGR,0,0,0,0,0,0,0
LINC02574,0,0,0,0,0,0,0
IFI6,6,5,3,0,0,5,0
FAM76A,2,2,3,0,2,2,4
STX12,4,0,1,3,1,3,1
PPP1R8,2,0,3,4,3,1,0
SCARNA1,0,0,0,0,0,0,0
THEMIS2,1,0,1,1,0,1,1
RPA2,10,4,6,3,6,4,3
SMPDL3B,13,10,31,18,7,7,7
XKR8,6,2,10,6,1,4,3
EYA3,1,1,5,0,0,2,2
PTAFR,0,2,1,0,0,0,1
DNAJC8,33,13,20,26,15,26,12
ATP5IF1,61,46,32,63,39,46,17
SESN2,5,2,3,2,6,3,2
MED18,0,0,0,1,1,1,1
PHACTR4,4,2,5,4,5,9,0
RCC1,5,1,15,9,3,5,7
SNHG3,11,21,15,17,13,16,5
SNORA73A,0,0,0,0,0,0,0
SNORA73B,0,0,0,0,0,0,0
TRNAU1AP,10,3,4,12,7,9,4
SNHG12,7,10,24,12,7,11,13
SNORD99,0,0,0,0,0,0,0
SNORA61,0,0,0,0,0,0,0
SNORA44,0,0,0,0,0,0,0
SNORA16A,0,0,0,0,0,0,0
RAB42,0,0,1,4,1,3,0
TAF12,6,1,6,8,6,8,0
LINC01715,0,0,0,0,1,0,0
RNU11,0,0,0,0,0,0,0
GMEB1,2,1,7,4,1,4,1
YTHDF2,25,8,32,20,20,17,7
OPRD1,1,2,1,1,1,0,0
EPB41,7,2,10,10,4,6,3
TMEM200B,1,0,1,1,2,0,0
SRSF4,14,6,18,11,9,14,8
MECR,2,1,0,4,2,6,1
PTPRU,4,4,5,2,1,3,3
LINC01756,0,0,0,0,0,0,0
LINC01648,0,0,0,0,0,0,0
MATN1,0,0,0,0,0,0,0
MATN1-AS1,0,0,0,0,0,0,0
LAPTM5,0,0,0,0,0,0,0
MIR4420,0,0,0,0,0,0,0
LINC01778,0,0,0,0,0,0,0
SDC3,1,2,5,3,2,2,1
PUM1,12,5,12,16,7,10,3
SNORD103A,0,0,0,0,0,0,0
SNORD103B,0,0,0,0,0,0,0
SNORD103C,0,0,0,0,0,0,0
NKAIN1,3,3,6,6,0,6,1
SNRNP40,18,8,17,14,18,26,14
ZCCHC17,17,4,8,18,5,8,4
FABP3,13,0,7,4,1,5,4
SERINC2,8,3,13,8,4,10,1
LDC1P,0,0,0,0,0,0,0
LINC01226,0,0,0,0,0,0,0
TINAGL1,1,1,2,5,0,1,2
HCRTR1,0,0,0,0,0,0,0
PEF1,10,2,9,5,5,2,1
COL16A1,0,0,2,0,0,2,0
ADGRB2,0,0,6,3,0,1,0
MIR4254,0,0,0,0,0,0,0
SPOCD1,0,0,0,0,0,0,0
PTP4A2,23,13,24,24,19,24,13
KHDRBS1,35,14,39,46,20,42,13
TMEM39B,7,2,19,2,4,1,2
MIR5585,0,0,0,0,0,0,0
KPNA6,9,3,6,7,5,8,6
TXLNA,4,2,7,6,4,5,1
CCDC28B,0,2,3,3,0,8,3
IQCC,0,1,2,0,0,0,0
DCDC2B,0,0,0,0,0,0,0
TMEM234,3,2,4,2,3,2,0
EIF3I,39,18,32,23,22,17,13
MTMR9LP,1,2,0,1,0,2,0
FAM167B,1,0,0,0,0,0,0
LCK,1,3,0,5,0,8,0
HDAC1,9,3,7,8,8,11,4
MARCKSL1,137,55,163,162,79,151,53
FAM229A,1,0,0,0,1,0,0
TSSK3,0,0,0,0,0,0,0
BSDC1,5,2,5,7,1,6,3
ZBTB8B,2,0,2,5,0,1,0
ZBTB8A,5,4,5,8,2,4,3
ZBTB8OS,17,9,12,8,15,6,6
RBBP4,11,8,11,7,11,15,7
SYNC,6,2,3,2,2,0,1
KIAA1522,1,0,8,7,0,2,3
YARS1,18,3,4,14,11,7,5
S100PBP,2,1,2,8,3,2,2
FNDC5,0,1,0,0,1,0,1
HPCA,0,0,0,0,0,0,0
TMEM54,1,0,3,1,1,3,0
RNF19B,0,0,0,2,1,0,0
AK2,14,5,10,11,8,10,4
AZIN2,0,0,0,0,0,0,0
TRIM62,0,0,0,0,0,2,0
ZNF362,0,0,2,3,1,4,0
A3GALT2,0,0,0,0,0,0,0
PHC2,1,1,2,0,1,0,0
MIR3605,0,0,0,0,0,0,0
PHC2-AS1,0,0,0,0,0,0,0
ZSCAN20,0,0,0,0,0,0,0
CSMD2,1,0,1,2,0,2,0
HMGB4,0,0,0,0,0,0,0
CSMD2-AS1,0,0,0,0,0,0,0
C1orf94,1,0,1,0,3,2,0
MIR552,0,0,0,0,0,0,0
GJB5,0,0,0,0,1,1,0
GJB4,0,0,0,0,0,0,0
GJB3,0,0,0,0,0,1,1
GJA4,1,0,1,2,0,1,0
SMIM12,17,4,15,8,8,9,9
DLGAP3,1,1,0,0,2,1,1
LOC653160,0,0,0,0,0,0,0
TMEM35B,5,14,20,14,10,17,3
ZMYM6,1,1,0,0,0,0,1
ZMYM1,2,3,4,4,4,5,0
SFPQ,47,18,84,61,45,47,31
ZMYM4,12,7,12,7,9,8,5
ZMYM4-AS1,0,0,0,0,0,0,0
KIAA0319L,3,5,17,7,5,6,2
NCDN,3,0,1,2,0,3,0
TFAP2E,0,0,0,0,0,0,0
PSMB2,44,21,46,54,33,52,20
C1orf216,0,1,1,0,0,2,0
CLSPN,12,7,13,13,8,7,9
AGO4,0,1,1,0,3,0,1
AGO1,5,1,11,7,6,7,5
AGO3,2,1,6,5,2,4,2
TEKT2,0,0,0,0,0,0,0
ADPRHL2,8,3,6,6,3,2,3
COL8A2,0,0,0,0,0,0,0
TRAPPC3,13,5,9,13,3,7,3
MAP7D1,6,0,2,6,2,3,2
THRAP3,37,5,29,33,27,11,12
SH3D21,0,0,0,0,0,0,0
EVA1B,3,6,13,0,3,4,1
STK40,1,0,1,2,0,3,0
LSM10,11,10,14,17,4,9,6
OSCP1,3,1,0,0,0,0,0
SNORA63C,0,0,0,0,0,0,0
