H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
UBIAD1,13,5,71,7,24,3,3
DISP3,0,0,0,1,0,1,0
LINC01647,0,0,0,0,0,0,1
FBXO2,90,99,455,61,279,55,75
FBXO44,12,9,98,7,20,1,6
FBXO6,1,0,6,0,4,0,1
MAD2L2,311,169,1708,161,504,156,112
DRAXIN,5,1,40,3,13,7,7
AGTRAP,68,58,244,49,98,38,15
C1orf167,0,0,0,1,0,0,2
C1orf167-AS1,0,0,0,0,0,0,0
MTHFR,3,1,15,0,2,4,2
CLCN6,1,4,5,5,4,0,1
NPPA-AS1,0,0,0,0,0,0,0
NPPA,0,0,0,0,1,0,0
NPPB,19,0,2,9,80,5,11
RNU5E-1,0,0,0,0,0,0,0
KIAA2013,25,15,68,11,33,7,10
PLOD1,1,1,5,2,3,0,2
MFN2,12,1,97,12,25,7,1
MIIP,147,63,370,67,158,39,45
MIR6729,0,0,0,0,0,0,0
TNFRSF8,0,0,9,1,3,2,1
MIR7846,0,0,0,0,0,0,0
TNFRSF1B,0,0,1,0,0,0,0
MIR4632,0,0,0,0,0,0,0
VPS13D,4,0,16,4,10,1,2
SNORA59A,0,0,0,0,0,0,0
SNORA59B,0,0,0,0,0,0,0
DHRS3,24,18,47,12,10,3,4
MIR6730,0,0,0,0,0,0,0
AADACL4,0,0,0,0,0,0,0
AADACL3,0,0,0,0,0,0,1
C1orf158,0,0,0,0,0,0,0
PRAMEF12,0,0,0,0,0,0,0
PRAMEF1,0,0,0,0,0,0,0
LINC01784,0,0,0,0,0,0,0
PRAMEF11,0,0,0,0,0,0,0
HNRNPCL1,0,0,0,1,0,0,0
PRAMEF2,0,0,0,0,0,0,0
PRAMEF4,0,0,0,0,0,0,0
PRAMEF10,0,0,0,0,0,0,0
PRAMEF7,0,0,0,0,0,0,0
PRAMEF6,0,0,0,0,0,0,0
PRAMEF27,0,0,0,0,0,0,0
HNRNPCL3,0,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0,0
PRAMEF25,0,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0,0
PRAMEF34P,0,0,0,0,0,0,0
PRAMEF36P,0,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0,0
PRAMEF9,0,0,0,0,0,0,0
PRAMEF13,0,0,0,0,0,0,0
PRAMEF18,0,0,0,0,0,0,0
PRAMEF22,0,0,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0,0
PRAMEF33,0,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0,0
PRAMEF19,0,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0,0
PRAMEF20,0,0,0,0,0,0,0
LRRC38,1,0,2,0,2,0,0
PDPN,50,13,166,37,38,27,14
PRDM2,14,12,34,6,19,6,3
KAZN-AS1,0,0,0,0,0,0,0
KAZN,16,9,55,13,5,5,6
TMEM51-AS1,0,0,1,0,0,0,0
TMEM51,7,0,20,4,5,3,0
C1orf195,0,0,0,0,0,0,0
FHAD1,0,1,1,0,0,1,0
FHAD1-AS1,0,0,0,0,0,0,0
EFHD2,30,14,132,13,23,10,4
CTRC,0,0,0,0,0,0,0
CELA2A,0,0,0,0,0,0,0
CELA2B,0,0,0,0,0,0,0
CASP9,18,9,77,9,22,7,4
DNAJC16,1,0,8,2,3,2,0
SCARNA21B,0,0,0,0,0,0,0
AGMAT,22,7,66,17,19,3,1
DDI2,8,4,35,3,18,4,3
RSC1A1,0,0,0,0,0,0,0
PLEKHM2,24,15,104,20,33,6,6
SLC25A34,1,0,1,1,1,0,0
SLC25A34-AS1,0,0,0,0,0,0,0
TMEM82,0,1,0,0,3,0,0
FBLIM1,70,22,296,53,145,30,27
UQCRHL,17,4,69,20,23,3,4
FLJ37453,13,11,33,2,14,6,5
SPEN,4,7,35,7,16,4,8
ZBTB17,15,5,50,11,16,5,1
SRARP,0,0,0,0,0,0,0
HSPB7,0,0,0,0,0,0,0
CLCNKA,0,0,0,0,0,0,0
CLCNKB,0,0,0,0,0,0,0
FAM131C,1,0,5,1,1,2,0
EPHA2,0,1,8,1,4,1,1
ARHGEF19,31,23,160,22,30,16,7
CPLANE2,3,2,8,0,1,1,0
FBXO42,5,3,38,7,17,4,2
SZRD1,93,36,298,44,90,33,28
SPATA21,0,0,1,0,0,0,0
NECAP2,39,16,162,24,31,16,17
LINC01772,0,0,0,0,0,0,0
CROCCP3,0,0,1,0,1,0,0
RNU1-1,0,0,0,0,0,0,0
RNU1-2,0,0,0,0,0,0,0
RNU1-3,0,0,0,0,0,0,0
RNU1-4,0,0,0,0,0,0,0
RNVU1-18,0,0,0,0,0,0,0
LINC01783,0,0,0,0,0,0,0
MIR3675,0,0,0,0,0,0,0
NBPF1,11,2,21,6,28,2,1
CROCCP2,24,7,35,2,22,1,2
MST1P2,0,1,1,0,1,0,0
ESPNP,0,0,0,0,0,0,0
MST1L,0,0,0,1,0,0,0
LOC112267871,0,0,0,0,0,0,0
LOC105376805,19,35,60,11,32,41,3
CROCC,4,7,32,7,15,1,1
MFAP2,25,23,78,12,56,16,11
ATP13A2,28,2,41,21,33,7,3
SDHB,98,45,423,70,153,64,40
PADI2,3,1,4,1,3,1,1
LINC02783,0,0,0,0,0,0,0
PADI1,0,2,1,0,0,0,0
PADI3,1,0,0,0,0,0,0
MIR3972,0,0,0,0,0,0,0
PADI4,1,0,0,0,3,1,0
PADI6,0,0,0,0,0,0,0
RCC2,102,67,769,91,175,53,33
ARHGEF10L,6,9,50,3,8,5,2
ACTL8,1,1,21,1,1,4,0
LINC01654,0,0,0,0,0,0,0
IGSF21,28,8,32,15,8,9,5
KLHDC7A,4,2,4,2,1,0,0
PAX7,0,0,19,0,0,0,0
TAS1R2,0,0,0,0,0,0,0
ALDH4A1,27,12,72,8,17,4,6
MIR4695,0,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0,0
IFFO2,5,1,13,2,20,0,1
UBR4,18,13,50,16,37,11,2
EMC1-AS1,1,0,4,0,0,0,0
EMC1,4,1,16,0,4,2,2
MRTO4,303,104,1184,160,364,61,83
AKR7L,0,0,1,0,0,0,0
AKR7A3,1,1,1,1,0,0,0
LOC100506730,0,0,0,0,0,0,0
AKR7A2,159,86,539,59,153,40,45
SLC66A1,9,6,37,8,18,2,3
CAPZB,456,265,1911,295,499,233,141
LOC105378614,0,0,0,0,0,0,0
MICOS10,671,334,1783,408,801,229,183
MICOS10-NBL1,0,0,0,0,0,0,0
RPS14P3,37,10,79,15,24,16,23
NBL1,0,0,0,0,0,0,0
HTR6,0,0,1,0,0,0,0
TMCO4,0,1,10,3,2,0,1
RNF186,0,0,0,0,0,0,0
OTUD3,6,5,18,3,8,0,1
PLA2G2E,0,0,0,0,0,0,0
PLA2G2A,0,2,3,0,1,0,2
PLA2G5,0,0,0,0,0,0,0
PLA2G2D,0,0,0,0,0,0,0
PLA2G2F,0,0,0,0,0,0,0
PLA2G2C,0,1,0,0,0,0,0
UBXN10-AS1,0,0,1,1,0,0,0
UBXN10,1,1,4,0,0,0,0
LINC01757,0,0,0,0,0,0,0
VWA5B1,0,0,0,0,0,0,0
LINC01141,0,0,0,0,0,0,0
CAMK2N1,7,6,78,4,51,7,0
MUL1,10,8,42,2,24,1,1
FAM43B,2,1,7,0,4,3,0
CDA,7,12,28,19,29,20,11
PINK1,15,10,73,4,28,11,6
MIR6084,0,0,0,0,0,0,0
PINK1-AS,0,0,0,0,0,0,0
DDOST,75,67,162,40,107,31,25
KIF17,3,2,4,1,18,2,0
SH2D5,2,2,22,4,6,0,0
HP1BP3,32,22,148,17,50,13,10
EIF4G3,17,11,56,17,5,6,0
MIR1256,0,0,0,0,0,0,0
ECE1,3,5,9,2,6,1,1
ECE1-AS1,0,0,0,0,0,0,0
NBPF3,0,1,13,3,6,3,0
ALPL,51,18,174,21,40,13,16
RAP1GAP,4,2,16,3,3,1,0
USP48,92,46,251,45,93,25,7
LDLRAD2,0,0,0,0,0,0,0
HSPG2,1,4,6,1,2,5,1
CELA3B,0,0,0,0,0,0,0
CELA3A,0,0,0,0,0,0,0
LINC01635,0,0,0,0,0,0,0
LINC00339,3,16,30,9,12,10,3
CDC42,431,228,1768,207,648,211,163
WNT4,0,2,0,0,0,0,1
MIR4418,0,0,0,0,0,0,0
ZBTB40,3,1,34,8,8,1,0
EPHA8,5,1,26,9,1,0,0
MIR6127,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,0,0
C1QC,0,0,0,0,0,0,0
C1QB,0,0,0,0,0,0,0
EPHB2,2,1,7,0,3,0,1
MIR4684,0,0,0,0,0,0,0
MIR4253,0,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,0,0
TEX46,0,0,0,0,0,0,0
KDM1A,172,96,800,112,138,77,37
MIR3115,0,0,0,0,0,0,0
LUZP1,59,24,380,56,94,19,13
HTR1D,0,0,9,2,3,2,0
LINC01355,0,0,0,0,0,0,0
HNRNPR,485,215,1796,251,405,143,99
ZNF436,2,0,0,0,1,0,0
ZNF436-AS1,0,1,2,0,0,1,1
TCEA3,0,0,0,0,0,0,0
ASAP3,6,6,58,7,13,4,2
E2F2,0,0,9,1,0,1,0
LOC101928163,0,0,0,0,0,0,0
ID3,899,368,2943,428,482,407,361
MDS2,0,0,0,0,0,0,0
RPL11,9264,6145,25671,5408,13296,3234,2758
ELOA,51,17,222,31,84,13,8
ELOA-AS1,7,7,27,2,9,2,1
PITHD1,190,80,774,114,282,77,57
LYPLA2,155,106,817,99,133,108,37
GALE,25,14,101,24,83,20,22
HMGCL,11,22,39,12,77,10,7
FUCA1,4,2,6,4,6,0,1
CNR2,0,0,1,0,0,0,0
MIR378F,0,0,0,0,0,0,0
PNRC2,140,77,330,66,91,41,19
SRSF10,407,184,1414,164,406,129,103
MYOM3,0,0,0,1,0,0,0
IL22RA1,2,0,2,0,1,0,0
IFNLR1,7,3,23,6,7,2,0
LINC02800,0,0,0,0,0,0,0
GRHL3,0,0,2,0,0,0,3
STPG1,11,3,16,2,8,3,1
NIPAL3,10,2,32,10,11,6,1
RCAN3AS,0,0,0,2,0,0,0
RCAN3,31,6,108,38,29,16,5
NCMAP-DT,0,0,0,0,0,0,0
NCMAP,0,0,0,0,0,0,0
SRRM1,253,113,551,173,256,73,46
CLIC4,89,33,303,54,169,50,26
RUNX3,0,0,2,0,0,0,0
MIR6731,0,0,0,0,0,0,0
MIR4425,0,0,0,0,0,0,0
SYF2,154,98,516,96,310,56,44
RSRP1,18,7,43,6,21,6,4
RHD,0,0,0,0,0,0,0
TMEM50A,95,74,305,52,201,43,32
RHCE,0,0,0,0,0,0,0
MACO1,4,0,17,2,16,0,1
LDLRAP1,18,5,67,6,18,3,9
MAN1C1,1,1,11,3,1,1,8
SELENON,8,9,27,14,9,5,2
MTFR1L,34,16,127,17,36,14,11
LOC646471,0,0,0,0,1,0,0
AUNIP,40,19,193,26,58,3,9
PAQR7,1,0,4,1,3,1,0
STMN1,1357,901,5181,858,1725,887,440
MIR3917,0,0,0,0,0,0,0
PAFAH2,3,3,10,6,5,3,2
EXTL1,0,0,1,0,0,0,0
SLC30A2,0,0,0,0,0,0,0
TRIM63,0,0,0,0,0,0,0
PDIK1L,0,0,4,2,1,1,0
FAM110D,1,0,17,4,3,0,0
C1orf232,0,0,1,1,0,0,0
ZNF593,222,105,631,149,390,69,47
CNKSR1,7,3,12,5,9,4,1
CATSPER4,0,0,0,0,0,0,0
ZPLD2P,6,6,26,3,5,2,0
CEP85,5,5,28,7,8,1,1
SH3BGRL3,359,272,1324,330,715,259,91
UBXN11,10,1,35,2,6,2,3
CD52,1,0,5,0,0,2,1
CRYBG2,27,12,65,8,40,5,4
ZNF683,0,0,0,0,0,0,0
LIN28A,292,131,911,158,226,52,48
DHDDS,25,10,106,6,28,16,9
DHDDS-AS1,0,0,0,0,0,0,0
HMGN2,1561,648,7601,788,1534,530,323
RPS6KA1,41,25,152,13,34,17,10
MIR1976,0,0,0,0,0,0,0
LOC101928728,0,0,0,0,0,0,0
ARID1A,48,30,138,53,39,17,9
PIGV,3,4,9,0,5,0,3
ZDHHC18,9,5,74,6,16,1,3
SFN,29,7,19,11,98,4,11
GPN2,44,20,134,16,65,7,12
GPATCH3,22,8,44,10,41,8,10
NR0B2,0,0,0,0,0,0,0
NUDC,794,294,2273,412,861,228,149
KDF1,26,19,124,14,37,6,7
TRNP1,73,39,275,40,183,21,21
TENT5B,53,31,227,41,113,21,17
SLC9A1,1,1,5,0,1,0,0
WDTC1,2,5,14,1,6,2,1
TMEM222,22,4,58,9,48,8,14
ACTG1P20,0,0,4,0,3,1,0
SYTL1,8,20,28,5,14,6,8
MAP3K6,6,5,9,3,3,3,1
FCN3,0,0,0,0,0,0,0
CD164L2,0,3,0,1,0,0,0
GPR3,3,1,4,0,1,5,0
WASF2,95,53,422,76,171,30,19
AHDC1,4,2,24,4,1,3,1
FGR,1,0,0,1,2,0,0
LINC02574,0,0,0,0,0,0,0
IFI6,4,2,2,1,4,4,1
FAM76A,20,15,61,8,20,6,0
STX12,11,7,39,4,15,12,1
PPP1R8,45,20,179,22,64,8,6
SCARNA1,0,0,0,0,0,0,0
THEMIS2,4,7,21,6,4,1,1
RPA2,142,105,540,83,238,34,28
SMPDL3B,18,5,36,5,28,4,5
XKR8,20,11,51,10,22,4,5
EYA3,30,9,108,9,11,12,3
PTAFR,0,0,3,2,1,1,0
DNAJC8,436,247,1312,251,491,159,78
ATP5IF1,880,541,1901,611,1179,282,159
SESN2,21,15,80,10,120,20,17
MED18,11,8,28,2,15,4,2
PHACTR4,23,13,53,7,29,6,3
RCC1,102,30,499,50,59,40,33
SNHG3,26,28,72,18,39,17,6
SNORA73A,0,0,0,0,0,0,0
SNORA73B,0,0,0,0,0,0,0
TRNAU1AP,125,57,323,70,162,34,19
SNHG12,17,11,93,17,152,12,14
SNORD99,0,0,0,0,0,0,0
SNORA61,0,0,0,0,0,0,0
SNORA44,0,0,0,0,0,0,0
SNORA16A,0,0,0,0,0,0,0
RAB42,6,8,41,23,9,8,0
TAF12,92,77,428,59,164,44,39
LINC01715,0,1,2,0,0,0,0
RNU11,0,0,0,0,0,0,0
GMEB1,34,22,141,23,26,26,2
YTHDF2,315,151,1377,168,476,93,53
OPRD1,0,0,2,0,2,0,0
EPB41,43,22,250,21,42,13,6
TMEM200B,0,1,12,0,1,0,1
SRSF4,193,106,615,112,114,97,30
MECR,51,32,191,36,58,17,21
PTPRU,2,4,6,1,2,1,0
LINC01756,0,0,0,0,0,0,0
LINC01648,0,0,0,0,0,0,0
MATN1,0,0,0,0,0,0,0
MATN1-AS1,0,0,0,0,0,0,0
LAPTM5,0,0,0,0,1,0,0
MIR4420,0,0,0,0,0,0,0
LINC01778,0,0,0,0,5,0,0
SDC3,3,1,24,6,9,4,3
PUM1,60,29,231,44,40,21,11
SNORD103A,0,0,0,0,0,0,0
SNORD103B,0,0,0,0,0,0,0
SNORD103C,0,0,0,0,0,0,0
NKAIN1,56,25,231,30,29,19,6
SNRNP40,241,175,1097,192,292,145,68
ZCCHC17,216,67,523,110,225,50,32
FABP3,135,25,205,32,35,33,9
SERINC2,28,24,123,15,29,12,3
LDC1P,0,0,0,0,0,0,0
LINC01226,0,0,0,0,0,0,0
TINAGL1,0,0,5,0,3,4,0
HCRTR1,0,0,2,0,0,0,0
PEF1,121,45,364,46,120,34,40
COL16A1,1,0,4,0,2,0,0
ADGRB2,1,0,8,1,5,2,0
MIR4254,0,0,0,0,0,0,0
SPOCD1,0,0,1,0,3,0,0
PTP4A2,314,144,1209,182,582,126,99
KHDRBS1,427,219,1699,266,457,189,90
TMEM39B,22,3,69,7,22,5,1
MIR5585,0,0,0,0,0,0,0
KPNA6,31,29,127,29,36,13,11
TXLNA,16,12,83,21,18,2,7
CCDC28B,61,40,272,57,33,49,8
IQCC,3,1,23,3,7,3,2
DCDC2B,0,0,0,0,0,0,0
TMEM234,10,4,33,6,26,2,1
EIF3I,631,365,2318,360,815,204,144
MTMR9LP,5,13,24,7,6,5,1
FAM167B,0,0,0,0,1,1,0
LCK,30,29,94,26,35,22,1
HDAC1,140,97,537,64,134,40,32
MARCKSL1,1863,1009,9617,1431,2140,878,533
FAM229A,2,3,3,5,7,2,0
TSSK3,0,0,0,0,0,0,0
BSDC1,12,2,73,10,27,2,6
ZBTB8B,12,2,31,5,5,3,0
ZBTB8A,20,3,62,7,35,7,3
ZBTB8OS,168,99,533,109,231,72,46
RBBP4,91,71,475,67,85,74,41
SYNC,11,14,43,2,11,3,1
KIAA1522,9,4,35,8,19,1,8
YARS1,135,51,668,84,232,68,50
S100PBP,24,13,65,18,31,8,3
FNDC5,3,0,13,1,2,0,0
HPCA,0,2,6,0,2,0,0
TMEM54,7,5,74,5,37,3,10
RNF19B,8,6,19,4,17,4,3
AK2,92,39,518,60,115,50,20
AZIN2,0,0,1,0,2,0,0
TRIM62,1,2,7,1,0,5,2
ZNF362,15,3,42,6,4,2,1
A3GALT2,0,0,0,0,0,0,0
PHC2,14,10,141,16,27,10,3
MIR3605,0,0,0,0,0,0,0
PHC2-AS1,0,0,0,0,0,0,0
ZSCAN20,0,0,5,1,3,0,0
CSMD2,2,0,0,1,3,0,0
HMGB4,0,0,0,0,0,0,0
CSMD2-AS1,0,0,0,0,0,0,0
C1orf94,6,6,37,17,25,12,2
MIR552,0,0,0,0,0,0,0
GJB5,0,1,1,0,0,0,0
GJB4,0,0,0,0,0,0,0
GJB3,0,0,2,0,3,1,0
GJA4,1,0,0,0,0,0,0
SMIM12,135,43,352,64,127,32,30
DLGAP3,7,4,47,5,22,7,1
LOC653160,0,0,0,0,0,0,0
TMEM35B,12,5,35,10,43,9,0
ZMYM6,8,4,23,1,4,0,1
ZMYM1,32,21,124,17,47,9,6
SFPQ,606,176,3075,331,689,193,122
ZMYM4,42,18,202,20,52,17,4
ZMYM4-AS1,0,0,0,0,0,0,0
KIAA0319L,6,3,30,8,15,3,1
NCDN,30,7,76,15,24,11,4
TFAP2E,1,0,2,0,1,0,0
PSMB2,728,447,2589,417,1123,374,241
C1orf216,9,1,32,6,7,2,3
CLSPN,88,20,297,61,77,16,9
AGO4,4,2,6,1,1,5,0
AGO1,23,15,93,22,25,7,3
AGO3,10,3,21,4,11,7,0
TEKT2,0,1,0,1,2,0,0
ADPRHL2,91,74,326,47,116,20,20
COL8A2,0,0,1,0,0,0,0
TRAPPC3,124,100,448,72,149,68,33
MAP7D1,56,16,138,28,54,27,7
THRAP3,325,149,1249,161,281,96,52
SH3D21,3,1,7,1,2,0,0
EVA1B,28,23,106,6,35,12,6
STK40,10,5,44,7,19,1,2
